rank,mmr,searchRace,race,toonname,battleTag,avatarId,division,wins,losses,draws
36,6014,all,random,['DoSa'],['DoSa#31427'],['p073'],5,28,6,0
37,6012,all,undead,['BalticSea'],['BalticSea#21761'],['p084'],5,68,15,0
38,6009,all,human,['Krazy'],['Krazy#11328'],['p045'],5,33,0,0
39,5992,all,human,['pizzicato'],['pizzicato#21763'],['p003'],4,42,10,0
40,5989,all,orc,['DiOneLife'],['DiOneLife#2159'],['p016'],4,125,15,0
41,5978,all,undead,['Pityn30'],['Pityn30#2435'],['p119'],4,35,2,0
42,5963,all,undead,['Starlight'],['Starlight#12675'],[''],4,73,7,0
43,5962,all,human,['Affz'],['Affz#11222'],['p001'],4,136,19,0
44,5958,all,human,['ALPHA'],['ALPHA#211874'],['p119'],4,9,0,0
45,5951,all,orc,['iLoveMyAlly'],['iLoveMyAlly#2845'],['p034'],4,104,23,0
46,5935,all,undead,['JDK'],['JDK#11328'],['p033'],4,38,4,0
47,5930,all,random,['juen'],['juen#31445'],[''],4,15,4,0
48,5928,all,undead,['Listener'],['Listener#3611'],[''],4,48,17,0
49,5926,all,human,['ZeaL'],['ZeaL#31431'],['p034'],4,5,0,0
50,5917,all,undead,['ZLATAN'],['ZLATAN#22404'],['p043'],4,150,20,0
51,5913,all,orc,['JDK'],['JDK#11328'],['p033'],4,100,15,0
52,5911,all,human,['ARON'],['ARON#31412'],[''],4,63,18,0
53,5909,all,orc,['Bull'],['Bull#2929'],['p092'],4,35,3,0
54,5905,all,orc,['Kiba'],['Kiba#21107'],['p040'],4,20,3,0
55,5903,all,human,['AvEnGeR'],['AvEnGeR#1866'],['p072'],4,119,24,0
56,5899,all,orc,['FuckYourAss'],['FuckYourAss#31309'],[''],4,726,410,0
57,5889,all,orc,['Art157'],['Art157#11501'],[''],4,66,13,0
58,5887,all,random,['Whatever'],['Whatever#31851'],[''],4,118,46,0
59,5852,all,night_elf,['kor'],['kor#21693'],['p022'],4,48,6,0
60,5845,all,random,['panghu'],['panghu#21169'],['p056'],4,26,0,0
61,5844,all,orc,['짠지'],['짠지#3681'],[''],4,66,27,0
62,5838,all,random,['짠지'],['짠지#3681'],[''],4,142,63,0
63,5829,all,random,['gurada18'],['gurada18#3686'],['p051'],4,49,5,0
64,5824,all,undead,['Marrdreg'],['Marrdreg#1565'],['p004'],4,16,0,0
65,5818,all,undead,['MaxPayNe'],['MaxPayNe#3137'],[''],4,103,18,0
66,5815,all,undead,['Net4thS'],['Net4thS#3171'],[''],4,24,1,0
67,5812,all,night_elf,['Schatz'],['Schatz#31886'],[''],4,18,37,0
68,5788,all,orc,['Nov'],['Nov#21287'],['p075'],4,39,18,0
69,5774,all,night_elf,['po1Zon'],['po1Zon#2478'],['p004'],4,25,3,0
70,5771,all,human,['Headshots7'],['Headshots7#1111'],[''],4,55,10,0
71,5765,all,orc,['Europa'],['Europa#31764'],[''],4,30,2,0
72,5765,all,human,['Tricky'],['Tricky#3454'],[''],4,65,15,0
73,5762,all,orc,['sehnsucht'],['sehnsucht#31604'],['p007'],4,253,67,0
74,5762,all,random,['TP60'],['TP60#1751'],[''],4,14,1,0
75,5759,all,human,['Bhutan'],['Bhutan#2936'],['p072'],4,27,5,0
76,5752,all,night_elf,['Chairboy'],['Chairboy#11839'],[''],4,38,7,0
77,5750,all,night_elf,['N4pStaR'],['N4pStaR#2190'],['p050'],4,46,6,0
78,5750,all,random,['Zion'],['Zion#31317'],[''],4,41,14,0
79,5745,all,random,['NavyElk'],['NavyElk#21733'],['p121'],4,63,11,0
80,5741,all,random,['HolyDragon'],['HolyDragon#21184'],['p087'],4,7,0,0
81,5741,all,human,['ReignDrops'],['ReignDrops#1563'],[''],4,27,1,0
82,5739,all,undead,['profjino'],['profjino#3148'],['p004'],4,9,0,0
83,5736,all,human,['BloodBath'],['BloodBath#12237'],[''],4,84,9,0
84,5733,all,undead,['풋사과의반쪽'],['풋사과의반쪽#3225'],[''],4,12,0,0
85,5732,all,human,['CorrosiveC'],['CorrosiveC#1525'],[''],4,61,8,0
86,5730,all,orc,['Wiking'],['Wiking#21750'],['p116'],4,10,1,0
87,5730,all,undead,['Blast'],['Blast#22768'],['p109'],4,17,6,0
88,5725,all,random,['ilares'],['ilares#2227'],['p050'],4,37,5,0
89,5719,all,undead,['Invigorate'],['Invigorate#21720'],['p081'],4,17,2,0
90,5718,all,orc,['정율'],['정율#3927'],[''],4,52,8,0
91,5715,all,orc,['TheLastDance'],['TheLastDance#2869'],['p109'],4,17,4,0
92,5713,all,undead,['짠지'],['짠지#3681'],[''],4,41,10,0
93,5711,all,undead,['glowstick'],['glowstick#11631'],['p022'],4,70,14,0
94,5708,all,random,['Jun'],['Jun#1493'],['p001'],4,24,4,0
95,5708,all,night_elf,['SpriteMoon'],['SpriteMoon#2854'],['p050'],4,308,138,0
96,5707,all,random,['RiceRiceMayb'],['RiceRiceMayb#1712'],[''],4,25,11,0
97,5704,all,undead,['Po0PJacK'],['Po0PJacK#1539'],[''],4,27,1,0
98,5702,all,night_elf,['corleone'],['corleone#21558'],['p057'],4,15,1,0
99,5696,all,random,['Mad'],['Mad#2754'],['p122'],4,13,0,0
100,5694,all,orc,['Chairboy'],['Chairboy#11839'],[''],4,19,6,0
101,5692,all,orc,['pizzicato'],['pizzicato#21763'],['p003'],4,39,16,0
102,5691,all,undead,['Gabriel'],['Gabriel#115727'],[''],4,43,13,0
103,5686,all,human,['Eversor'],['Eversor#31935'],[''],4,23,5,0
104,5683,all,night_elf,['coffee'],['coffee#32399'],[''],4,11,0,0
105,5683,all,undead,['WarDevil'],['WarDevil#2185'],['p034'],4,54,19,0
106,5679,all,orc,['GlaiveTordu'],['GlaiveTordu#2832'],['p088'],4,133,50,0
107,5675,all,night_elf,['travnikovds'],['travnikovds#2337'],[''],4,9,1,0
108,5672,all,orc,['Zion'],['Zion#31317'],[''],4,24,4,0
109,5667,all,night_elf,['정율'],['정율#3927'],[''],4,23,1,0
110,5667,all,undead,['hayato'],['hayato#3494'],[''],4,36,18,0
111,5663,all,undead,['스파토이'],['스파토이#31252'],[''],4,24,13,0
112,5662,all,random,['FiR'],['FiR#2198'],[''],4,37,15,0
113,5660,all,random,['ARON'],['ARON#31412'],[''],4,32,7,0
114,5660,all,human,['YibeiKafei'],['YibeiKafei#3381'],[''],4,14,1,0
115,5656,all,orc,['FreAdd'],['FreAdd#3767'],[''],4,8,1,0
116,5655,all,undead,['alenkoren'],['alenkoren#1659'],[''],4,62,20,0
117,5654,all,undead,['LetMeeSeeMF'],['LetMeeSeeMF#1237'],[''],4,32,9,0
118,5652,all,random,['YibeiKafei'],['YibeiKafei#3381'],[''],4,105,50,0
119,5648,all,orc,['D4NYO'],['D4NYO#1501'],[''],4,100,47,0
120,5648,all,random,['ChamP'],['ChamP#12923'],['p002'],4,218,38,0
121,5646,all,random,['Pityn30'],['Pityn30#2435'],['p119'],4,10,1,0
122,5646,all,undead,['Zion'],['Zion#31317'],[''],4,14,2,0
123,5642,all,undead,['slinkura'],['slinkura#2669'],['p081'],4,10,2,0
124,5641,all,undead,['언니저년이야'],['언니저년이야#3277'],[''],4,93,44,0
125,5641,all,human,['박하사탕'],['박하사탕#31595'],['p015'],4,29,6,0
126,5639,all,random,['BouncyKnight'],['BouncyKnight#2121520'],['p054'],4,12,5,0
127,5637,all,random,['Freesyde'],['Freesyde#1106'],[''],4,32,11,0
128,5636,all,random,['Gray'],['Gray#32193'],[''],4,13,5,0
129,5635,all,undead,['Mamba'],['Mamba#11702'],['p039'],4,35,6,0
130,5634,all,orc,['ilares'],['ilares#2227'],['p050'],4,10,0,0
131,5627,all,undead,['terqm'],['terqm#3326'],[''],4,124,80,0
132,5627,all,random,['Elysium'],['Elysium#2522'],['p052'],4,20,8,0
133,5626,all,random,['정율'],['정율#3927'],[''],4,110,24,0
134,5624,all,orc,['Desto'],['Desto#21388'],['p117'],4,75,21,0
135,5623,all,random,['ArkantosJudi'],['ArkantosJudi#1354'],['p027'],4,31,18,0
136,5622,all,human,['번듯한호랑이'],['번듯한호랑이#320408'],['p068'],4,30,9,0
137,5617,all,random,['pizzicato'],['pizzicato#21763'],['p003'],4,100,27,0
138,5614,all,orc,['LDK'],['LDK#21919'],['p038'],4,13,2,0
139,5614,all,human,['Rheinmetall'],['Rheinmetall#11914'],[''],4,30,15,0
140,5613,all,human,['Musics94'],['Musics94#3604'],[''],4,17,4,0
141,5612,all,human,['ace4love'],['ace4love#1874'],[''],4,24,11,0
142,5609,all,random,['정율'],['정율#3927'],[''],4,26,5,0
143,5603,all,night_elf,['Kiba'],['Kiba#21107'],['p040'],4,14,3,0
144,5602,all,night_elf,['짠지'],['짠지#3681'],[''],4,18,5,0
145,5599,all,night_elf,['ShowTime'],['ShowTime#34896'],[''],4,195,67,0
146,5599,all,random,['벤츠아방가르도'],['벤츠아방가르도#3190'],[''],4,12,0,0
147,5597,all,orc,['FunnyWar3'],['FunnyWar3#2983'],['p071'],4,17,7,0
148,5595,all,random,['Ian'],['Ian#13182'],[''],4,20,2,0
149,5595,all,night_elf,['Europa'],['Europa#31764'],[''],4,14,3,0
150,5591,all,random,['NICESIN2'],['NICESIN2#3482'],[''],4,1487,889,0
151,5591,all,night_elf,['Zion'],['Zion#31317'],[''],4,96,30,0
152,5590,all,human,['goodday'],['goodday#31424'],[''],4,0,6,0
153,5589,all,night_elf,['Glare'],['Glare#2264'],['p100'],4,45,22,0
154,5589,all,undead,['NiKa'],['NiKa#3101'],[''],4,9,5,0
155,5589,all,undead,['gavnodav'],['gavnodav#21815'],['p043'],4,29,9,0
156,5589,all,human,['HopeOfSaints'],['HopeOfSaints#2668'],['p008'],4,21,3,0
157,5588,all,human,['TheLastDance'],['TheLastDance#2869'],['p109'],4,58,27,0
158,5587,all,undead,['veS'],['veS#1614'],['p106'],4,48,18,0
159,5585,all,undead,['Victory'],['Victory#1116'],['p112'],4,35,11,0
160,5585,all,random,['FunnyWar3'],['FunnyWar3#2983'],['p071'],4,48,23,0
161,5584,all,undead,['Zacréd'],['Zacréd#2587'],['p083'],4,30,5,0
162,5583,all,orc,['KroLo'],['KroLo#11461'],['p068'],4,16,0,0
163,5580,all,orc,['IPFBACHGOTT'],['IPFBACHGOTT#2505'],['p074'],4,16,3,0
164,5580,all,night_elf,['Boss'],['Boss#35623'],[''],4,7,1,0
165,5575,all,undead,['charity4ttv'],['charity4ttv#2500'],['p038'],4,60,24,0
166,5570,all,random,['Shurf'],['Shurf#21577'],['p004'],4,18,6,0
167,5568,all,undead,['Trolllolol'],['Trolllolol#1601'],[''],4,11,4,0
168,5565,all,random,['NeoGeN'],['NeoGeN#21872'],['p058'],4,69,32,0
169,5560,all,orc,['Reidara'],['Reidara#2362'],['p068'],4,11,2,0
170,5560,all,human,['한놈만팬다'],['한놈만팬다#31815'],[''],4,7,2,0
171,5560,all,random,['SaiDe'],['SaiDe#2726'],['p045'],4,11,4,0
172,5558,all,random,['Bhutan'],['Bhutan#2936'],['p072'],4,12,0,0
173,5555,all,random,['XArchangelX'],['XArchangelX#11148'],[''],4,15,0,0
174,5555,all,random,['ZLATAN'],['ZLATAN#22404'],['p043'],4,57,37,0
175,5553,all,human,['Lemes'],['Lemes#2430'],['p091'],4,16,2,0
176,5552,all,human,['하쿠나마타타'],['하쿠나마타타#3732'],[''],4,15,5,0
177,5550,all,night_elf,['bluefame'],['bluefame#3770'],['p004'],4,6,0,0
178,5546,all,orc,['NEJery'],['NEJery#1336'],[''],4,9,5,0
179,5546,all,random,['sGeVo'],['sGeVo#1369'],[''],4,73,30,0
180,5545,all,human,['TyCoON'],['TyCoON#3900'],[''],4,9,4,0
181,5544,all,human,['KsEAfteRShoK'],['KsEAfteRShoK#1796'],['p008'],4,9,0,0
182,5544,all,human,['Iam1337'],['Iam1337#2277'],[''],4,5,0,0
183,5544,all,orc,['kingtom96'],['kingtom96#2852'],['p095'],4,19,6,0
184,5543,all,random,['Impulse'],['Impulse#22117'],['p113'],4,55,11,0
185,5542,all,random,['Ixchel'],['Ixchel#21458'],['p109'],4,26,2,0
186,5542,all,undead,['eNVy'],['eNVy#1781'],[''],4,33,20,0
187,5539,all,night_elf,['NoLiet'],['NoLiet#3910'],['p045'],4,15,1,0
188,5538,all,random,['MusiQ'],['MusiQ#11134'],[''],4,8,1,0
189,5534,all,night_elf,['SpicyBoi'],['SpicyBoi#11517'],['p049'],4,12,0,0
190,5533,all,random,['LDK'],['LDK#21919'],['p038'],4,12,2,0
191,5530,all,night_elf,['DarthMaver'],['DarthMaver#2834'],['p050'],4,168,104,0
192,5530,all,random,['Nemesis'],['Nemesis#25144'],['p021'],4,64,33,0
193,5525,all,random,['kor'],['kor#21693'],['p022'],4,72,24,0
194,5524,all,night_elf,['S0uLBuRnT'],['S0uLBuRnT#6996'],[''],4,28,15,0
195,5523,all,random,['LuDiX'],['LuDiX#1779'],['p052'],4,21,5,0
196,5522,all,random,['turtleoh'],['turtleoh#3816'],[''],4,20,0,0
197,5521,all,random,['lady'],['lady#31294'],[''],4,8,2,0
198,5520,all,night_elf,['Jowni'],['Jowni#1273'],['p049'],4,22,9,0
199,5520,all,random,['Desto'],['Desto#21388'],['p117'],4,463,181,0
200,5520,all,human,['멋진라임로아'],['멋진라임로아#31722'],[''],4,12,5,0
201,5520,all,random,['tree0127'],['tree0127#3327'],[''],4,80,27,0
202,5519,all,human,['Remind'],['Remind#31362'],[''],4,45,26,0
203,5517,all,night_elf,['SkY'],['SkY#24229'],['p102'],4,9,4,0
204,5517,all,night_elf,['pizzicato'],['pizzicato#21763'],['p003'],4,55,29,0
205,5515,all,orc,['Statuck'],['Statuck#1593'],[''],4,18,1,0
206,5514,all,undead,['SoloZizhao'],['SoloZizhao#1667'],[''],4,25,10,0
207,5514,all,undead,['Whatever'],['Whatever#31851'],[''],4,158,64,0
208,5513,all,undead,['Pitlord1995'],['Pitlord1995#2938'],[''],4,5,0,0
209,5513,all,night_elf,['Youngbrave'],['Youngbrave#1694'],[''],4,10,2,0
210,5512,all,undead,['ZipiT'],['ZipiT#11236'],[''],4,79,16,0
211,5510,all,undead,['Zomboes'],['Zomboes#2832'],['p109'],4,13,0,0
212,5507,all,undead,['Desto'],['Desto#21388'],['p117'],4,19,6,0
213,5505,all,random,['khelandel'],['khelandel#2596'],['p091'],4,10,1,0
214,5504,all,undead,['Freezing'],['Freezing#2180'],['p020'],4,103,53,0
215,5504,all,random,['하드스톤초보자'],['하드스톤초보자#3844'],[''],4,14,5,0
216,5503,all,undead,['GhostTroop'],['GhostTroop#1487'],[''],4,7,1,0
217,5503,all,random,['BoloUX'],['BoloUX#1117'],['p053'],4,9,1,0
218,5503,all,undead,['tim'],['tim#12262'],['p004'],4,21,5,0
219,5502,all,human,['SaulApeMan'],['SaulApeMan#2163'],['p094'],4,43,26,0
220,5502,all,random,['boubzi'],['boubzi#2807'],['p022'],4,17,9,0
221,5500,all,orc,['Headshots7'],['Headshots7#1111'],[''],4,61,16,0
222,5500,all,human,['Seoulnom'],['Seoulnom#3242'],[''],4,45,22,0
223,5499,all,random,['벤츠아방가르도'],['벤츠아방가르도#3190'],[''],4,8,0,0
224,5496,all,human,['Asrahel'],['Asrahel#2616'],['p100'],4,7,2,0
225,5494,all,random,['gini'],['gini#21800'],['p109'],4,5,0,0
226,5493,all,human,['궁데이사냥꾼'],['궁데이사냥꾼#3117'],[''],4,526,317,0
227,5492,all,random,['BigDiccEnrgy'],['BigDiccEnrgy#1119'],[''],4,23,8,0
228,5491,all,night_elf,['Headshots7'],['Headshots7#1111'],[''],4,31,4,0
229,5491,all,human,['Link13'],['Link13#21425'],['p029'],4,9,0,0
230,5491,all,human,['KroLo'],['KroLo#11461'],['p068'],4,5,0,0
231,5489,all,random,['Yumor1st'],['Yumor1st#2722'],['p001'],4,6,1,0
232,5487,all,human,['정율'],['정율#3927'],[''],4,18,0,0
233,5486,all,random,['lordniken'],['lordniken#2366'],['p056'],4,47,12,0
234,5486,all,human,['Fluffy'],['Fluffy#23194'],['p029'],4,5,2,0
235,5482,all,human,['rAZZAbASS'],['rAZZAbASS#1552'],[''],4,9,2,0
236,5482,all,undead,['Graves'],['Graves#21160'],['p056'],4,32,4,0
237,5481,all,human,['TaKLeFu'],['TaKLeFu#1543'],[''],4,17,1,0
238,5481,all,random,['Hitman86'],['Hitman86#2623'],['p052'],4,7,6,0
239,5481,all,orc,['Zieg'],['Zieg#3623'],[''],4,25,15,0
240,5480,all,random,['霸王蛇'],['霸王蛇#3715'],['p010'],4,23,17,0
241,5478,all,night_elf,['Dahong'],['Dahong#31270'],[''],4,9,2,0
242,5478,all,orc,['Zazza'],['Zazza#21442'],['p096'],4,13,7,0
243,5478,all,random,['liaozp2001'],['liaozp2001#3344'],['p019'],4,45,15,0
244,5477,all,orc,['gdaa'],['gdaa#11467'],[''],4,39,24,0
245,5477,all,orc,['NeoGeN'],['NeoGeN#21872'],['p058'],4,7,1,0
246,5475,all,human,['Victory'],['Victory#1116'],['p112'],4,17,3,0
247,5475,all,random,['Lucky'],['Lucky#17526'],[''],4,9,3,0
248,5475,all,random,['ex86'],['ex86#21806'],['p055'],4,10,2,0
249,5474,all,orc,['TheEXorcisT'],['TheEXorcisT#1631'],[''],4,10,2,0
250,5473,all,night_elf,['CorrosiveC'],['CorrosiveC#1525'],[''],4,11,0,0
251,5471,all,random,['Cien'],['Cien#2931'],['p056'],4,18,7,0
252,5470,all,random,['Adam23333'],['Adam23333#4439'],[''],4,39,24,0
253,5469,all,night_elf,['D4NYO'],['D4NYO#1501'],[''],4,50,35,0
254,5469,all,random,['praflo'],['praflo#2472'],['p081'],4,25,15,0
255,5467,all,undead,['YUMAkot'],['YUMAkot#2128'],['p106'],4,25,15,0
256,5465,all,random,['DeDonski'],['DeDonski#2425'],['p056'],4,11,6,0
257,5465,all,night_elf,['toni'],['toni#1533'],['p048'],4,144,80,0
258,5463,all,human,['iLoveMyAlly'],['iLoveMyAlly#2845'],['p034'],4,24,8,0
259,5463,all,night_elf,['Pydrum'],['Pydrum#3128'],[''],4,27,16,0
260,5462,all,human,['OldMateDad'],['OldMateDad#1638'],['p039'],4,7,1,0
261,5462,all,orc,['hayato'],['hayato#3494'],[''],4,6,0,0
262,5462,all,random,['BUDGETEDTUNA'],['BUDGETEDTUNA#1630'],[''],4,157,101,0
263,5461,all,undead,['Candiceabuse'],['Candiceabuse#2204'],['p008'],4,14,3,0
264,5460,all,night_elf,['RedRuM'],['RedRuM#21604'],['p068'],4,5,0,0
265,5458,all,undead,['fredobaldo'],['fredobaldo#2274'],['p057'],4,13,4,0
266,5457,all,night_elf,['Oarb'],['Oarb#2242'],['p052'],4,5,0,0
267,5455,all,night_elf,['Whatever'],['Whatever#31851'],[''],4,166,76,0
268,5452,all,random,['ChaoS'],['ChaoS#21699'],['p029'],4,8,4,0
269,5452,all,undead,['FunnyBuddy'],['FunnyBuddy#2544'],['p074'],4,5,0,0
270,5451,all,random,['BladeMaster'],['BladeMaster#3612'],[''],4,8,7,0
271,5451,all,human,['Jizzthrower'],['Jizzthrower#1169'],[''],4,10,4,0
272,5450,all,orc,['FunnyBuddy'],['FunnyBuddy#2544'],['p074'],4,5,0,0
273,5450,all,night_elf,['Kedr'],['Kedr#22743'],['p052'],4,4,1,0
274,5449,all,orc,['Desmond'],['Desmond#22338'],['p070'],4,4,2,0
275,5449,all,undead,['noworries710'],['noworries710#1873'],[''],4,22,1,0
276,5449,all,orc,['TrickyHunter'],['TrickyHunter#2149557'],['p037'],4,5,0,0
277,5448,all,random,['SlideR'],['SlideR#2940'],['p088'],4,43,33,0
278,5448,all,human,['Changer'],['Changer#21493'],['p092'],4,9,0,0
279,5448,all,orc,['Teddster'],['Teddster#1274'],['p036'],4,9,0,0
280,5448,all,undead,['NeoGeN'],['NeoGeN#21872'],['p058'],4,39,14,0
281,5446,all,night_elf,['chrismaek'],['chrismaek#2715'],['p051'],4,7,5,0
282,5445,all,random,['firetree'],['firetree#31224'],[''],4,15,4,0
283,5444,all,orc,['Flooo'],['Flooo#21692'],['p074'],4,5,0,0
284,5444,all,undead,['crfran'],['crfran#2262'],['p010'],4,6,2,0
285,5443,all,undead,['TalShiar'],['TalShiar#2874'],['p039'],4,5,0,0
286,5443,all,undead,['d3s0l4ti0n'],['d3s0l4ti0n#2783'],['p106'],4,326,167,0
287,5442,all,night_elf,['Clever'],['Clever#11399'],[''],4,9,2,0
288,5440,all,random,['Chad'],['Chad#31891'],[''],4,11,1,0
289,5440,all,orc,['c9898'],['c9898#1872'],[''],4,111,57,0
290,5440,all,human,['MoonRay'],['MoonRay#31390'],[''],4,8,3,0
291,5439,all,night_elf,['TheAbsolute'],['TheAbsolute#11805'],[''],4,32,8,0
292,5439,all,orc,['Jiren'],['Jiren#3687'],[''],4,7,1,0
293,5439,all,human,['하루에세번'],['하루에세번#3532'],[''],4,7,4,0
294,5438,all,orc,['silk'],['silk#21664'],['p001'],4,11,3,0
295,5437,all,random,['Bogus'],['Bogus#1733'],['p122'],4,21,2,0
296,5436,all,undead,['골프왕'],['골프왕#3811'],[''],4,16,4,0
297,5433,all,orc,['Bladestorm'],['Bladestorm#21464'],['p097'],4,38,22,0
298,5432,all,orc,['Invigorate'],['Invigorate#21720'],['p081'],4,8,0,0
299,5430,all,orc,['머스타드'],['머스타드#31264'],[''],4,293,210,0
300,5430,all,random,['ChiMiChuRRi'],['ChiMiChuRRi#11849'],[''],4,21,6,0
301,5429,all,random,['Realty'],['Realty#31450'],[''],4,18,4,0
302,5428,all,human,['Pahom'],['Pahom#22145'],['p029'],4,5,0,0
303,5428,all,human,['Marrdreg'],['Marrdreg#1565'],['p004'],4,14,3,0
304,5428,all,orc,['Bhutan'],['Bhutan#2936'],['p072'],4,7,1,0
305,5427,all,undead,['Mad'],['Mad#2754'],['p122'],4,9,0,0
306,5427,all,undead,['t0t0sha'],['t0t0sha#1947'],['p042'],4,6,1,0
307,5426,all,human,['NikMan'],['NikMan#2617'],['p095'],4,5,1,0
308,5426,all,human,['DarthMaver'],['DarthMaver#2834'],['p050'],4,132,94,0
309,5425,all,undead,['VODHKD'],['VODHKD#3971'],[''],4,7,3,0
310,5425,all,undead,['QuattrO'],['QuattrO#2442'],['p050'],4,23,11,0
311,5424,all,random,['chinano1'],['chinano1#31697'],[''],4,18,3,0
312,5424,all,orc,['ThyRefuge'],['ThyRefuge#1212'],[''],4,6,1,0
313,5420,all,human,['Football'],['Football#2308'],[''],4,70,57,0
314,5420,all,night_elf,['GysBOSS'],['GysBOSS#2652'],['p088'],4,32,13,0
315,5419,all,random,['Traktor'],['Traktor#21810'],['p055'],4,5,0,0
316,5419,all,random,['joelnicol'],['joelnicol#1301'],[''],4,5,1,0
317,5419,all,undead,['Bhutan'],['Bhutan#2936'],['p072'],4,7,0,0
318,5418,all,random,['Whyelf'],['Whyelf#3721'],[''],4,63,49,0
319,5416,all,human,['razzZz'],['razzZz#2611'],['p056'],4,5,0,0
320,5416,all,night_elf,['벤츠아방가르도'],['벤츠아방가르도#3190'],[''],4,13,3,0
321,5415,all,random,['Wedd'],['Wedd#2700'],['p053'],4,5,0,0
322,5415,all,undead,['Youngbrave'],['Youngbrave#1694'],[''],4,12,1,0
323,5414,all,orc,['Eward'],['Eward#31978'],[''],4,7,5,0
324,5413,all,random,['hghss'],['hghss#3754'],[''],4,9,0,0
325,5412,all,undead,['도브레라노'],['도브레라노#3906'],[''],4,7,1,0
326,5410,all,undead,['Kiba'],['Kiba#21107'],['p040'],4,20,4,0
327,5410,all,undead,['Inferno13'],['Inferno13#2216'],['p001'],4,5,1,0
328,5409,all,orc,['Muhyul'],['Muhyul#1124'],[''],4,52,28,0
329,5408,all,orc,['JerKy'],['JerKy#31779'],[''],4,45,13,0
330,5407,all,undead,['NicholasHau'],['NicholasHau#6445'],['p040'],4,204,84,0
331,5406,all,human,['JDK'],['JDK#11328'],['p033'],4,33,8,0
332,5406,all,human,['FunnyWar3'],['FunnyWar3#2983'],['p071'],4,31,10,0
333,5405,all,human,['낙돌군'],['낙돌군#3202'],[''],4,30,13,0
334,5405,all,human,['정효준'],['정효준#31153'],[''],4,11,7,0
335,5403,all,night_elf,['gigahertz'],['gigahertz#21517'],['p077'],4,8,4,0
336,5403,all,random,['m4nu'],['m4nu#2431'],['p086'],4,158,111,0
337,5402,all,night_elf,['remytos'],['remytos#2452'],[''],4,10,5,0
338,5402,all,night_elf,['늘그니'],['늘그니#31917'],[''],4,10,3,0
339,5401,all,night_elf,['작은녹청전차'],['작은녹청전차#31712'],[''],4,17,7,0
340,5400,all,night_elf,['꼬꼬닭'],['꼬꼬닭#31611'],[''],4,11,5,0
341,5399,all,human,['kangmingu'],['kangmingu'],[''],4,11,0,0
342,5399,all,human,['Tax'],['Tax#11638'],[''],4,7,2,0
343,5398,all,random,['Lissi'],['Lissi#21513'],['p087'],4,13,3,0
344,5397,all,orc,['turtleoh'],['turtleoh#3816'],[''],4,18,4,0
