rank,mmr,searchRace,race,toonname,battleTag,avatarId,division,wins,losses,draws
41,6454,all,human,['lutz'],['lutz#21126'],['p056'],5,202,40,0
42,6453,all,undead,['Invigorate'],['Invigorate#21720'],['p081'],5,167,14,0
43,6449,all,orc,['DaiShaN'],['DaiShaN#21451'],['p098'],5,41,5,0
44,6421,all,orc,['lutz'],['lutz#21126'],['p056'],5,289,50,0
45,6412,all,human,['Eversor'],['Eversor#31935'],[''],5,222,16,0
46,6408,all,human,['Boss'],['Boss#35623'],[''],5,184,15,0
47,6406,all,human,['DaiShaN'],['DaiShaN#21451'],['p098'],5,25,2,0
48,6394,all,random,['BOMB'],['BOMB#31327'],['p003'],5,81,6,0
49,6357,all,human,['Zekk'],['Zekk#1106'],[''],5,259,33,0
50,6353,all,human,['Gemetzel'],['Gemetzel#11271'],[''],5,98,3,0
51,6351,all,orc,['MaMbOkInG'],['MaMbOkInG#21595'],['p095'],5,69,13,0
52,6346,all,random,['gurada18'],['gurada18#3686'],['p051'],5,836,130,0
53,6338,all,orc,['Leviathan'],['Leviathan#15359'],['p035'],5,39,2,0
54,6334,all,night_elf,['정율'],['정율#3927'],[''],5,81,13,0
55,6334,all,night_elf,['DkS'],['DkS#2975'],['p103'],5,75,4,0
56,6330,all,orc,['Auctioneer'],['Auctioneer#21112'],['p056'],5,49,4,0
57,6320,all,random,['테드의뜨거운눈빛'],['테드의뜨거운눈빛#3404'],[''],5,219,21,0
58,6307,all,undead,['lutz'],['lutz#21126'],['p056'],5,248,62,0
59,6306,all,human,['떡볶이'],['떡볶이#31656'],[''],5,67,11,0
60,6302,all,orc,['정율'],['정율#3927'],[''],5,128,19,0
61,6301,all,human,['martian'],['martian#11822'],[''],5,58,2,0
62,6300,all,random,['ALPHA'],['ALPHA#211874'],['p119'],5,48,2,0
63,6280,all,human,['SonKiE'],['SonKiE#1704'],['p001'],5,331,90,0
64,6277,all,random,['davy'],['davy#11913'],[''],5,359,35,0
65,6271,all,orc,['Leviathan'],['Leviathan#15876'],['p035'],5,24,0,0
66,6252,all,random,['hindsight202'],['hindsight202#2890'],['p004'],5,55,6,0
67,6251,all,human,['이로운악마'],['이로운악마#3746'],['p105'],5,747,81,0
68,6237,all,orc,['Boss'],['Boss#35623'],[''],5,93,4,0
69,6229,all,human,['Invigorate'],['Invigorate#21720'],['p081'],5,152,11,0
70,6226,all,human,['yoddham'],['yoddham#1947'],['p032'],5,44,10,0
71,6217,all,random,['霸王蛇'],['霸王蛇#3715'],['p010'],5,127,9,0
72,6210,all,night_elf,['lutz'],['lutz#21126'],['p056'],5,39,8,0
73,6209,all,random,['Zekk'],['Zekk#1106'],[''],5,63,0,0
74,6208,all,orc,['CoLeXuS'],['CoLeXuS#2963'],['p056'],5,186,39,0
75,6207,all,orc,['CdkEy'],['CdkEy#21655'],['p092'],5,107,3,0
76,6201,all,human,['정율'],['정율#3927'],[''],5,74,4,0
77,6198,all,random,['Wishous'],['Wishous#1866'],['p099'],5,22,0,0
78,6193,all,human,['Changer'],['Changer#21493'],['p092'],5,81,1,0
79,6182,all,orc,['IreneSupaFan'],['IreneSupaFan#1506'],[''],5,67,2,0
80,6172,all,human,['LoveIyArcher'],['LoveIyArcher#1964'],['p122'],5,112,6,0
81,6169,all,random,['lutz'],['lutz#21126'],['p056'],5,58,24,0
82,6168,all,night_elf,['yoddham'],['yoddham#1947'],['p032'],5,115,19,0
83,6149,all,undead,['iwill'],['iwill#21884'],['p044'],5,260,58,0
84,6148,all,human,['CocaCola'],['CocaCola#21954'],['p057'],5,130,5,0
85,6148,all,orc,['djord'],['djord#21518'],['p003'],5,56,8,0
86,6146,all,undead,['Taake'],['Taake#21662'],['p016'],5,108,9,0
87,6140,all,orc,['Remaster'],['Remaster#31980'],[''],5,87,7,0
88,6126,all,orc,['yoddham'],['yoddham#1947'],['p032'],5,168,39,0
89,6121,all,human,['Musics94'],['Musics94#3604'],[''],5,365,47,0
90,6120,all,random,['Ian'],['Ian#13182'],[''],5,98,3,0
91,6120,all,night_elf,['gurada18'],['gurada18#3686'],['p051'],5,42,4,0
92,6120,all,random,['yoddham'],['yoddham#1947'],['p032'],5,386,96,0
93,6115,all,undead,['yoddham'],['yoddham#1947'],['p032'],5,28,0,0
94,6109,all,random,['IreneSupaFan'],['IreneSupaFan#1506'],[''],5,154,22,0
95,6102,all,orc,['Seaphi'],['Seaphi#4432'],[''],5,146,5,0
96,6086,all,undead,['flo59'],['flo59#21395'],['p109'],5,42,6,0
97,6086,all,human,['Headshots7'],['Headshots7#1111'],[''],5,154,22,0
98,6086,all,random,['ilares'],['ilares#2227'],['p050'],5,43,3,0
99,6082,all,night_elf,['Invigorate'],['Invigorate#21720'],['p081'],5,120,4,0
100,6072,all,orc,['vandal'],['vandal#22200'],['p001'],5,58,16,0
101,6070,all,undead,['IreneSupaFan'],['IreneSupaFan#1506'],[''],5,33,6,0
102,6069,all,undead,['ReignDrops'],['ReignDrops#1563'],[''],5,188,12,0
103,6067,all,orc,['HyYyBriS'],['HyYyBriS#2549'],['p118'],5,55,2,0
104,6066,all,undead,['정율'],['정율#3927'],[''],5,29,4,0
105,6060,all,undead,['GhostDragon'],['GhostDragon#229796'],['p003'],5,36,4,0
106,6057,all,random,['CoLeXuS'],['CoLeXuS#2963'],['p056'],5,232,48,0
107,6055,all,human,['ZhangZizhao'],['ZhangZizhao#3682'],[''],5,70,20,0
108,6055,all,random,['IreneSupaFan'],['IreneSupaFan#1506'],[''],5,15,1,0
109,6048,all,night_elf,['IreneSupaFan'],['IreneSupaFan#1506'],[''],5,327,61,0
110,6043,all,orc,['SonKiE'],['SonKiE#1704'],['p001'],5,135,35,0
111,6043,all,orc,['luckstar'],['luckstar#11141'],['p023'],5,96,13,0
112,6043,all,undead,['박하사탕'],['박하사탕#31595'],['p015'],5,10,0,0
113,6039,all,human,['IreneSupaFan'],['IreneSupaFan#1506'],[''],5,121,20,0
114,6029,all,human,['IreneSupaFan'],['IreneSupaFan#1506'],[''],5,23,1,0
115,6029,all,random,['Sinae'],['Sinae#2462'],['p003'],5,58,7,0
116,6026,all,orc,['박하사탕'],['박하사탕#31595'],['p015'],5,309,79,0
117,6016,all,random,['Vigor'],['Vigor#21803'],[''],5,19,0,0
118,6011,all,orc,['OfFsprlNg'],['OfFsprlNg#11950'],['p028'],5,118,10,0
119,6011,all,undead,['Monkeyblyat'],['Monkeyblyat#2521'],['p042'],5,22,2,0
120,6003,all,orc,['GhostDragon'],['GhostDragon#229796'],['p003'],5,41,7,0
121,6000,all,random,['벤츠아방가르도'],['벤츠아방가르도#3190'],[''],5,38,2,0
122,5992,all,human,['zboubleroy'],['zboubleroy#2937'],['p068'],4,46,2,0
123,5991,all,random,['Boss'],['Boss#35623'],[''],4,187,24,0
124,5986,all,human,['AvEnGeR'],['AvEnGeR#1866'],['p072'],4,101,13,0
125,5986,all,human,['heraculas'],['heraculas#3627'],[''],4,64,12,0
126,5978,all,undead,['jumi'],['jumi#31373'],[''],4,52,3,0
127,5976,all,orc,['poljk'],['poljk#21641'],['p095'],4,40,10,0
128,5972,all,random,['Anythings'],['Anythings#2698'],['p119'],4,59,4,0
129,5966,all,night_elf,['Chilango'],['Chilango#2420'],['p118'],4,28,1,0
130,5964,all,human,['davy'],['davy#11913'],[''],4,127,17,0
131,5962,all,undead,['IreneSupaFan'],['IreneSupaFan#1506'],[''],4,115,18,0
132,5955,all,human,['광양제철소'],['광양제철소#31924'],[''],4,107,27,0
133,5945,all,random,['NewVince'],['NewVince#2663'],['p113'],4,15,1,0
134,5937,all,random,['Kavaky'],['Kavaky#2844'],['p050'],4,277,86,0
135,5935,all,orc,['Andross'],['Andross#1523'],[''],4,2650,309,0
136,5935,all,night_elf,['Lado'],['Lado#1600'],['p048'],4,217,78,0
137,5934,all,random,['짠지'],['짠지#3681'],[''],4,178,78,0
138,5924,all,undead,['Fanfar'],['Fanfar#21879'],['p043'],4,31,9,0
139,5917,all,random,['Stanislav'],['Stanislav#2211'],['p121'],4,9,1,0
140,5915,all,night_elf,['nr5ive'],['nr5ive#1339'],[''],4,75,12,0
141,5913,all,human,['Todesjohnny'],['Todesjohnny#2594'],['p086'],4,38,6,0
142,5912,all,night_elf,['Boss'],['Boss#35623'],[''],4,287,53,0
143,5911,all,orc,['remember'],['remember#31710'],[''],4,51,16,0
144,5911,all,human,['SaulApeMan'],['SaulApeMan#2163'],['p094'],4,67,17,0
145,5911,all,random,['DasMicro'],['DasMicro#1691'],[''],4,148,10,0
146,5909,all,undead,['vandal'],['vandal#22200'],['p001'],4,98,36,0
147,5909,all,orc,['IreneSupaFan'],['IreneSupaFan#1506'],[''],4,45,7,0
148,5908,all,night_elf,['Seaphi'],['Seaphi#4432'],[''],4,119,12,0
149,5907,all,undead,['Scoobers'],['Scoobers#2480'],['p109'],4,37,3,0
150,5906,all,orc,['catbot'],['catbot#21356'],['p003'],4,50,16,0
151,5903,all,orc,['oGur'],['oGur#21795'],['p111'],4,9,1,0
152,5896,all,human,['SaltyShrew'],['SaltyShrew#1169'],['p093'],4,287,52,0
153,5889,all,orc,['IreneSupaFan'],['IreneSupaFan#1506'],[''],4,21,2,0
154,5889,all,undead,['TylerOnline'],['TylerOnline#11281'],[''],4,300,48,0
155,5887,all,random,['InSaNe'],['InSaNe#12987'],['p006'],4,58,19,0
156,5886,all,undead,['profjino'],['profjino#3148'],['p004'],4,128,59,0
157,5886,all,random,['Lucky'],['Lucky#17526'],[''],4,45,15,0
158,5879,all,human,['Hell'],['Hell#2659'],['p088'],4,6,3,0
159,5875,all,undead,['Zekk'],['Zekk#1106'],[''],4,81,15,0
160,5875,all,undead,['CoLeXuS'],['CoLeXuS#2963'],['p056'],4,268,67,0
161,5871,all,human,['Chilango'],['Chilango#2420'],['p118'],4,31,0,0
162,5871,all,orc,['Shepard'],['Shepard#22129'],[''],4,53,20,0
163,5869,all,night_elf,['ZipiT'],['ZipiT#11236'],[''],4,107,0,0
164,5865,all,human,['BostonStrong'],['BostonStrong#11927'],['p088'],4,175,61,0
165,5864,all,random,['Onetwell'],['Onetwell#1971'],[''],4,14,2,0
166,5862,all,random,['Freddwôôd'],['Freddwôôd#2198'],['p053'],4,22,5,0
167,5862,all,human,['LeGato'],['LeGato#1697'],[''],4,5,1,0
168,5858,all,undead,['Kedr'],['Kedr#22743'],['p052'],4,5,0,0
169,5855,all,undead,['asite'],['asite#11322'],[''],4,53,16,0
170,5854,all,random,['pizzicato'],['pizzicato#21763'],['p003'],4,59,7,0
171,5853,all,random,['Eclips'],['Eclips#31339'],[''],4,25,2,0
172,5850,all,human,['Kain'],['Kain#2164'],['p092'],4,29,2,0
173,5841,all,undead,['Atomistis10'],['Atomistis10#1103'],[''],4,189,27,0
174,5839,all,random,['BostonStrong'],['BostonStrong#11927'],['p088'],4,137,24,0
175,5836,all,night_elf,['Sinae'],['Sinae#2462'],['p003'],4,21,3,0
176,5835,all,night_elf,['NoLiet'],['NoLiet#3910'],['p045'],4,118,12,0
177,5834,all,human,['LePamplemou'],['LePamplemou#2274'],['p088'],4,77,23,0
178,5833,all,orc,['aGREGATION'],['aGREGATION#2281'],['p089'],4,36,8,0
179,5832,all,random,['Grim'],['Grim#14489'],[''],4,28,6,0
180,5831,all,human,['그냥그러네'],['그냥그러네#31268'],['p090'],4,152,15,0
181,5830,all,orc,['Zekk'],['Zekk#1106'],[''],4,19,3,0
182,5828,all,undead,['NavyElk'],['NavyElk#21733'],['p121'],4,97,11,0
183,5827,all,undead,['terqm'],['terqm#1326'],[''],4,151,41,0
184,5823,all,human,['Storm'],['Storm#16622'],[''],4,149,101,0
185,5823,all,orc,['GreenTrees'],['GreenTrees#21744'],['p098'],4,124,10,0
186,5821,all,human,['Lecher'],['Lecher#1836'],[''],4,22,3,0
187,5820,all,random,['wolfdog'],['wolfdog#3936'],[''],4,17,6,0
188,5818,all,random,['DeCo'],['DeCo#21490'],['p003'],4,182,59,0
189,5817,all,night_elf,['CrSkTiMe'],['CrSkTiMe#2228'],['p121'],4,114,11,0
190,5816,all,undead,['davy'],['davy#11913'],[''],4,219,41,0
191,5812,all,undead,['DaroO'],['DaroO#21297'],['p055'],4,23,1,0
192,5810,all,orc,['WuXin'],['WuXin#11176'],[''],4,17,2,0
193,5810,all,night_elf,['Donnert'],['Donnert#2217'],['p113'],4,174,47,0
194,5808,all,orc,['Bennyman'],['Bennyman#21921'],['p037'],4,40,4,0
195,5803,all,undead,['catbot'],['catbot#21356'],['p003'],4,35,10,0
196,5800,all,human,['sehnsucht'],['sehnsucht#31604'],['p007'],4,255,68,0
197,5798,all,human,['Seaphi'],['Seaphi#4432'],[''],4,178,12,0
198,5793,all,human,['Tricky'],['Tricky#3454'],[''],4,30,0,0
199,5786,all,random,['Remaster'],['Remaster#31980'],[''],4,86,10,0
200,5785,all,human,['유기현'],['유기현#31619'],[''],4,25,7,0
201,5783,all,human,['GreenTrees'],['GreenTrees#21744'],['p098'],4,43,12,0
202,5783,all,human,['Fluffhead'],['Fluffhead#1763'],['p053'],4,97,11,0
203,5782,all,undead,['Nemesis'],['Nemesis#3593'],['p028'],4,108,47,0
204,5779,all,human,['Slow'],['Slow#31256'],[''],4,41,7,0
205,5777,all,human,['memory'],['memory#1561'],[''],4,65,8,0
206,5776,all,undead,['CaerDarrow'],['CaerDarrow#11743'],[''],4,144,45,0
207,5776,all,undead,['UCantW1n'],['UCantW1n#2821'],['p004'],4,191,57,0
208,5772,all,undead,['CdkEy'],['CdkEy#21655'],['p092'],4,32,1,0
209,5771,all,random,['poljk'],['poljk#21641'],['p095'],4,508,193,0
210,5769,all,random,['Alone'],['Alone#3132'],['p085'],4,66,29,0
211,5769,all,human,['IreneSupaFan'],['IreneSupaFan#1506'],[''],4,28,11,0
212,5768,all,random,['shom1'],['shom1#1399'],['p052'],4,25,8,0
213,5766,all,orc,['SuperPants'],['SuperPants#2176993'],['p035'],4,137,31,0
214,5766,all,orc,['LoneLy'],['LoneLy#21227'],['p052'],4,97,9,0
215,5766,all,random,['AmiNo'],['AmiNo#1923'],[''],4,58,10,0
216,5766,all,undead,['Xepher'],['Xepher#31361'],[''],4,124,15,0
217,5764,all,undead,['Starlight'],['Starlight#12675'],[''],4,207,21,0
218,5763,all,undead,['Skellig'],['Skellig#21379'],['p041'],4,45,18,0
219,5762,all,human,['JDK'],['JDK#11328'],['p033'],4,42,2,0
220,5761,all,night_elf,['davy'],['davy#11913'],[''],4,45,4,0
221,5760,all,orc,['TylerOnline'],['TylerOnline#11281'],[''],4,151,32,0
222,5758,all,night_elf,['Anythings'],['Anythings#2698'],['p119'],4,73,3,0
223,5758,all,undead,['Nate'],['Nate#21949'],['p104'],4,114,36,0
224,5752,all,orc,['Barbarossa'],['Barbarossa#2413'],['p037'],4,40,5,0
225,5751,all,orc,['Invigorate'],['Invigorate#21720'],['p081'],4,171,15,0
226,5745,all,orc,['wolfdog'],['wolfdog#3936'],[''],4,25,6,0
227,5744,all,orc,['ibabo'],['ibabo#3276'],[''],4,619,99,0
228,5743,all,night_elf,['벤츠아방가르도'],['벤츠아방가르도#3190'],[''],4,16,1,0
229,5742,all,night_elf,['pandemonium'],['pandemonium#11351'],['p004'],4,34,6,0
230,5740,all,random,['jam'],['jam#1643'],[''],4,134,15,0
231,5740,all,night_elf,['Babufrikker'],['Babufrikker#2412'],['p002'],4,26,3,0
232,5739,all,human,['Johnson'],['Johnson#2541'],['p054'],4,86,31,0
233,5737,all,random,['GreenTrees'],['GreenTrees#21744'],['p098'],4,93,13,0
234,5735,all,random,['CoralGrell'],['CoralGrell#2449'],['p056'],4,47,23,0
235,5734,all,human,['RaZeR'],['RaZeR#23389'],['p103'],4,16,0,0
236,5733,all,undead,['Seaphi'],['Seaphi#4432'],[''],4,134,10,0
237,5732,all,night_elf,['Aramis'],['Aramis#21180'],['p072'],4,38,2,0
238,5732,all,human,['upsell3r'],['upsell3r#2954'],['p093'],4,119,30,0
239,5731,all,orc,['Monkeyminhy'],['Monkeyminhy#1794'],[''],4,24,7,0
240,5728,all,undead,['HoneyHam'],['HoneyHam#11536'],['p068'],4,24,4,0
241,5725,all,human,['번듯한호랑이'],['번듯한호랑이#320408'],['p068'],4,47,10,0
242,5725,all,random,['BLOOD'],['BLOOD#2354'],['p056'],4,724,71,0
243,5724,all,orc,['axene'],['axene#21665'],['p004'],4,60,14,0
244,5720,all,human,['maker17777'],['maker17777#3178'],[''],4,9,3,0
245,5720,all,orc,['FeO'],['FeO#21469'],['p037'],4,170,18,0
246,5719,all,random,['HanfsteR'],['HanfsteR#2137'],['p090'],4,76,26,0
247,5718,all,night_elf,['Faretty'],['Faretty#2548'],['p041'],4,12,2,0
248,5717,all,orc,['j3Googs'],['j3Googs#2427'],[''],4,12,3,0
249,5712,all,human,['litteboy'],['litteboy#31656'],[''],4,13,6,0
250,5712,all,undead,['SwiftJuliE'],['SwiftJuliE#1679'],[''],4,59,2,0
251,5712,all,orc,['아킬레우스'],['아킬레우스#3215'],[''],4,233,34,0
252,5711,all,night_elf,['ReprisaL'],['ReprisaL#3336'],[''],4,69,8,0
253,5709,all,undead,['redraft'],['redraft#2838'],['p043'],4,71,11,0
254,5708,all,human,['Stanislav'],['Stanislav#2211'],['p121'],4,127,11,0
255,5702,all,night_elf,['Johnbrzenk'],['Johnbrzenk#2728'],['p100'],4,28,4,0
256,5701,all,human,['Oggogg'],['Oggogg#21698'],['p070'],4,43,0,0
257,5701,all,undead,['언니저년이야'],['언니저년이야#3277'],[''],4,243,23,0
258,5700,all,undead,['Iceshield'],['Iceshield#2739'],[''],4,8,2,0
259,5700,all,undead,['samueleseo'],['samueleseo#1415'],[''],4,9,1,0
260,5698,all,human,['MisterWinner'],['MisterWinner#21670'],['p093'],4,95,14,0
261,5697,all,random,['glowstick'],['glowstick#11631'],['p022'],4,28,9,0
262,5697,all,night_elf,['Boragius'],['Boragius#1241'],['p113'],4,27,8,0
263,5696,all,orc,['ReprisaL'],['ReprisaL#3336'],[''],4,263,59,0
264,5695,all,orc,['Itachi'],['Itachi#17261'],[''],4,29,6,0
265,5694,all,night_elf,['SwiftJuliE'],['SwiftJuliE#1679'],[''],4,215,52,0
266,5693,all,undead,['Ninja'],['Ninja#3310'],[''],4,76,10,0
267,5693,all,undead,['EatMeDriNkMe'],['EatMeDriNkMe#2118'],['p106'],4,16,6,0
268,5692,all,random,['Donnert'],['Donnert#2217'],['p113'],4,138,42,0
269,5687,all,undead,['terqm'],['terqm#3326'],[''],4,174,48,0
270,5686,all,undead,['HyYyBriS'],['HyYyBriS#2549'],['p118'],4,39,4,0
271,5686,all,undead,['hayato'],['hayato#3494'],[''],4,52,9,0
272,5686,all,undead,['Dad'],['Dad#1131'],[''],4,17,3,0
273,5683,all,undead,['JS4'],['JS4#21603'],['p027'],4,20,3,0
274,5683,all,human,['imabigboy'],['imabigboy'],['p002'],4,17,4,0
275,5682,all,random,['DukeDuke93'],['DukeDuke93#2685'],['p034'],4,15,3,0
276,5680,all,human,['ReprisaL'],['ReprisaL#3336'],[''],4,260,72,0
277,5679,all,orc,['Ian'],['Ian#13182'],[''],4,28,3,0
278,5679,all,random,['aherran08'],['aherran08#1258'],['p109'],4,33,5,0
279,5678,all,orc,['flower'],['flower#12724'],[''],4,24,7,0
280,5678,all,human,['conysek'],['conysek#2289'],['p018'],4,21,6,0
281,5678,all,human,['KoveN'],['KoveN#2968'],['p055'],4,22,5,0
282,5678,all,orc,['GlaiveTordu'],['GlaiveTordu#2832'],['p088'],4,21,4,0
283,5677,all,undead,['pandemonium'],['pandemonium#11351'],['p004'],4,59,14,0
284,5675,all,human,['Hamster'],['Hamster#1435'],[''],4,77,19,0
285,5674,all,random,['lulu'],['lulu#32770'],[''],4,79,35,0
286,5674,all,random,['DoSa'],['DoSa#31427'],['p073'],4,124,63,0
287,5673,all,orc,['TodFans'],['TodFans#1308'],[''],4,84,11,0
288,5673,all,random,['Put2Ress'],['Put2Ress#2880'],['p055'],4,248,96,0
289,5671,all,night_elf,['GRIZZLY'],['GRIZZLY#1630'],[''],4,142,30,0
290,5671,all,undead,['Sygalajus'],['Sygalajus#2241'],['p028'],4,27,9,0
291,5669,all,undead,['AlejoSnob'],['AlejoSnob#1128'],['p011'],4,25,1,0
292,5669,all,undead,['BnkRollFresh'],['BnkRollFresh#1987'],[''],4,14,5,0
293,5667,all,human,['smlnocontrol'],['smlnocontrol#1775'],['p001'],4,121,48,0
294,5667,all,night_elf,['GhostDragon'],['GhostDragon#229796'],['p003'],4,33,5,0
295,5666,all,human,['Drizzt'],['Drizzt#22504'],['p014'],4,18,5,0
296,5664,all,night_elf,['IreneSupaFan'],['IreneSupaFan#1506'],[''],4,89,27,0
297,5663,all,human,['Anythings'],['Anythings#2698'],['p119'],4,51,2,0
298,5659,all,random,['D3STRUCTION'],['D3STRUCTION#1391'],[''],4,56,6,0
299,5658,all,night_elf,['HOMELANDER'],['HOMELANDER#21559'],['p084'],4,187,13,0
300,5657,all,undead,['QuantumCraft'],['QuantumCraft#1468'],[''],4,25,17,0
301,5652,all,orc,['oOzZ'],['oOzZ#21816'],['p027'],4,25,8,0
302,5651,all,random,['Victory'],['Victory#1116'],['p112'],4,214,13,0
303,5651,all,human,['Hobo'],['Hobo#12586'],[''],4,123,21,0
304,5650,all,human,['Lucky'],['Lucky#17526'],[''],4,28,8,0
305,5650,all,night_elf,['aherran08'],['aherran08#1258'],['p109'],4,78,11,0
306,5650,all,orc,['McGregor'],['McGregor#21409'],['p070'],4,21,1,0
307,5649,all,human,['catbot'],['catbot#21356'],['p003'],4,35,12,0
308,5648,all,random,['SunS'],['SunS#2761'],['p055'],4,41,8,0
309,5646,all,orc,['YJYXCB'],['YJYXCB#1966'],[''],4,23,7,0
310,5645,all,orc,['AlejoSnob'],['AlejoSnob#1128'],['p011'],4,24,3,0
311,5644,all,random,['HyYyBriS'],['HyYyBriS#2549'],['p118'],4,31,0,0
312,5641,all,human,['Jinvvar'],['Jinvvar#2488'],['p071'],4,204,44,0
313,5640,all,random,['NicholasHau'],['NicholasHau#6445'],['p040'],4,52,10,0
314,5639,all,human,['JS4'],['JS4#21603'],['p027'],4,33,10,0
315,5638,all,random,['IreneSupaFan'],['IreneSupaFan#1506'],[''],4,29,2,0
316,5636,all,random,['Lecher'],['Lecher#1836'],[''],4,37,7,0
317,5636,all,human,['Teutonis'],['Teutonis#2880'],['p068'],4,23,1,0
318,5636,all,random,['Jun'],['Jun#1493'],['p001'],4,139,23,0
319,5635,all,undead,['Boss'],['Boss#35623'],[''],4,58,8,0
320,5635,all,undead,['GUARDTHEMOON'],['GUARDTHEMOON#1844'],[''],4,719,175,0
321,5633,all,random,['beefmissile'],['beefmissile#11917'],[''],4,74,10,0
322,5632,all,random,['MaroOn5Sugar'],['MaroOn5Sugar#3900'],[''],4,24,5,0
323,5631,all,random,['Shingoaoi'],['Shingoaoi#2430'],['p054'],4,101,41,0
324,5630,all,orc,['Monkeyblyat'],['Monkeyblyat#2521'],['p042'],4,11,2,0
325,5629,all,random,['DISCOVERY'],['DISCOVERY#31384'],[''],4,42,5,0
326,5627,all,random,['DoSa'],['DoSa#31427'],['p073'],4,109,34,0
327,5627,all,orc,['aherran08'],['aherran08#1258'],['p109'],4,31,9,0
328,5626,all,undead,['Epicz'],['Epicz#2586'],['p088'],4,26,3,0
329,5624,all,night_elf,['Protege'],['Protege#21324'],[''],4,13,2,0
330,5623,all,orc,['ZhangZizhao'],['ZhangZizhao#3682'],[''],4,11,2,0
331,5623,all,human,['Bennyman'],['Bennyman#21921'],['p037'],4,11,1,0
332,5622,all,night_elf,['Headshots7'],['Headshots7#1111'],[''],4,162,15,0
333,5620,all,human,['Gooman64'],['Gooman64#1283'],[''],4,45,6,0
334,5618,all,orc,['JDK'],['JDK#11328'],['p033'],4,32,1,0
335,5616,all,orc,['dynamic'],['dynamic#11211'],[''],4,18,1,0
336,5605,all,human,['TylerOnline'],['TylerOnline#11281'],[''],4,186,46,0
337,5605,all,undead,['x3m4'],['x3m4#21845'],['p101'],4,22,2,0
338,5602,all,random,['LDK'],['LDK#21919'],['p038'],4,19,0,0
339,5601,all,undead,['Pahom'],['Pahom#22145'],['p029'],4,22,11,0
340,5598,all,undead,['lady'],['lady#31294'],[''],4,10,1,0
341,5595,all,human,['SneakyTurtle'],['SneakyTurtle#2188347'],['p029'],4,131,30,0
