rank,mmr,searchRace,race,toonname,battleTag,avatarId,division,wins,losses,draws
63,6165,human,human,['cc20002002'],['cc20002002#1450'],[''],5,22,0,0
64,6164,human,human,['FpX'],['FpX#2323'],['p048'],5,14,0,0
65,6161,human,human,['Wishous'],['Wishous#1866'],['p099'],5,13,1,0
66,6155,human,human,['TheLastDance'],['TheLastDance#2869'],['p109'],5,16,1,0
67,6150,human,human,['later'],['later#21429'],[''],5,41,11,0
68,6145,human,human,['WESky'],['WESky#31689'],[''],5,28,11,0
69,6132,human,human,['power'],['power#22779'],['p036'],5,55,23,0
70,6124,human,human,['WindHunter'],['WindHunter#11964'],[''],5,16,2,0
71,6122,human,human,['Jens'],['Jens#11592'],[''],5,20,0,0
72,6120,human,human,['WestJiang'],['WestJiang#1397'],['p004'],5,19,4,0
73,6111,human,human,['다람쥐'],['다람쥐#3858'],[''],5,13,1,0
74,6109,human,human,['illuminate'],['illuminate#31458'],[''],5,9,3,0
75,6109,human,human,['StanD'],['StanD#21648'],['p002'],5,13,1,0
10027,3413,human,human,['Mashiro'],['Mashiro#21915'],['p004'],2,7,19,0
10028,3413,human,human,['Mashiro'],['Mashiro#21915'],['p004'],2,7,19,0
