rank,mmr,searchRace,race,toonname,battleTag,avatarId,division,wins,losses,draws
18,5398,,orc,"['Hobo', 'Hamster', 'Loxdown', 'legalese']","['Hobo#12586', 'Hamster#1435', 'Loxdown#1155', 'legalese#11103']","['', '', '', '']",4,15,1,0
19,5392,,undead,"['CdkEy', 'Anythings', 'JeanRobert75', 'ALPHA']","['CdkEy#21655', 'Anythings#2698', 'JeanRobert75#2318', 'ALPHA#211874']","['p117', 'p119', 'p121', 'p119']",4,12,0,0
20,5386,,undead,"['아록스', '유라테', '작은바지', '야때리지마']","['아록스#3788', '유라테#3987', '작은바지#310572', '야때리지마#3974']","['', '', '', '']",4,10,0,0
21,5385,,human,"['Chilango', 'Invigorate', 'CdkEy', 'ALPHA']","['Chilango#2420', 'Invigorate#21720', 'CdkEy#21655', 'ALPHA#211874']","['p118', 'p068', 'p117', 'p119']",4,9,0,0
22,5383,,human,"['EBFarnum', 'LilBlippi', 'MANIATICO', 'LilThunder']","['EBFarnum#1692', 'LilBlippi#1214', 'MANIATICO#11492', 'LilThunder#11834']","['', '', '', '']",4,20,0,0
23,5376,,random,"['정대만', '유라테', '작은바지', '야때리지마']","['정대만#31165', '유라테#3987', '작은바지#310572', '야때리지마#3974']","['p003', '', '', '']",4,16,0,0
24,5352,,orc,"['MaxPayNe', 'Tricky', 'turtleoh', 'Remaster']","['MaxPayNe#3137', 'Tricky#3454', 'turtleoh#3816', 'Remaster#31980']","['', '', '', '']",4,10,0,0
25,5350,,random,"['Teutonis', 'Oggogg', 'Impulse', 'Victory']","['Teutonis#2880', 'Oggogg#21698', 'Impulse#22117', 'Victory#1116']","['p118', 'p082', 'p113', 'p112']",4,8,0,0
26,5345,,orc,"['DarkGoGi', 'Seaphi', 'heraculas', '정율']","['DarkGoGi#31326', 'Seaphi#4432', 'heraculas#3627', '정율#3927']","['', '', '', '']",4,8,0,0
27,5345,,orc,"['Zion', 'Remaster', 'Moon', 'ShowTime']","['Zion#31317', 'Remaster#31980', 'Moon#31383', 'ShowTime#34896']","['', '', '', '']",4,6,0,0
28,5340,,human,"['ReignDrops', 'eNVy', 'lame4fun', 'Headshots7']","['ReignDrops#1563', 'eNVy#1781', 'lame4fun#1317', 'Headshots7#1111']","['', '', 'p016', '']",4,8,0,0
29,5336,,random,"['Ren', 'Kubark', 'Impulse', 'ZiplePinguin']","['Ren#22901', 'Kubark#21166', 'Impulse#22117', 'ZiplePinguin#2366']","['p054', 'p083', 'p113', 'p113']",4,6,0,0
30,5335,,night_elf,"['luckstar', 'SeeKer', 'Fugacity', 'HuaHua']","['luckstar#11141', 'SeeKer#12422', 'Fugacity#1160', 'HuaHua#11934']","['p023', '', 'p051', '']",4,8,0,0
31,5333,,night_elf,"['Chilango', 'CdkEy', 'Anythings', 'JeanRobert75']","['Chilango#2420', 'CdkEy#21655', 'Anythings#2698', 'JeanRobert75#2318']","['p118', 'p117', 'p119', 'p121']",4,11,0,0
32,5332,,random,"['젬젬', 'JupiteR', 'LoTTo', 'ReprisaL']","['젬젬#31908', 'JupiteR#3512', 'LoTTo#3878', 'ReprisaL#3336']","['', '', '', '']",4,8,0,0
33,5330,,random,"['EbonGhost', 'Tr0ll', 'NightRaven', 'Megabear']","['EbonGhost#15742', 'Tr0ll#11927', 'NightRaven#1205364', 'Megabear#11991']","['p004', '', '', '']",4,6,0,0
34,5330,,orc,"['Chilango', 'Anythings', 'JeanRobert75', 'ALPHA']","['Chilango#2420', 'Anythings#2698', 'JeanRobert75#2318', 'ALPHA#211874']","['p118', 'p119', 'p121', 'p119']",4,7,0,0
35,5327,,orc,"['Sunny', 'ToM', 'benjiii', 'LfE']","['Sunny#23708', 'ToM#22458', 'benjiii#1588', 'LfE#21436']","['p093', 'p003', 'p090', 'p036']",4,6,0,0
36,5322,,random,"['DoSa', 'magi', 'nightelf', 'eMoL']","['DoSa#31427', 'magi#3405', 'nightelf#31372', 'eMoL#31227']","['p087', '', '', '']",4,9,0,0
37,5322,,orc,"['Aramis', 'HyYyBriS', 'CdkEy', 'ALPHA']","['Aramis#21180', 'HyYyBriS#2549', 'CdkEy#21655', 'ALPHA#211874']","['p088', 'p118', 'p117', 'p119']",4,8,0,0
38,5313,,night_elf,"['D3mko', 'greyunit', 'M3X4', 'Gugugu']","['D3mko#2409', 'greyunit#2351', 'M3X4#21117', 'Gugugu#21795']","['p001', 'p069', 'p074', 'p104']",4,8,1,0
39,5308,,orc,"['kAmiKaZeBiLL', 'yoddham', 'SheD', 'JumpyWizard']","['kAmiKaZeBiLL#2854', 'yoddham#1947', 'SheD#21742', 'JumpyWizard#2202208']","['p015', 'p088', 'p087', 'p030']",4,5,0,0
40,5305,,orc,"['LionClaw', 'Zion', 'turtleoh', 'ShowTime']","['LionClaw#31148', 'Zion#31317', 'turtleoh#3816', 'ShowTime#34896']","['', '', '', '']",4,11,0,0
41,5304,,orc,"['kik', 'LeChar', 'vart', 'penny5']","['kik#11606', 'LeChar#11858', 'vart#1332', 'penny5#11156']","['', '', '', '']",4,16,2,0
42,5301,,orc,"['YibeiKafei', 'Seaphi', 'heraculas', '정율']","['YibeiKafei#3381', 'Seaphi#4432', 'heraculas#3627', '정율#3927']","['', '', '', '']",4,7,0,0
43,5300,,night_elf,"['FreELosEAbuS', 'Mogosh', 'AntykreatoR', 'NoMa']","['FreELosEAbuS#2796', 'Mogosh#21818', 'AntykreatoR#21426', 'NoMa#21129']","['p074', 'p076', 'p081', 'p096']",4,8,0,0
44,5299,,random,"['Darkness', 'Nase', 'Lord', 'Teddster']","['Darkness#26456', 'Nase#21778', 'Lord#23492', 'Teddster#1274']","['p083', 'p088', 'p051', 'p036']",4,5,0,0
45,5298,,random,"['pfundi', 'Epicz', 'Lunya', 'Lucefer']","['pfundi#2732', 'Epicz#2586', 'Lunya#21490', 'Lucefer#21833']","['p057', 'p088', 'p056', 'p018']",4,6,0,0
46,5298,,night_elf,"['tickle', 'Checco', 'BlooDAnDSanD', 'Itchybuthole']","['tickle#11598', 'Checco#11163', 'BlooDAnDSanD#2755', 'Itchybuthole#11938']","['', '', 'p103', '']",4,9,0,0
47,5295,,undead,"['Dek', 'IceCream', 'BadBunny', 'XArchangelX']","['Dek#1574', 'IceCream#12242', 'BadBunny#11274', 'XArchangelX#11148']","['', '', '', '']",4,8,0,0
48,5292,,undead,"['tickle', 'Checco', 'CuN', 'BlooDAnDSanD']","['tickle#11598', 'Checco#11163', 'CuN#1303', 'BlooDAnDSanD#2755']","['', '', '', 'p103']",4,11,0,0
49,5288,,human,"['wljw', 'xingxing', '灰虫', 'sxsq']","['wljw#3284', 'xingxing#11406', '灰虫#3736', 'sxsq#31220']","['', '', '', '']",4,17,3,0
50,5286,,night_elf,"['워3리마스터', 'heraculas', 'PainSlayer', 'FRIMA']","['워3리마스터#3978', 'heraculas#3627', 'PainSlayer#3283', 'FRIMA#31858']","['', '', '', '']",4,13,3,0
51,5285,,orc,"['DoSa', 'Tricky', 'Remaster', 'hera114']","['DoSa#31427', 'Tricky#3454', 'Remaster#31980', 'hera114#3929']","['p087', '', '', '']",4,6,0,0
52,5283,,random,"['EbonGhost', 'ChiMiChuRRi', 'Mjölnir', 'TOD']","['EbonGhost#15742', 'ChiMiChuRRi#11849', 'Mjölnir#11167', 'TOD#22283']","['p004', '', 'p004', '']",4,9,0,0
53,5281,,orc,"['Chilango', 'CdkEy', 'Anythings', 'ALPHA']","['Chilango#2420', 'CdkEy#21655', 'Anythings#2698', 'ALPHA#211874']","['p118', 'p117', 'p119', 'p119']",4,7,0,0
54,5281,,orc,"['Lostomates', 'SilentSword', 's2king', 'calibots']","['Lostomates#1636', 'SilentSword#1105242', 's2king#1388', 'calibots#6127']","['', '', '', '']",4,9,0,0
55,5280,,human,"['젬젬', '김꼬꼬', 'LoTTo', 'heraculas']","['젬젬#31908', '김꼬꼬#31893', 'LoTTo#3878', 'heraculas#3627']","['', '', '', '']",4,8,0,0
56,5278,,undead,"['GANJAKING', 'HoneyDew', 'NADROJ', 'SanAntonio21']","['GANJAKING#11437', 'HoneyDew#12436', 'NADROJ#11553', 'SanAntonio21#1887']","['', 'p004', '', '']",4,11,2,0
57,5274,,night_elf,"['Atomistis10', 'nr5ive', 'Gooman64', 'pandemonium']","['Atomistis10#1103', 'nr5ive#1339', 'Gooman64#1283', 'pandemonium#11351']","['', '', '', 'p004']",4,5,0,0
58,5273,,human,"['Blackrayman', 'Unhit', 'Blockkopf', 'yunghofer']","['Blackrayman#2399', 'Unhit#2380', 'Blockkopf#2721', 'yunghofer']","['p105', 'p003', 'p056', 'p003']",4,7,0,0
59,5273,,human,"['TaKLeFu', 'CrSkTiMe', 'BlackPandas', 'JDK']","['TaKLeFu#1543', 'CrSkTiMe#2228', 'BlackPandas#11924', 'JDK#11328']","['', 'p121', '', 'p033']",4,14,1,0
60,5273,,random,"['경고', 'LionClaw', '컨버터블', '윈터솔져']","['경고#3289', 'LionClaw#31148', '컨버터블#31386', '윈터솔져#31843']","['', '', '', '']",4,6,1,0
61,5269,,orc,"['YibeiKafei', '박하사탕', 'ReprisaL', '정율']","['YibeiKafei#3381', '박하사탕#31595', 'ReprisaL#3336', '정율#3927']","['', 'p015', '', '']",4,9,0,0
62,5266,,undead,"['Ethereal', 'EbonGhost', 'FaNtoM', 'glowstick']","['Ethereal#1992', 'EbonGhost#15742', 'FaNtoM#11712', 'glowstick#11631']","['p003', 'p004', 'p010', 'p022']",4,5,0,0
63,5264,,random,"['Mobinho', 'Unicron', 'AntykreatoR', 'NavyElk']","['Mobinho#21715', 'Unicron#21778', 'AntykreatoR#21426', 'NavyElk#21733']","['p086', 'p112', 'p081', 'p121']",4,6,0,0
64,5264,,undead,"['Aramis', 'Invigorate', 'CdkEy', 'ALPHA']","['Aramis#21180', 'Invigorate#21720', 'CdkEy#21655', 'ALPHA#211874']","['p088', 'p068', 'p117', 'p119']",4,8,0,0
65,5262,,night_elf,"['ReignDrops', 'Marrdreg', 'Headshots7', 'ZipiT']","['ReignDrops#1563', 'Marrdreg#1565', 'Headshots7#1111', 'ZipiT#11236']","['', 'p004', '', '']",4,6,0,0
66,5260,,night_elf,"['GANJAKING', 'vertsnotreal', 'SanAntonio21', 'Aizen']","['GANJAKING#11437', 'vertsnotreal#1916', 'SanAntonio21#1887', 'Aizen#13195']","['', '', '', '']",4,10,0,0
67,5256,,random,"['FreELosEAbuS', 'Kosmos87', 'Mogosh', 'AntykreatoR']","['FreELosEAbuS#2796', 'Kosmos87#2286', 'Mogosh#21818', 'AntykreatoR#21426']","['p074', 'p095', 'p076', 'p081']",4,5,0,0
68,5256,,night_elf,"['Reign', 'AntykreatoR', 'Lucefer', 'NoMa']","['Reign#2572', 'AntykreatoR#21426', 'Lucefer#21833', 'NoMa#21129']","['p038', 'p081', 'p018', 'p096']",4,6,0,0
69,5255,,night_elf,"['Chutieu', 'Lalala', 'Fugacity', 'HuaHua']","['Chutieu#1653', 'Lalala#11223', 'Fugacity#1160', 'HuaHua#11934']","['p004', '', 'p051', '']",4,5,0,0
70,5254,,human,"['Knock', 'Impulse', 'Gaspari', 'Jinvvar']","['Knock#21328', 'Impulse#22117', 'Gaspari#21992', 'Jinvvar#2488']","['p117', 'p113', 'p119', 'p029']",4,8,0,0
71,5253,,human,"['원펀맨', 'DarkGoGi', 'heraculas', '작은바지']","['원펀맨#31479', 'DarkGoGi#31326', 'heraculas#3627', '작은바지#310572']","['', '', '', '']",4,10,1,0
72,5253,,night_elf,"['Yen2Kay', 'GANJAKING', 'george', 'Irregular']","['Yen2Kay#1853', 'GANJAKING#11437', 'george#15869', 'Irregular#21617']","['', '', '', 'p039']",4,8,0,0
73,5253,,undead,"['BabardeL', 'MaTiFaX', 'R3slaW', 'AntykreatoR']","['BabardeL#1823', 'MaTiFaX#2947', 'R3slaW#2652', 'AntykreatoR#21426']","['p025', 'p039', 'p105', 'p081']",4,6,0,0
74,5250,,undead,"['젬젬', '원펀맨', '작은바지', '바람돌이소닉']","['젬젬#31908', '원펀맨#31479', '작은바지#310572', '바람돌이소닉#3718']","['', '', '', '']",4,9,1,0
75,5249,,random,"['狂热大胖子', 'lulu', 'Danny', 'gigi']","['狂热大胖子#3581', 'lulu#32770', 'Danny#33390', 'gigi#23368']","['p056', '', '', '']",4,8,2,0
76,5248,,human,"['SauCe', 'S0uLBuRnT', 'MiguelKodo', 'ace4love']","['SauCe#12454', 'S0uLBuRnT#6996', 'MiguelKodo#1993', 'ace4love#1874']","['', '', '', '']",4,6,0,0
77,5248,,random,"['PeteNorth', 'NightRaven', 'EtherCircuit', 'GoldStag']","['PeteNorth#11582', 'NightRaven#1205364', 'EtherCircuit#1462', 'GoldStag#13355']","['p028', '', '', '']",4,5,0,0
78,5247,,human,"['TaKLeFu', 'I92982020I', 'Loxdown', 'Statuck']","['TaKLeFu#1543', 'I92982020I#1941', 'Loxdown#1155', 'Statuck#1593']","['', '', '', '']",4,5,0,0
79,5247,,orc,"['Thaedalius', 'Kiezel', 'RaZeR', 'OldBoy']","['Thaedalius#1362', 'Kiezel#1932', 'RaZeR#23389', 'OldBoy#21370']","['p098', 'p094', 'p103', 'p119']",4,6,0,0
80,5246,,night_elf,"['c9898', 'Grim', 'David', 'george']","['c9898#1872', 'Grim#14489', 'David#11646', 'george#15869']","['', '', '', '']",4,6,1,0
81,5246,,night_elf,"['BOMB', 'gurada18', 'terqm', 'BaoZa']","['BOMB#31327', 'gurada18#3686', 'terqm#1326', 'BaoZa#3897']","['p003', 'p051', '', '']",4,6,0,0
82,5245,,undead,"['Mogosh', 'AntykreatoR', 'KingEddel', 'eSun']","['Mogosh#21818', 'AntykreatoR#21426', 'KingEddel#2983', 'eSun#21102']","['p076', 'p081', 'p121', 'p053']",4,5,0,0
83,5243,,night_elf,"['Darkness', 'Nase', 'benjiii', 'LfE']","['Darkness#26456', 'Nase#21778', 'benjiii#1588', 'LfE#21436']","['p083', 'p088', 'p090', 'p036']",4,5,0,0
84,5243,,undead,"['kAmiKaZeBiLL', 'THEADRIAN', 'newBNET', 'raylsreturn']","['kAmiKaZeBiLL#2854', 'THEADRIAN#21287', 'newBNET#2465', 'raylsreturn#2563']","['p015', 'p011', 'p095', 'p043']",4,6,0,0
85,5239,,night_elf,"['Galen', 'Fugacity', 'MerLiN', 'HuaHua']","['Galen#11398', 'Fugacity#1160', 'MerLiN#13929', 'HuaHua#11934']","['', 'p051', '', '']",4,5,1,0
86,5238,,night_elf,"['Andross', 'ReignDrops', 'Seaphi', '정율']","['Andross#1523', 'ReignDrops#1563', 'Seaphi#4432', '정율#3927']","['', '', '', '']",4,7,0,0
87,5237,,orc,"['Hanon', 'Oggogg', 'Impulse', 'Leviathan']","['Hanon#21563', 'Oggogg#21698', 'Impulse#22117', 'Leviathan#15876']","['p113', 'p082', 'p113', 'p035']",4,5,0,0
88,5237,,human,"['Andross', 'SwiftJuliE', 'ReignDrops', 'Headshots7']","['Andross#1523', 'SwiftJuliE#1679', 'ReignDrops#1563', 'Headshots7#1111']","['', '', '', '']",4,8,0,0
89,5234,,orc,"['I92982020I', 'alal', 'Acadiabear', 'ace4love']","['I92982020I#1941', 'alal#11880', 'Acadiabear#1614', 'ace4love#1874']","['', 'p002', '', '']",4,6,0,0
90,5233,,night_elf,"['CeMe', 'xiLo', 'Anabolikus', 'Gugugu']","['CeMe#21892', 'xiLo#21695', 'Anabolikus#21304', 'Gugugu#21795']","['p108', 'p032', 'p018', 'p104']",4,10,1,0
91,5232,,night_elf,"['Tom', 'YUKI', 'murasame', 'Aife']","['Tom#34763', 'YUKI#18111', 'murasame#11681', 'Aife#31808']","['', '', '', '']",4,7,1,0
92,5230,,orc,"['upsell3r', 'Inspired', 'Pawn', 'HeHaBucT1']","['upsell3r#2954', 'Inspired#21581', 'Pawn#21947', 'HeHaBucT1#2373']","['p093', 'p029', 'p104', 'p004']",4,5,0,0
93,5228,,random,"['원펀맨', 'ReprisaL', 'Breeze', 'Eclips']","['원펀맨#31479', 'ReprisaL#3336', 'Breeze#31124', 'Eclips#31339']","['', '', '', '']",4,5,1,0
94,5228,,orc,"['kAmiKaZeBiLL', 'Nooby4N', 'newBNET', 'BabardeL']","['kAmiKaZeBiLL#2854', 'Nooby4N#21735', 'newBNET#2465', 'BabardeL#1823']","['p015', 'p075', 'p095', 'p025']",4,5,0,0
95,5228,,night_elf,"['Zekk', 'Fugacity', 'Statuck', 'HuaHua']","['Zekk#1106', 'Fugacity#1160', 'Statuck#1593', 'HuaHua#11934']","['', 'p051', '', '']",4,7,0,0
96,5227,,orc,"['Affz', 'ErikTioN', 'TheMachine', 'Hiro']","['Affz#11222', 'ErikTioN#1367', 'TheMachine#11926', 'Hiro#22106']","['p001', '', '', 'p004']",4,5,0,0
97,5227,,orc,"['Skyscream', 'BouncyKnight', 'Alkor1', 'Anabolikus']","['Skyscream#21422', 'BouncyKnight#2115105', 'Alkor1#2905', 'Anabolikus#21304']","['p032', 'p041', 'p054', 'p018']",4,5,0,0
98,5226,,undead,"['Andross', 'davy', 'Seaphi', 'terqm']","['Andross#1523', 'davy#11913', 'Seaphi#4432', 'terqm#1326']","['', '', '', '']",4,5,0,0
99,5226,,human,"['젬젬', 'JupiteR', '아록스', '작은바지']","['젬젬#31908', 'JupiteR#3512', '아록스#3788', '작은바지#310572']","['', '', '', '']",4,5,0,0
100,5225,,random,"['GeneraL', '해님이별님이', 'Quantitative', 'Minor']","['GeneraL#31314', '해님이별님이#3627', 'Quantitative#21874', 'Minor#31654']","['', '', '', '']",4,17,6,0
101,5224,,human,"['Lostomates', 'SilentSword', 's2king', 'mountedurmom']","['Lostomates#1636', 'SilentSword#1105242', 's2king#1388', 'mountedurmom#1875']","['', '', '', '']",4,8,1,0
102,5223,,human,"['kAmiKaZeBiLL', 'Sjembek', 'SheD', 'JumpyWizard']","['kAmiKaZeBiLL#2854', 'Sjembek#1595', 'SheD#21742', 'JumpyWizard#2202208']","['p015', 'p094', 'p087', 'p030']",4,5,1,0
103,5223,,night_elf,"['Aramis', 'CdkEy', 'Anythings', 'JeanRobert75']","['Aramis#21180', 'CdkEy#21655', 'Anythings#2698', 'JeanRobert75#2318']","['p088', 'p117', 'p119', 'p121']",4,11,1,0
104,5221,,undead,"['Hell', 'Checco', 'JumpyWizard', 'BlooDAnDSanD']","['Hell#2659', 'Checco#11163', 'JumpyWizard#2202208', 'BlooDAnDSanD#2755']","['p088', '', 'p030', 'p103']",4,7,0,0
105,5220,,orc,"['Tricky', 'Remaster', 'Sunshine', 'ShowTime']","['Tricky#3454', 'Remaster#31980', 'Sunshine#32428', 'ShowTime#34896']","['', '', '', '']",4,7,0,0
106,5219,,orc,"['LiNSiCKeL', 'KsEAfteRShoK', 'Sagittate', 'Youngbrave']","['LiNSiCKeL#1694', 'KsEAfteRShoK#1796', 'Sagittate#1889', 'Youngbrave#1694']","['', 'p008', 'p006', '']",4,5,0,0
107,5217,,human,"['Lostomates', 'FlukeWin', 'SilentSword', 'mountedurmom']","['Lostomates#1636', 'FlukeWin#1776', 'SilentSword#1105242', 'mountedurmom#1875']","['', 'p019', '', '']",4,6,0,0
108,5217,,orc,"['pfundi', 'Thusler', 'Epicz', 'Hansi']","['pfundi#2732', 'Thusler#2401', 'Epicz#2586', 'Hansi#21649']","['p057', 'p112', 'p088', 'p094']",4,6,0,0
109,5215,,human,"['Seaphi', 'BaoZa', 'XinLingDaGe', 'ertgd8trd']","['Seaphi#4432', 'BaoZa#3897', 'XinLingDaGe#3345', 'ertgd8trd#1355']","['', '', '', '']",4,6,0,0
110,5214,,orc,"['Oggogg', 'Impulse', 'Iligane', 'MaMbOkInG']","['Oggogg#21698', 'Impulse#22117', 'Iligane#21594', 'MaMbOkInG#21595']","['p082', 'p113', 'p079', 'p095']",4,5,0,0
111,5213,,random,"['오잉잉', '박하사탕', 'DarkGoGi', '정율']","['오잉잉#3241', '박하사탕#31595', 'DarkGoGi#31326', '정율#3927']","['', 'p015', '', '']",4,7,0,0
112,5213,,human,"['NADROJ', 'alal', 'ErikTioN', 'ace4love']","['NADROJ#11553', 'alal#11880', 'ErikTioN#1367', 'ace4love#1874']","['', 'p002', '', '']",4,6,0,0
113,5213,,orc,"['MaxPayNe', 'Tricky', 'Remaster', 'Sunshine']","['MaxPayNe#3137', 'Tricky#3454', 'Remaster#31980', 'Sunshine#32428']","['', '', '', '']",4,11,1,0
114,5210,,undead,"['정대만', '작은바지', '야때리지마', '바람돌이소닉']","['정대만#31165', '작은바지#310572', '야때리지마#3974', '바람돌이소닉#3718']","['p003', '', '', '']",4,7,0,0
115,5209,,human,"['YibeiKafei', '젬젬', '정대만', '작은바지']","['YibeiKafei#3381', '젬젬#31908', '정대만#31165', '작은바지#310572']","['', '', 'p003', '']",4,6,0,0
116,5205,,night_elf,"['Acadiabear', 'lame4fun', 'SlayersBoxeR', 'CuN']","['Acadiabear#1614', 'lame4fun#1317', 'SlayersBoxeR#11699', 'CuN#1303']","['', 'p016', 'p010', '']",4,7,0,0
117,5205,,orc,"['Shady', 'kingtom96', 'BohunBGH', 'mvr']","['Shady#24451', 'kingtom96#2852', 'BohunBGH#2985', 'mvr#2706']","['p071', 'p095', 'p030', 'p053']",4,5,0,0
118,5204,,random,"['OrcInMyHeart', 'SheD', 'SkiLLz', 'NavyElk']","['OrcInMyHeart#2760', 'SheD#21742', 'SkiLLz#21502', 'NavyElk#21733']","['p038', 'p087', 'p121', 'p121']",4,10,3,0
119,5202,,human,"['젬젬', 'JupiteR', '작은소마', '작은바지']","['젬젬#31908', 'JupiteR#3512', '작은소마#3282', '작은바지#310572']","['', '', '', '']",4,7,0,0
120,5201,,orc,"['alal', 'Acadiabear', 'Gabriel', 'ace4love']","['alal#11880', 'Acadiabear#1614', 'Gabriel#115727', 'ace4love#1874']","['p002', '', '', '']",4,5,0,0
121,5201,,night_elf,"['GANJAKING', 'NADROJ', 'SanAntonio21', 'Aizen']","['GANJAKING#11437', 'NADROJ#11553', 'SanAntonio21#1887', 'Aizen#13195']","['', '', '', '']",4,11,1,0
122,5201,,human,"['EbonGhost', 'CoachBombay', 'TheAbsolute', 'JeanRobert75']","['EbonGhost#15742', 'CoachBombay#1673', 'TheAbsolute#11805', 'JeanRobert75#2318']","['p004', '', '', 'p121']",4,5,0,0
123,5200,,orc,"['HyYyBriS', 'Bogus', 'CdkEy', 'ALPHA']","['HyYyBriS#2549', 'Bogus#1733', 'CdkEy#21655', 'ALPHA#211874']","['p118', 'p079', 'p117', 'p119']",4,5,0,0
124,5199,,night_elf,"['윈터솔져', 'PainSlayer', 'FRIMA', 'asdflkjasdlf']","['윈터솔져#31843', 'PainSlayer#3283', 'FRIMA#31858', 'asdflkjasdlf#3766']","['', '', '', '']",4,8,0,0
125,5198,,random,"['Seaphi', 'terqm', 'PanzerWiking', 'ertgd8trd']","['Seaphi#4432', 'terqm#1326', 'PanzerWiking#3392', 'ertgd8trd#1355']","['', '', '', '']",4,7,0,0
126,5197,,human,"['Zion', 'Tricky', 'turtleoh', 'Remaster']","['Zion#31317', 'Tricky#3454', 'turtleoh#3816', 'Remaster#31980']","['', '', '', '']",4,5,0,0
127,5197,,human,"['JupiteR', 'PainSlayer', '황실의종친', 'FRIMA']","['JupiteR#3512', 'PainSlayer#3283', '황실의종친#3495', 'FRIMA#31858']","['', '', '', '']",4,5,0,0
128,5197,,random,"['Galen', 'EbonGhost', 'Loxdown', 'CoachBombay']","['Galen#11398', 'EbonGhost#15742', 'Loxdown#1155', 'CoachBombay#1673']","['', 'p004', '', '']",4,5,1,0
129,5194,,orc,"['Chilango', 'Aramis', 'Anythings', 'ALPHA']","['Chilango#2420', 'Aramis#21180', 'Anythings#2698', 'ALPHA#211874']","['p118', 'p088', 'p119', 'p119']",4,6,0,0
130,5193,,night_elf,"['MaxPayNe', 'Zion', 'Tricky', 'turtleoh']","['MaxPayNe#3137', 'Zion#31317', 'Tricky#3454', 'turtleoh#3816']","['', '', '', '']",4,6,0,0
