rank,mmr,searchRace,race,toonname,battleTag,avatarId,division,wins,losses,draws
11,5543,,human,"['BAoZa', 'PanzerWiking', 'Qzssb', 'XinLingDaGe']","['BAoZa#21857', 'PanzerWiking#3392', 'Qzssb#1568', 'XinLingDaGe#3345']","['', '', '', '']",4,28,2,0
12,5533,,orc,"['FanDeBiao', 'AriesRoseTR', '虐杀芒果黑胖狗儿', 'sbk']","['FanDeBiao#2156', 'AriesRoseTR#3218', '虐杀芒果黑胖狗儿#3748', 'sbk#21561']","['', '', '', '']",4,8,0,0
13,5512,,orc,"['MaxPayNe', 'Zion', 'Remaster', 'JerKy']","['MaxPayNe#3137', 'Zion#31317', 'Remaster#31980', 'JerKy#31779']","['', '', '', '']",4,55,1,0
14,5511,,orc,"['Alone', 'MaxPayNe', 'Remaster', '저키']","['Alone#3132', 'MaxPayNe#3137', 'Remaster#31980', '저키#3910']","['p085', '', '', '']",4,9,0,0
15,5505,,night_elf,"['Andross', 'ReignDrops', 'Seaphi', 'Headshots7']","['Andross#1523', 'ReignDrops#1563', 'Seaphi#4432', 'Headshots7#1111']","['', '', '', '']",4,44,0,0
16,5498,,night_elf,"['Ian', 'WC3isruined', 'CanonUser', 'Statuck']","['Ian#13182', 'WC3isruined#1173', 'CanonUser#1311', 'Statuck#1593']","['', '', '', '']",4,23,0,0
17,5492,,random,"['Thaedalius', 'Kiezel', 'ZwarteKat', 'RaZeR']","['Thaedalius#1362', 'Kiezel#1932', 'ZwarteKat#2644', 'RaZeR#23389']","['p098', 'p094', 'p042', 'p103']",4,43,0,0
18,5489,,random,"['Kiezel', 'Invigorate', 'Bogus', 'RaZeR']","['Kiezel#1932', 'Invigorate#21720', 'Bogus#1733', 'RaZeR#23389']","['p094', 'p081', 'p122', 'p103']",4,13,0,0
19,5488,,orc,"['MaxPayNe', 'Zion', 'turtleoh', 'JerKy']","['MaxPayNe#3137', 'Zion#31317', 'turtleoh#3816', 'JerKy#31779']","['', '', '', '']",4,42,1,0
20,5487,,orc,"['Jun', 'eGGhead', 'BloodBath', 'TheEscalator']","['Jun#1493', 'eGGhead#11155', 'BloodBath#12237', 'TheEscalator#1970']","['p001', '', '', '']",4,17,0,0
21,5486,,orc,"['MaxPayNe', 'turtleoh', 'Remaster', 'JerKy']","['MaxPayNe#3137', 'turtleoh#3816', 'Remaster#31980', 'JerKy#31779']","['', '', '', '']",4,33,1,0
22,5483,,orc,"['lesni4ello', 'BlackSky', 'Villain', 'GreenTrees']","['lesni4ello#2899', 'BlackSky#21541', 'Villain#21810', 'GreenTrees#21744']","['p052', 'p029', 'p003', 'p098']",4,31,0,0
23,5480,,human,"['Witcom', 'HoWarD', 'Monxito', 'Bob1']","['Witcom#21409', 'HoWarD#21143', 'Monxito#2974', 'Bob1#21376']","['p113', 'p121', 'p078', 'p093']",4,23,0,0
24,5479,,orc,"['MaxPayNe', 'Tricky', 'turtleoh', 'Remaster']","['MaxPayNe#3137', 'Tricky#3454', 'turtleoh#3816', 'Remaster#31980']","['', '', '', '']",4,45,0,0
25,5476,,orc,"['MaxPayNe', 'Tricky', 'Europa', 'JerKy']","['MaxPayNe#3137', 'Tricky#3454', 'Europa#31764', 'JerKy#31779']","['', '', '', '']",4,59,4,0
26,5463,,random,"['terqm', 'BAoZa', 'PanzerWiking', 'Whrisdead']","['terqm#1326', 'BAoZa#21857', 'PanzerWiking#3392', 'Whrisdead#1818']","['', '', '', '']",4,10,0,0
27,5454,,undead,"['Thaedalius', 'Kiezel', 'ArminvB', 'RaZeR']","['Thaedalius#1362', 'Kiezel#1932', 'ArminvB#2981', 'RaZeR#23389']","['p098', 'p094', 'p052', 'p103']",4,23,0,0
28,5450,,orc,"['Alone', 'LionClaw', 'Remaster', 'JayPark']","['Alone#3132', 'LionClaw#31148', 'Remaster#31980', 'JayPark#31767']","['p085', '', '', '']",4,9,0,0
29,5444,,orc,"['Graves', 'AvEnGeR', 'Invigorate', 'GreenTrees']","['Graves#21160', 'AvEnGeR#1866', 'Invigorate#21720', 'GreenTrees#21744']","['p056', 'p072', 'p081', 'p098']",4,16,0,0
30,5439,,orc,"['Tricky', 'turtleoh', 'Remaster', 'JerKy']","['Tricky#3454', 'turtleoh#3816', 'Remaster#31980', 'JerKy#31779']","['', '', '', '']",4,18,0,0
31,5439,,human,"['Taake', 'kAmiKaZeBiLL', 'yoddham', 'DaiShaN']","['Taake#21662', 'kAmiKaZeBiLL#2854', 'yoddham#1947', 'DaiShaN#21451']","['p016', 'p015', 'p032', 'p098']",4,83,5,0
32,5435,,night_elf,"['LadyRisa', 'AndrewR', 'iwill', 'Lunya']","['LadyRisa#2765', 'AndrewR#21724', 'iwill#21884', 'Lunya#21490']","['p075', 'p050', 'p044', 'p056']",4,18,0,0
33,5435,,night_elf,"['EnDoZeRo', 'Starlight', 'davy', 'Bogus']","['EnDoZeRo#1709', 'Starlight#12675', 'davy#11913', 'Bogus#1733']","['p053', '', '', 'p122']",4,8,0,0
34,5433,,orc,"['MaxPayNe', 'Zion', 'turtleoh', '저키']","['MaxPayNe#3137', 'Zion#31317', 'turtleoh#3816', '저키#3910']","['', '', '', '']",4,19,1,0
35,5433,,orc,"['upsell3r', 'Taake', 'kAmiKaZeBiLL', 'DaiShaN']","['upsell3r#2954', 'Taake#21662', 'kAmiKaZeBiLL#2854', 'DaiShaN#21451']","['p093', 'p016', 'p015', 'p098']",4,12,0,0
36,5432,,orc,"['Tricky', 'turtleoh', 'Remaster', '저키']","['Tricky#3454', 'turtleoh#3816', 'Remaster#31980', '저키#3910']","['', '', '', '']",4,13,0,0
37,5432,,night_elf,"['MaxPayNe', 'Tricky', 'Remaster', 'Europa']","['MaxPayNe#3137', 'Tricky#3454', 'Remaster#31980', 'Europa#31764']","['', '', '', '']",4,36,0,0
38,5432,,orc,"['MaxPayNe', 'Remaster', 'Europa', 'JerKy']","['MaxPayNe#3137', 'Remaster#31980', 'Europa#31764', 'JerKy#31779']","['', '', '', '']",4,39,3,0
39,5432,,orc,"['FanDeBiao', 'noRmAnK', 'AriesRoseTR', 'Rain']","['FanDeBiao#2156', 'noRmAnK#3849', 'AriesRoseTR#3218', 'Rain#19505']","['', '', '', '']",4,9,0,0
40,5424,,orc,"['FUQQR', 'IceNine', 'KushMaster', 'MuscleMike']","['FUQQR#1482', 'IceNine#1270', 'KushMaster#1814', 'MuscleMike#11377']","['', '', '', '']",4,12,1,0
41,5419,,orc,"['MaxPayNe', 'turtleoh', 'Remaster', '저키']","['MaxPayNe#3137', 'turtleoh#3816', 'Remaster#31980', '저키#3910']","['', '', '', '']",4,14,1,0
42,5418,,night_elf,"['Delroy', 'Tax', 'Area51', 'SeaDogTreeAx']","['Delroy#1803', 'Tax#11638', 'Area51#11163', 'SeaDogTreeAx#1939']","['', '', 'p017', '']",4,90,0,0
43,5418,,undead,"['BAoZa', 'dynamic', 'MauveElekk', '灰虫']","['BAoZa#21857', 'dynamic#11211', 'MauveElekk#21399', '灰虫#3736']","['', '', '', '']",4,5,0,0
44,5411,,random,"['기운찬곰', 'SanGOghost', 'DamageplanV', 'ZhangZizhao']","['기운찬곰#3351', 'SanGOghost#41605', 'DamageplanV#3149', 'ZhangZizhao#3682']","['', 'p068', 'p029', '']",4,7,0,0
45,5410,,orc,"['Reaction', 'Kiezel', 'RaZeR', 'VenaSeneK']","['Reaction#2600', 'Kiezel#1932', 'RaZeR#23389', 'VenaSeneK#1857']","['p069', 'p094', 'p103', 'p042']",4,9,0,0
46,5405,,undead,"['Hamster', 'IceNine', 'KushMaster', 'glowstick']","['Hamster#1435', 'IceNine#1270', 'KushMaster#1814', 'glowstick#11631']","['', '', '', 'p022']",4,63,2,0
47,5403,,human,"['FanDeBiao', 'nidedadiao', 'LiuHaiZhu', 'noRmAnK']","['FanDeBiao#2156', 'nidedadiao#1761', 'LiuHaiZhu#3195', 'noRmAnK#3849']","['', '', '', '']",4,10,1,0
48,5399,,random,"['eer0fans', 'skwc', 'Erina', 'Deepsea']","['eer0fans#3749', 'skwc#3907', 'Erina#31648', 'Deepsea#31162']","['', '', '', '']",4,15,2,0
49,5398,,night_elf,"['프라이스', 'hayato', '그냥그러네', 'HyoJaManDu']","['프라이스#31675', 'hayato#3494', '그냥그러네#31268', 'HyoJaManDu#31635']","['', '', 'p090', '']",4,37,1,0
50,5398,,random,"['terqm', 'BAoZa', 'CBH3sai', 'dynamic']","['terqm#1326', 'BAoZa#21857', 'CBH3sai#3168', 'dynamic#11211']","['', '', '', '']",4,14,0,0
51,5390,,human,"['하루에세번', 'Tricky', 'SolZiKy', 'FLASHMAN']","['하루에세번#3532', 'Tricky#3454', 'SolZiKy#3194', 'FLASHMAN#31899']","['', '', '', '']",4,8,1,0
52,5386,,random,"['lulu', 'remember', 'Danny', 'Sungyuri']","['lulu#32770', 'remember#31710', 'Danny#33390', 'Sungyuri#2302']","['', '', '', '']",4,14,1,0
53,5381,,orc,"['cdawg3x', 'SpicyBoi', 'Area51', 'Darksim']","['cdawg3x#1818', 'SpicyBoi#11517', 'Area51#11163', 'Darksim#11609']","['p005', 'p049', 'p017', '']",4,18,1,0
54,5380,,undead,"['BaoZa', 'PanzerWiking', 'Qzssb', '灰虫']","['BaoZa#3897', 'PanzerWiking#3392', 'Qzssb#1568', '灰虫#3736']","['', '', '', '']",4,86,5,0
55,5377,,orc,"['MaxPayNe', 'Remaster', 'Moon', 'JerKy']","['MaxPayNe#3137', 'Remaster#31980', 'Moon#31383', 'JerKy#31779']","['', '', '', '']",4,13,0,0
56,5376,,orc,"['Ian', 'Marrdreg', 'Statuck', 'Headshots7']","['Ian#13182', 'Marrdreg#1565', 'Statuck#1593', 'Headshots7#1111']","['', 'p004', '', '']",4,11,0,0
57,5375,,night_elf,"['MaxPayNe', 'Zion', 'Tricky', 'JerKy']","['MaxPayNe#3137', 'Zion#31317', 'Tricky#3454', 'JerKy#31779']","['', '', '', '']",4,41,1,0
58,5375,,night_elf,"['HyYyBriS', 'DeDonski', 'NovemberRaiN', 'RaZeR']","['HyYyBriS#2549', 'DeDonski#2425', 'NovemberRaiN#21704', 'RaZeR#23389']","['p118', 'p056', 'p072', 'p103']",4,10,0,0
59,5375,,orc,"['CocaCola', 'Aramis', 'Invigorate', 'CdkEy']","['CocaCola#21954', 'Aramis#21180', 'Invigorate#21720', 'CdkEy#21655']","['p057', 'p072', 'p081', 'p092']",4,6,0,0
60,5373,,night_elf,"['프라이스', '김춘삼', '그냥그러네', 'HaNa']","['프라이스#31675', '김춘삼#3932', '그냥그러네#31268', 'HaNa#31135']","['', '', 'p090', 'p045']",4,24,0,0
61,5372,,orc,"['elitepirate', 'Invigorate', 'Gemetzel', 'ALPHA']","['elitepirate#2101', 'Invigorate#21720', 'Gemetzel#11271', 'ALPHA#211874']","['p056', 'p081', '', 'p119']",4,23,0,0
62,5371,,night_elf,"['BearWize', 'lesni4ello', 'BlackSky', 'GreenTrees']","['BearWize#2687', 'lesni4ello#2899', 'BlackSky#21541', 'GreenTrees#21744']","['', 'p052', 'p029', 'p098']",4,27,2,0
63,5370,,undead,"['Fitmax', 'alal', 'Acadiabear', 'Gabriel']","['Fitmax#1994', 'alal#11880', 'Acadiabear#1614', 'Gabriel#115727']","['', 'p002', '', '']",4,33,0,0
64,5369,,night_elf,"['Hamster', 'KushMaster', 'corleone', 'CrSkTiMe']","['Hamster#1435', 'KushMaster#1814', 'corleone#21558', 'CrSkTiMe#2228']","['', '', 'p057', 'p121']",4,9,0,0
65,5367,,orc,"['MaxPayNe', 'Zion', 'Tricky', 'Remaster']","['MaxPayNe#3137', 'Zion#31317', 'Tricky#3454', 'Remaster#31980']","['', '', '', '']",4,22,0,0
66,5366,,night_elf,"['Eclips', '내사랑지효님', 'nuclearcom1', 'mapio']","['Eclips#31339', '내사랑지효님#3766', 'nuclearcom1#31623', 'mapio#11236']","['', 'p028', 'p051', '']",4,7,0,0
67,5359,,orc,"['Graves', 'BlackSky', 'CrSkTiMe', 'GreenTrees']","['Graves#21160', 'BlackSky#21541', 'CrSkTiMe#2228', 'GreenTrees#21744']","['p056', 'p029', 'p121', 'p098']",4,27,0,0
68,5356,,orc,"['benjiii', 'Kain', 'Teddster', 'LoveIyArcher']","['benjiii#1588', 'Kain#2164', 'Teddster#1274', 'LoveIyArcher#1964']","['p090', 'p092', 'p036', 'p122']",4,8,0,0
69,5356,,human,"['borismirheis', 'EtwasSteIne', 'JanoschEausH', 'Astro']","['borismirheis#2574', 'EtwasSteIne#2249', 'JanoschEausH#2179', 'Astro#22314']","['p088', 'p092', 'p111', 'p090']",4,8,0,0
70,5355,,undead,"['하루에세번', '참피온', 'humanking', '슈퍼마로']","['하루에세번#3532', '참피온#3732', 'humanking#31529', '슈퍼마로#3681']","['', 'p033', '', 'p040']",4,36,2,0
71,5354,,human,"['Aramis', 'Invigorate', 'CdkEy', 'ALPHA']","['Aramis#21180', 'Invigorate#21720', 'CdkEy#21655', 'ALPHA#211874']","['p072', 'p081', 'p092', 'p119']",4,25,1,0
72,5351,,orc,"['MaxPayNe', 'Tricky', 'Remaster', '저키']","['MaxPayNe#3137', 'Tricky#3454', 'Remaster#31980', '저키#3910']","['', '', '', '']",4,20,2,0
73,5349,,night_elf,"['Stanislav', 'Taake', 'N4pStaR', 'yoddham']","['Stanislav#2211', 'Taake#21662', 'N4pStaR#2190', 'yoddham#1947']","['p121', 'p016', 'p050', 'p032']",4,15,0,0
74,5349,,orc,"['정율', 'DoSa', 'Tricky', 'hera114']","['정율#3927', 'DoSa#31427', 'Tricky#3454', 'hera114#3929']","['', 'p073', '', '']",4,6,0,0
75,5349,,orc,"['MaxPayNe', 'Tricky', 'turtleoh', 'JerKy']","['MaxPayNe#3137', 'Tricky#3454', 'turtleoh#3816', 'JerKy#31779']","['', '', '', '']",4,40,2,0
126,5306,,human,"['Aramis', 'Malia', 'Anythings', 'ALPHA']","['Aramis#21180', 'Malia#21767', 'Anythings#2698', 'ALPHA#211874']","['p072', '', 'p119', 'p119']",4,20,0,0
127,5306,,random,"['Ruzol', 'WBraZZers', 'MisterWinner', 'BombaMix']","['Ruzol#21180', 'WBraZZers#2754', 'MisterWinner#21670', 'BombaMix#2493']","['p087', 'p058', 'p093', 'p003']",4,5,0,0
128,5306,,undead,"['PuyFung', 'DkS', 'Itchybuthole', 'MANIATICO']","['PuyFung#1203', 'DkS#2975', 'Itchybuthole#11938', 'MANIATICO#11492']","['', 'p103', '', '']",4,13,0,0
129,5306,,undead,"['humanking', 'hayato', 'FRIMA', 'Kars']","['humanking#31529', 'hayato#3494', 'FRIMA#31858', 'Kars#31309']","['', '', '', '']",4,12,1,0
130,5305,,random,"['Marrdreg', 'Statuck', 'Headshots7', 'BoZZ']","['Marrdreg#1565', 'Statuck#1593', 'Headshots7#1111', 'BoZZ#11569']","['p004', '', '', '']",4,6,0,0
131,5304,,undead,"['darksel', '유기현', 'FRIMA', 'Kars']","['darksel#3559', '유기현#31619', 'FRIMA#31858', 'Kars#31309']","['', '', '', '']",4,9,0,0
132,5304,,orc,"['Alone', 'MaxPayNe', 'Europa', 'JerKy']","['Alone#3132', 'MaxPayNe#3137', 'Europa#31764', 'JerKy#31779']","['p085', '', '', '']",4,11,1,0
133,5304,,undead,"['BAoZa', 'CBH3sai', 'Qzssb', '灰虫']","['BAoZa#21857', 'CBH3sai#3168', 'Qzssb#1568', '灰虫#3736']","['', '', '', '']",4,10,1,0
134,5303,,random,"['terqm', 'dynamic', 'mango888', 'MauveElekk']","['terqm#1326', 'dynamic#11211', 'mango888#3612', 'MauveElekk#21399']","['', '', '', '']",4,7,1,0
135,5302,,orc,"['Graves', 'Hamster', 'KushMaster', 'CrSkTiMe']","['Graves#21160', 'Hamster#1435', 'KushMaster#1814', 'CrSkTiMe#2228']","['p056', '', '', 'p121']",4,8,0,0
136,5302,,orc,"['terqm', 'BAoZa', 'dynamic', 'WuXin']","['terqm#1326', 'BAoZa#21857', 'dynamic#11211', 'WuXin#11176']","['', '', '', '']",4,7,1,0
137,5301,,orc,"['Chutieu', 'Lalala', 'Tax', 'VenaSeneK']","['Chutieu#1653', 'Lalala#11223', 'Tax#11638', 'VenaSeneK#1857']","['p004', '', '', 'p042']",4,8,0,0
138,5301,,undead,"['Alone', 'LionClaw', 'Remaster', 'Net4thS']","['Alone#3132', 'LionClaw#31148', 'Remaster#31980', 'Net4thS#3171']","['p085', '', '', '']",4,12,0,0
139,5298,,random,"['짠지', '그냥그러네', 'HyoJaManDu', 'Gazlowe']","['짠지#3681', '그냥그러네#31268', 'HyoJaManDu#31635', 'Gazlowe#31807']","['', 'p090', '', '']",4,29,0,0
140,5298,,orc,"['RomanEmpire', 'CanonUser', 'Marrdreg', 'Statuck']","['RomanEmpire#11596', 'CanonUser#1311', 'Marrdreg#1565', 'Statuck#1593']","['', '', 'p004', '']",4,21,2,0
141,5298,,undead,"['Khion', 'DoUKnowDaWae', 'CrSkTiMe', 'Fallout']","['Khion#21193', 'DoUKnowDaWae#2116', 'CrSkTiMe#2228', 'Fallout#1679']","['', 'p117', 'p121', 'p001']",4,8,0,0
142,5298,,random,"['FanDeBiao', 'Andrea', 'AriesRoseTR', '阉割宰杀剁尽鼠蛆']","['FanDeBiao#2156', 'Andrea#31640', 'AriesRoseTR#3218', '阉割宰杀剁尽鼠蛆#3818']","['', '', '', '']",4,6,1,0
143,5297,,random,"['KsEAfteRShoK', 'ChiMiChuRRi', 'Youngbrave', 'D3STRUCTION']","['KsEAfteRShoK#1796', 'ChiMiChuRRi#11849', 'Youngbrave#1694', 'D3STRUCTION#1391']","['p008', '', '', '']",4,11,0,0
144,5297,,night_elf,"['Graves', 'lesni4ello', 'BlackSky', 'BalticSea']","['Graves#21160', 'lesni4ello#2899', 'BlackSky#21541', 'BalticSea#21761']","['p056', 'p052', 'p029', 'p010']",4,10,0,0
145,5295,,orc,"['MaxPayNe', 'Remaster', 'Europa', '저키']","['MaxPayNe#3137', 'Remaster#31980', 'Europa#31764', '저키#3910']","['', '', '', '']",4,14,2,0
146,5295,,orc,"['Tax', 'ReignDrops', 'Starlight', 'Seaphi']","['Tax#11638', 'ReignDrops#1563', 'Starlight#12675', 'Seaphi#4432']","['', '', '', '']",4,7,0,0
147,5294,,random,"['Alone', 'LionClaw', 'Tricky', 'fomo']","['Alone#3132', 'LionClaw#31148', 'Tricky#3454', 'fomo#3473']","['p085', '', '', '']",4,12,0,0
148,5294,,human,"['Alone', 'LionClaw', 'Tricky', 'humanking']","['Alone#3132', 'LionClaw#31148', 'Tricky#3454', 'humanking#31529']","['p085', '', '', '']",4,18,1,0
149,5293,,orc,"['Alone', 'Remaster', 'ShowTime', '저키']","['Alone#3132', 'Remaster#31980', 'ShowTime#34896', '저키#3910']","['p085', '', '', '']",4,9,0,0
150,5292,,undead,"['humanking', '번듯한호랑이', 'FRIMA', 'Kars']","['humanking#31529', '번듯한호랑이#320408', 'FRIMA#31858', 'Kars#31309']","['', 'p068', '', '']",4,8,0,0
201,5269,,orc,"['MaxPayNe', 'Zion', 'Europa', 'JerKy']","['MaxPayNe#3137', 'Zion#31317', 'Europa#31764', 'JerKy#31779']","['', '', '', '']",4,11,1,0
202,5268,,night_elf,"['PanzerWiking', 'Qzssb', '灰虫', 'ertgd8trd']","['PanzerWiking#3392', 'Qzssb#1568', '灰虫#3736', 'ertgd8trd#1355']","['', '', '', '']",4,14,1,0
203,5268,,human,"['Seaphi', 'wxf1988', '灰虫', 'ZhangZizhao']","['Seaphi#4432', 'wxf1988#3376', '灰虫#3736', 'ZhangZizhao#3682']","['', '', '', '']",4,5,0,0
204,5268,,human,"['DeCo', 'corleone', 'Zazza', 'Jinvvar']","['DeCo#21490', 'corleone#21558', 'Zazza#21442', 'Jinvvar#2488']","['p003', 'p057', 'p096', 'p071']",4,15,0,0
205,5268,,undead,"['elitepirate', 'Invigorate', 'CdkEy', 'HOMELANDER']","['elitepirate#2101', 'Invigorate#21720', 'CdkEy#21655', 'HOMELANDER#21559']","['p056', 'p081', 'p092', 'p084']",4,18,0,0
206,5268,,human,"['Invigorate', 'GODSENDME', 'Bogus', 'Gemetzel']","['Invigorate#21720', 'GODSENDME#2466', 'Bogus#1733', 'Gemetzel#11271']","['p081', 'p037', 'p122', '']",4,6,0,0
207,5268,,human,"['Teutonis', 'elitepirate', 'Aramis', 'CdkEy']","['Teutonis#2880', 'elitepirate#2101', 'Aramis#21180', 'CdkEy#21655']","['p068', 'p056', 'p072', 'p092']",4,6,0,0
208,5267,,random,"['RomanEmpire', 'Marrdreg', 'Statuck', 'D3STRUCTION']","['RomanEmpire#11596', 'Marrdreg#1565', 'Statuck#1593', 'D3STRUCTION#1391']","['', 'p004', '', '']",4,11,0,0
209,5267,,night_elf,"['lesni4ello', 'BlackSky', 'Villain', 'CuN']","['lesni4ello#2899', 'BlackSky#21541', 'Villain#21810', 'CuN#1303']","['p052', 'p029', 'p003', '']",4,5,0,0
210,5267,,human,"['HoWarD', 'locàlhost', 'Monxito', 'Bob1']","['HoWarD#21143', 'locàlhost#2394', 'Monxito#2974', 'Bob1#21376']","['p121', 'p056', 'p078', 'p093']",4,14,0,0
211,5266,,random,"['MaxPayNe', 'Zion', 'turtleoh', 'Remaster']","['MaxPayNe#3137', 'Zion#31317', 'turtleoh#3816', 'Remaster#31980']","['', '', '', '']",4,9,0,0
212,5265,,orc,"['Invigorate', 'Bogus', 'CdkEy', 'OldBoy']","['Invigorate#21720', 'Bogus#1733', 'CdkEy#21655', 'OldBoy#21370']","['p081', 'p122', 'p092', 'p119']",4,13,0,0
213,5265,,random,"['Hamster', 'KushMaster', 'OldMateDad', 'Megabear']","['Hamster#1435', 'KushMaster#1814', 'OldMateDad#1638', 'Megabear#11991']","['', '', 'p039', '']",4,5,0,0
214,5265,,random,"['Hamster', 'IceNine', 'KushMaster', 'iCoNz']","['Hamster#1435', 'IceNine#1270', 'KushMaster#1814', 'iCoNz#11394']","['', '', '', 'p004']",4,14,0,0
215,5265,,night_elf,"['HHeXXeDD', 'Marrdreg', 'Headshots7', 'XArchangelX']","['HHeXXeDD#1886', 'Marrdreg#1565', 'Headshots7#1111', 'XArchangelX#11148']","['', 'p004', '', '']",4,5,0,0
216,5264,,human,"['Teutonis', 'AvEnGeR', 'DkS', 'CrSkTiMe']","['Teutonis#2880', 'AvEnGeR#1866', 'DkS#2975', 'CrSkTiMe#2228']","['p068', 'p072', 'p103', 'p121']",4,7,0,0
217,5264,,random,"['KushMaster', 'sweexcandy', 'NightRaven', 'EtherCircuit']","['KushMaster#1814', 'sweexcandy#1386', 'NightRaven#1205364', 'EtherCircuit#1462']","['', '', '', '']",4,6,0,0
218,5264,,orc,"['정율', '박하사탕', 'Tricky', 'hera114']","['정율#3927', '박하사탕#31595', 'Tricky#3454', 'hera114#3929']","['', 'p015', '', '']",4,6,0,0
219,5264,,night_elf,"['DoSa', 'eMoL', 'hera114', '작은녹청전차']","['DoSa#31427', 'eMoL#31227', 'hera114#3929', '작은녹청전차#31712']","['p073', '', '', '']",4,22,0,0
220,5263,,night_elf,"['mollyandlucy', 'YUNGPUG', 'GRIZZLY', 'BaNdiT']","['mollyandlucy#1183', 'YUNGPUG#11464', 'GRIZZLY#1630', 'BaNdiT#13532']","['', '', '', '']",4,6,0,0
221,5262,,orc,"['BlackSky', 'Villain', 'CrSkTiMe', 'GreenTrees']","['BlackSky#21541', 'Villain#21810', 'CrSkTiMe#2228', 'GreenTrees#21744']","['p029', 'p003', 'p121', 'p098']",4,8,0,0
222,5262,,human,"['아킬레우스', 'gurada18', 'ibabo', 'Eversor']","['아킬레우스#3215', 'gurada18#3686', 'ibabo#3276', 'Eversor#31935']","['', 'p051', '', '']",4,20,1,0
223,5262,,random,"['Teutonis', 'Hanon', 'Oggogg', 'aherran08']","['Teutonis#2880', 'Hanon#21563', 'Oggogg#21698', 'aherran08#1258']","['p068', 'p113', 'p070', 'p109']",4,44,1,0
224,5261,,night_elf,"['Hamster', 'KushMaster', 'ChiMiChuRRi', 'corleone']","['Hamster#1435', 'KushMaster#1814', 'ChiMiChuRRi#11849', 'corleone#21558']","['', '', '', 'p057']",4,8,0,0
225,5261,,random,"['Teutonis', 'Invigorate', 'HOMELANDER', 'aherran08']","['Teutonis#2880', 'Invigorate#21720', 'HOMELANDER#21559', 'aherran08#1258']","['p068', 'p081', 'p084', 'p109']",4,6,0,0
226,5261,,human,"['FanDeBiao', 'LiuHaiZhu', 'Andrea', '祥仔仔仔']","['FanDeBiao#2156', 'LiuHaiZhu#3195', 'Andrea#31640', '祥仔仔仔#3350']","['', '', '', '']",4,5,2,0
227,5260,,random,"['NicholasHau', 'Ninja', 'sehnsucht', 'wxf1988']","['NicholasHau#6445', 'Ninja#3310', 'sehnsucht#31604', 'wxf1988#3376']","['p040', '', 'p007', '']",4,5,0,0
228,5259,,night_elf,"['프라이스', '김춘삼', 'NoLiet', 'HyoJaManDu']","['프라이스#31675', '김춘삼#3932', 'NoLiet#3910', 'HyoJaManDu#31635']","['', '', 'p045', '']",4,9,0,0
229,5259,,random,"['Thaedalius', 'Kiezel', 'Fieryfox', 'RaZeR']","['Thaedalius#1362', 'Kiezel#1932', 'Fieryfox#21640', 'RaZeR#23389']","['p098', 'p094', 'p094', 'p103']",4,10,0,0
230,5258,,orc,"['JupiteR', 'remember', 'Danny', 'NaNEndLesS']","['JupiteR#3512', 'remember#31710', 'Danny#33390', 'NaNEndLesS#3560']","['', '', '', 'p018']",4,9,0,0
