rank,mmr,searchRace,race,toonname,battleTag,avatarId,division,wins,losses,draws
114,5520,,orc,"['MaxPayNe', 'turtleoh', '저키']","['MaxPayNe#3137', 'turtleoh#3816', '저키#3910']","['', '', '']",4,41,5,0
115,5520,,undead,"['하루에세번', '참피온', '슈퍼마로']","['하루에세번#3532', '참피온#3732', '슈퍼마로#3681']","['', 'p033', 'p040']",4,89,8,0
116,5519,,human,"['Alone', 'MaxPayNe', 'Tricky']","['Alone#3132', 'MaxPayNe#3137', 'Tricky#3454']","['p085', '', '']",4,19,0,0
117,5519,,orc,"['Flank', 'Leto', 'JamesDean']","['Flank#2646', 'Leto#21977', 'JamesDean#2853']","['p113', 'p113', 'p055']",4,24,2,0
118,5515,,orc,"['Bladestorm', 'ZLATAN', 'Wiking']","['Bladestorm#21464', 'ZLATAN#22404', 'Wiking#21750']","['p097', 'p043', 'p116']",4,17,0,0
119,5515,,undead,"['davy', 'sehnsucht', 'ZipiT']","['davy#11913', 'sehnsucht#31604', 'ZipiT#11236']","['', 'p007', '']",4,19,0,0
120,5515,,human,"['MaxPayNe', 'Tricky', 'humanking']","['MaxPayNe#3137', 'Tricky#3454', 'humanking#31529']","['', '', '']",4,27,1,0
121,5514,,undead,"['Jun', 'Starlight', 'ZipiT']","['Jun#1493', 'Starlight#12675', 'ZipiT#11236']","['p001', '', '']",4,11,0,0
122,5514,,undead,"['FanDeBiao', 'nidedadiao', 'LiuHaiZhu']","['FanDeBiao#2156', 'nidedadiao#1761', 'LiuHaiZhu#3195']","['', '', '']",4,9,0,0
123,5513,,random,"['Zekk', 'DasMicro', 'Tiktaalik']","['Zekk#1106', 'DasMicro#1691', 'Tiktaalik#1781']","['', '', '']",4,21,2,0
124,5513,,undead,"['Sydris', 'Pityn30', 'Victory']","['Sydris#21349', 'Pityn30#2435', 'Victory#1116']","['p032', 'p119', 'p112']",4,18,1,0
125,5511,,random,"['eer0fans', 'Sunstrider', 'Deepsea']","['eer0fans#3749', 'Sunstrider#31515', 'Deepsea#31162']","['', '', '']",4,17,2,0
151,5479,,human,"['BloodBath', 'HaDesJdGmnt', 'TheEscalator']","['BloodBath#12237', 'HaDesJdGmnt#1234', 'TheEscalator#1970']","['', '', '']",4,19,1,0
152,5479,,human,"['Chutieu', 'BloodBath', 'TheEscalator']","['Chutieu#1653', 'BloodBath#12237', 'TheEscalator#1970']","['p004', '', '']",4,27,0,0
153,5479,,random,"['stepowaaa', 'UrookHai', 'milkyway']","['stepowaaa#2903', 'UrookHai#2122', 'milkyway#2739']","['', 'p074', 'p112']",4,33,3,0
154,5479,,orc,"['Eisenrabe', 'Hanomag', 'Th3gunn3r']","['Eisenrabe#2667', 'Hanomag#2627', 'Th3gunn3r']","['p055', 'p027', '']",4,19,1,0
155,5478,,random,"['ChieF', 'Bhutan', 'Mad']","['ChieF#2223', 'Bhutan#2936', 'Mad#2754']","['p027', 'p072', 'p122']",4,14,2,0
156,5477,,random,"['Blue', 'OccidoLumen', 'War3XiaoMiao']","['Blue#27615', 'OccidoLumen#3114', 'War3XiaoMiao#3531']","['', '', '']",4,64,15,0
157,5475,,undead,"['풋사과의반쪽', '내사랑지효님', 'mapio']","['풋사과의반쪽#3225', '내사랑지효님#3766', 'mapio#11236']","['', 'p028', '']",4,55,6,0
158,5474,,night_elf,"['프라이스', 'ZeaL', 'HyoJaManDu']","['프라이스#31675', 'ZeaL#31431', 'HyoJaManDu#31635']","['', 'p034', '']",4,15,0,0
159,5472,,orc,"['Biri', 'CapitAnus', 'PornStar4You']","['Biri#21845', 'CapitAnus#2749', 'PornStar4You#2874']","['p031', 'p075', 'p097']",4,18,1,0
160,5472,,night_elf,"['프라이스', 'hayato', 'HyoJaManDu']","['프라이스#31675', 'hayato#3494', 'HyoJaManDu#31635']","['', '', '']",4,28,2,0
161,5472,,human,"['OHYEAH', 'JunGle', 'TwisteR']","['OHYEAH#21243', 'JunGle#1724', 'TwisteR#22120']","['p075', 'p085', 'p109']",4,270,8,0
162,5468,,orc,"['VeritaS', 'Youngbrave', 'HYPNOTOAD']","['VeritaS#12148', 'Youngbrave#1694', 'HYPNOTOAD#1613']","['', '', '']",4,10,1,0
163,5467,,random,"['Jatz', 'FourOnGold', 'HUimba']","['Jatz#2507', 'FourOnGold#1408', 'HUimba#1777']","['', '', '']",4,12,0,0
164,5467,,random,"['Hamster', 'IceNine', 'EbonGhost']","['Hamster#1435', 'IceNine#1270', 'EbonGhost#15742']","['', '', 'p004']",4,38,4,0
165,5467,,orc,"['N4pStaR', 'Showdown', 'Sangerous']","['N4pStaR#2190', 'Showdown#21526', 'Sangerous#2364']","['p050', 'p071', 'p007']",4,31,3,0
166,5467,,human,"['terqm', 'CBH3sai', 'XinLingDaGe']","['terqm#1326', 'CBH3sai#3168', 'XinLingDaGe#3345']","['', '', '']",4,10,0,0
167,5467,,random,"['Tax', 'SPECTRE', 'BloodBath']","['Tax#11638', 'SPECTRE#11731', 'BloodBath#12237']","['', '', '']",4,10,0,0
168,5467,,undead,"['PhoeNixFaST', 'HaNa', 'SalamatPO']","['PhoeNixFaST#2640', 'HaNa#31135', 'SalamatPO#3487']","['p050', 'p045', '']",4,13,1,0
169,5467,,human,"['Teutonis', 'Impulse', 'OldBoy']","['Teutonis#2880', 'Impulse#22117', 'OldBoy#21370']","['p068', 'p113', 'p119']",4,9,0,0
170,5466,,orc,"['jumi', '포켓저글링', 'turtleoh']","['jumi#31373', '포켓저글링#3875', 'turtleoh#3816']","['', 'p045', '']",4,8,0,0
171,5465,,night_elf,"['TaKLeFu', 'Impulse', 'ZipiT']","['TaKLeFu#1543', 'Impulse#22117', 'ZipiT#11236']","['', 'p113', '']",4,10,0,0
172,5464,,random,"['검성', 'FIB', 'hera114']","['검성#3272', 'FIB#31177', 'hera114#3929']","['', '', '']",4,17,0,0
173,5464,,night_elf,"['Marrdreg', 'JDK', 'ZipiT']","['Marrdreg#1565', 'JDK#11328', 'ZipiT#11236']","['p004', 'p033', '']",4,16,0,0
174,5464,,human,"['eer0fans', 'Kirov', 'Giddy']","['eer0fans#3749', 'Kirov#31984', 'Giddy#31793']","['', '', '']",4,13,0,0
175,5463,,random,"['NeoGeN', 'ilares', 'Impulse']","['NeoGeN#21872', 'ilares#2227', 'Impulse#22117']","['p058', 'p050', 'p113']",4,13,1,0
176,5463,,random,"['BurnOne', 'HanfsteR', 'KiLLaHCrIZ']","['BurnOne#2730', 'HanfsteR#2137', 'KiLLaHCrIZ#2613']","['p038', 'p090', 'p053']",4,10,0,0
177,5463,,undead,"['HyYyBriS', 'MyM', 'Zacréd']","['HyYyBriS#2549', 'MyM#21393', 'Zacréd#2587']","['p118', 'p052', 'p083']",4,16,0,0
178,5463,,undead,"['TaKLeFu', 'BlackPandas', 'JDK']","['TaKLeFu#1543', 'BlackPandas#11924', 'JDK#11328']","['', '', 'p033']",4,16,0,0
179,5458,,random,"['Marrdreg', 'Headshots7', 'D3STRUCTION']","['Marrdreg#1565', 'Headshots7#1111', 'D3STRUCTION#1391']","['p004', '', '']",4,17,0,0
180,5458,,orc,"['Teutonis', 'Kiezel', 'RaZeR']","['Teutonis#2880', 'Kiezel#1932', 'RaZeR#23389']","['p068', 'p094', 'p103']",4,10,1,0
181,5458,,orc,"['LuckyRine', 'Archer', 'GiveMeFun']","['LuckyRine#2628', 'Archer#2807', 'GiveMeFun#21647']","['p046', 'p034', 'p073']",4,34,5,0
182,5457,,night_elf,"['CorrosiveC', 'ChiMiChuRRi', 'Youngbrave']","['CorrosiveC#1525', 'ChiMiChuRRi#11849', 'Youngbrave#1694']","['', '', '']",4,17,0,0
183,5457,,random,"['BAoZa', 'PanzerWiking', 'Qzssb']","['BAoZa#21857', 'PanzerWiking#3392', 'Qzssb#1568']","['', '', '']",4,15,0,0
184,5455,,undead,"['PanzerWiking', 'WuXin', 'terqm']","['PanzerWiking#3392', 'WuXin#11176', 'terqm#3326']","['', '', '']",4,11,1,0
185,5454,,random,"['DoSa', 'nightelf', 'eMoL']","['DoSa#31427', 'nightelf#31372', 'eMoL#31227']","['p073', '', '']",4,19,0,0
186,5454,,undead,"['Impulse', 'GysBOSS', 'TheLeash']","['Impulse#22117', 'GysBOSS#2652', 'TheLeash#2846']","['p113', 'p088', 'p019']",4,14,1,0
187,5453,,night_elf,"['ZeaL', '그냥그러네', 'HaNa']","['ZeaL#31431', '그냥그러네#31268', 'HaNa#31135']","['p034', 'p090', 'p045']",4,13,0,0
188,5452,,orc,"['Graves', 'Impulse', 'GreenTrees']","['Graves#21160', 'Impulse#22117', 'GreenTrees#21744']","['p056', 'p113', 'p098']",4,8,1,0
189,5450,,night_elf,"['DIMASAX', 'DiOneLife', 'Nawt']","['DIMASAX#2222', 'DiOneLife#2159', 'Nawt#21372']","['', 'p016', 'p049']",4,7,0,0
190,5448,,human,"['Jun', 'BloodBath', 'DiOneLife']","['Jun#1493', 'BloodBath#12237', 'DiOneLife#2159']","['p001', '', 'p016']",4,15,2,0
191,5448,,undead,"['참피온', 'Vengeance', '슈퍼마로']","['참피온#3732', 'Vengeance#12311', '슈퍼마로#3681']","['p033', 'p054', 'p040']",4,13,2,0
192,5448,,random,"['borismirheis', 'EtwasSteIne', 'JanoschEausH']","['borismirheis#2574', 'EtwasSteIne#2249', 'JanoschEausH#2179']","['p088', 'p092', 'p111']",4,26,2,0
193,5446,,night_elf,"['MrLight', 'prototype', 'WiLDNaGUaL']","['MrLight#21859', 'prototype#22456', 'WiLDNaGUaL#2984']","['p054', 'p001', 'p046']",4,11,0,0
194,5446,,orc,"['Tax', 'Starlight', 'BloodBath']","['Tax#11638', 'Starlight#12675', 'BloodBath#12237']","['', '', '']",4,13,0,0
195,5446,,night_elf,"['Tricky', 'hayato', 'turtleoh']","['Tricky#3454', 'hayato#3494', 'turtleoh#3816']","['', '', '']",4,11,2,0
196,5444,,orc,"['MaxPayNe', 'turtleoh', 'Europa']","['MaxPayNe#3137', 'turtleoh#3816', 'Europa#31764']","['', '', '']",4,10,0,0
197,5443,,orc,"['박하사탕', '정율', 'guts']","['박하사탕#31595', '정율#3927', 'guts#31519']","['p015', '', '']",4,22,1,0
198,5443,,random,"['ChiMiChuRRi', 'sehnsucht', 'ZipiT']","['ChiMiChuRRi#11849', 'sehnsucht#31604', 'ZipiT#11236']","['', 'p007', '']",4,32,4,0
199,5443,,random,"['김춘삼', 'NoLiet', 'AAA']","['김춘삼#3932', 'NoLiet#3910', 'AAA#34942']","['', 'p045', '']",4,7,0,0
200,5443,,orc,"['Paxa', 'benjiii', 'Kain']","['Paxa#21950', 'benjiii#1588', 'Kain#2164']","['p121', 'p090', 'p092']",4,15,0,0
201,5443,,human,"['MannerKing', 'glowstick', '번듯한호랑이']","['MannerKing#11122', 'glowstick#11631', '번듯한호랑이#320408']","['', 'p022', 'p068']",4,14,2,0
202,5441,,human,"['KsEAfteRShoK', 'BloodBath', 'HUNTERKNOWSU']","['KsEAfteRShoK#1796', 'BloodBath#12237', 'HUNTERKNOWSU#2263']","['p008', '', 'p068']",4,16,0,0
203,5441,,orc,"['Tricky', 'turtleoh', 'Remaster']","['Tricky#3454', 'turtleoh#3816', 'Remaster#31980']","['', '', '']",4,21,1,0
204,5440,,orc,"['IVE', 'baihuahua', 'heihuhu']","['IVE#31878', 'baihuahua#1187', 'heihuhu#1739']","['', '', '']",4,19,3,0
205,5440,,orc,"['Tricky', 'Europa', 'JerKy']","['Tricky#3454', 'Europa#31764', 'JerKy#31779']","['', '', '']",4,12,0,0
206,5438,,orc,"['Khelben', '하루에세번', '참피온']","['Khelben#3114', '하루에세번#3532', '참피온#3732']","['', '', 'p033']",4,15,1,0
207,5438,,orc,"['DoSa', 'Tricky', 'hera114']","['DoSa#31427', 'Tricky#3454', 'hera114#3929']","['p073', '', '']",4,14,0,0
208,5435,,undead,"['말랑한집쥐', 'TsunTsun', '풋사과의반쪽']","['말랑한집쥐#3509', 'TsunTsun#3707', '풋사과의반쪽#3225']","['p004', '', '']",4,10,0,0
209,5434,,undead,"['박하사탕', '정율', 'superKOREAN']","['박하사탕#31595', '정율#3927', 'superKOREAN#31702']","['p015', '', '']",4,29,3,0
210,5434,,night_elf,"['BloodBath', 'WiLDNaGUaL', 'TheEscalator']","['BloodBath#12237', 'WiLDNaGUaL#2984', 'TheEscalator#1970']","['', 'p046', '']",4,14,0,0
211,5434,,human,"['borismirheis', 'EtwasSteIne', 'Astro']","['borismirheis#2574', 'EtwasSteIne#2249', 'Astro#22314']","['p088', 'p092', 'p090']",4,13,1,0
212,5434,,undead,"['bluefame', 'sehnsucht', 'superKOREAN']","['bluefame#3770', 'sehnsucht#31604', 'superKOREAN#31702']","['p004', 'p007', '']",4,17,0,0
213,5434,,orc,"['Invigorate', 'OldBoy', 'ALPHA']","['Invigorate#21720', 'OldBoy#21370', 'ALPHA#211874']","['p081', 'p119', 'p119']",4,15,0,0
214,5433,,undead,"['BloodBath', 'Ian', 'TheEscalator']","['BloodBath#12237', 'Ian#13182', 'TheEscalator#1970']","['', '', '']",4,8,0,0
215,5433,,night_elf,"['Affz', 'Obi3000', 'Loxdown']","['Affz#11222', 'Obi3000#2747', 'Loxdown#1155']","['p001', 'p038', '']",4,7,0,0
216,5431,,orc,"['Zion', 'turtleoh', 'Remaster']","['Zion#31317', 'turtleoh#3816', 'Remaster#31980']","['', '', '']",4,19,0,0
217,5429,,orc,"['nizut', 'lordniken', 'ShagaWaga']","['nizut#1822', 'lordniken#2366', 'ShagaWaga#2310']","['p029', 'p056', 'p038']",4,15,2,0
218,5429,,night_elf,"['Tricky', 'humanking', 'turtleoh']","['Tricky#3454', 'humanking#31529', 'turtleoh#3816']","['', '', '']",4,18,0,0
219,5429,,night_elf,"['TaKLeFu', 'sehnsucht', 'ZipiT']","['TaKLeFu#1543', 'sehnsucht#31604', 'ZipiT#11236']","['', 'p007', '']",4,9,0,0
220,5429,,undead,"['Knock', 'Desto', 'Shaky']","['Knock#21328', 'Desto#21388', 'Shaky#21680']","['p117', 'p117', 'p044']",4,6,0,0
221,5429,,random,"['Jampion', 'luluxx', 'PdO']","['Jampion#21544', 'luluxx#21166', 'PdO#2200']","['p100', 'p025', 'p053']",4,29,2,0
222,5428,,undead,"['ZapHod', 'neinok', 'Andrurion']","['ZapHod#2132', 'neinok#21364', 'Andrurion#2758']","['p027', 'p095', 'p042']",4,10,1,0
223,5428,,human,"['KsEAfteRShoK', 'BloodBath', 'DiOneLife']","['KsEAfteRShoK#1796', 'BloodBath#12237', 'DiOneLife#2159']","['p008', '', 'p016']",4,10,0,0
224,5427,,human,"['Yomanne', 'Impulse', 'Aegis']","['Yomanne#2441', 'Impulse#22117', 'Aegis#22930']","['p085', 'p113', 'p087']",4,18,0,0
225,5427,,random,"['Impulse', 'GysBOSS', 'Donnert']","['Impulse#22117', 'GysBOSS#2652', 'Donnert#2217']","['p113', 'p088', 'p113']",4,7,0,0
226,5427,,human,"['TimWeber2023', 'Impulse', 'oGur']","['TimWeber2023#2127', 'Impulse#22117', 'oGur#21795']","['p037', 'p113', 'p111']",4,20,0,0
227,5427,,random,"['EliteSAric', 'Mad', 'panghu']","['EliteSAric#2117', 'Mad#2754', 'panghu#21169']","['p039', 'p122', 'p056']",4,34,1,0
228,5425,,orc,"['Tricky', 'turtleoh', 'JerKy']","['Tricky#3454', 'turtleoh#3816', 'JerKy#31779']","['', '', '']",4,29,2,0
229,5424,,random,"['Blue', 'War3XiaoMiao', 'wangshiwu']","['Blue#27615', 'War3XiaoMiao#3531', 'wangshiwu#3454']","['', '', '']",4,31,6,0
230,5423,,human,"['BurnOne', 'Noctis', 'HanfsteR']","['BurnOne#2730', 'Noctis#2117', 'HanfsteR#2137']","['p038', 'p003', 'p090']",4,14,0,0
231,5422,,random,"['Remind', 'chinano1', 'Niferpitou']","['Remind#31362', 'chinano1#31697', 'Niferpitou#1917']","['', '', '']",4,17,1,0
232,5421,,human,"['luckstar', 'MerLiN', 'XArchangelX']","['luckstar#11141', 'MerLiN#13929', 'XArchangelX#11148']","['p023', '', '']",4,17,0,0
233,5420,,random,"['Tax', 'ReignDrops', 'BloodBath']","['Tax#11638', 'ReignDrops#1563', 'BloodBath#12237']","['', '', '']",4,9,0,0
234,5420,,night_elf,"['SanGOghost', 'NicholasHau', 'Ninja']","['SanGOghost#41605', 'NicholasHau#6445', 'Ninja#3310']","['p068', 'p040', '']",4,21,1,0
235,5420,,random,"['AvEnGeR', 'CrSkTiMe', 'Victory']","['AvEnGeR#1866', 'CrSkTiMe#2228', 'Victory#1116']","['p072', 'p121', 'p112']",4,15,0,0
236,5419,,orc,"['DwieTwarze', 'Yellowking', 'Wiking']","['DwieTwarze#2534', 'Yellowking#21529', 'Wiking#21750']","['p055', 'p039', 'p116']",4,10,0,0
