rank,mmr,searchRace,race,toonname,battleTag,avatarId,division,wins,losses,draws
112,5097,all,random,['dzedok'],['dzedok#21267'],['p111'],4,10,0,0
113,5097,all,random,['RobotMurloc'],['RobotMurloc#24675'],['p056'],4,20,1,0
114,5096,all,human,['Wishous'],['Wishous#1866'],['p099'],4,5,1,0
115,5096,all,human,['Lichtprotoss'],['Lichtprotoss#210332'],[''],4,23,3,0
116,5096,all,human,['ponpondu54'],['ponpondu54#2126'],['p072'],4,9,0,0
117,5096,all,orc,['popoff'],['popoff#11244'],[''],4,33,1,0
118,5095,all,night_elf,['MisterMoro'],['MisterMoro#21769'],[''],4,8,0,0
119,5095,all,night_elf,['DallaS'],['DallaS#21693'],['p010'],4,14,0,0
120,5094,all,random,['Kripty'],['Kripty#1269'],['p027'],4,20,1,0
121,5094,all,night_elf,['nem1roff'],['nem1roff#2506'],['p095'],4,27,1,0
122,5093,all,undead,['Bender27Rus'],['Bender27Rus#2715'],['p095'],4,11,0,0
123,5093,all,undead,['Placuu'],['Placuu#2396'],['p001'],4,6,0,0
124,5092,all,night_elf,['Sunshine'],['Sunshine#33761'],[''],4,7,0,0
125,5091,all,human,['defnotacop'],['defnotacop#2585'],['p039'],4,6,0,0
126,5091,all,orc,['Ruy'],['Ruy#21577'],[''],4,7,0,0
127,5090,all,human,['ElectroNico'],['ElectroNico#2159'],[''],4,6,0,0
128,5089,all,undead,['TheIncel'],['TheIncel#2192'],['p106'],4,5,0,0
129,5088,all,orc,['RobotNinja'],['RobotNinja#2201407'],['p036'],4,7,0,0
130,5087,all,random,['ПсевдоРыцарь'],['ПсевдоРыцарь#222907'],['p013'],4,8,0,0
131,5087,all,undead,['Virus'],['Virus#12375'],[''],4,25,1,0
132,5086,all,random,['MightyWonka'],['MightyWonka#2298'],['p085'],4,5,0,0
133,5084,all,undead,['Mestreyoda'],['Mestreyoda#1297'],[''],4,7,0,0
134,5084,all,night_elf,['Colinas'],['Colinas#21463'],['p048'],4,9,0,0
135,5082,all,random,['TosMamba'],['TosMamba#2238'],['p001'],4,5,0,0
136,5082,all,orc,['BeeMax'],['BeeMax#21321'],[''],4,11,0,0
137,5082,all,random,['Tuckalicious'],['Tuckalicious#1519'],[''],4,5,0,0
138,5081,all,orc,['FieserFetti'],['FieserFetti#21966'],[''],4,9,0,0
139,5081,all,night_elf,['ShadowDragon'],['ShadowDragon#1116694'],[''],4,33,2,0
140,5081,all,human,['NoobCarrier'],['NoobCarrier#2816'],['p003'],4,11,0,0
141,5080,all,orc,['Knopers'],['Knopers#2349'],[''],4,6,0,0
142,5080,all,undead,['Arketh'],['Arketh#21985'],['p004'],4,6,0,0
143,5080,all,undead,['Frostseeker'],['Frostseeker#2254'],['p045'],4,4,0,0
144,5080,all,human,['JJTabasco'],['JJTabasco#1661'],['p003'],4,6,0,0
145,5079,all,random,['TurtleRock'],['TurtleRock#31737'],[''],4,8,0,0
146,5079,all,human,['hunneren'],['hunneren#2633'],['p034'],4,10,0,0
147,5079,all,orc,['Still'],['Still#2463'],['p003'],4,3,0,0
148,5079,all,human,['fResHLiViT'],['fResHLiViT#2218'],[''],4,6,0,0
149,5079,all,orc,['Reality'],['Reality#2684'],['p047'],4,8,0,0
150,5079,all,random,['Sauro2020'],['Sauro2020#1281'],['p056'],4,23,2,0
151,5079,all,orc,['treg6134'],['treg6134#1153'],[''],4,6,0,0
152,5077,all,night_elf,['pome1o'],['pome1o#1812'],[''],4,5,0,0
153,5076,all,random,['AxeForge'],['AxeForge#1612'],[''],4,8,0,0
154,5076,all,orc,['otochad'],['otochad#2220'],['p002'],4,6,0,0
155,5076,all,orc,['speedtwenty'],['speedtwenty#3406'],[''],4,5,0,0
156,5076,all,random,['Grave'],['Grave#22407'],['p045'],4,5,0,0
157,5075,all,night_elf,['Hagnhy'],['Hagnhy#1976'],[''],4,9,0,0
158,5075,all,random,['Omnislash'],['Omnislash#11592'],[''],4,7,0,0
159,5074,all,undead,['Adrian'],['Adrian#13381'],[''],4,6,0,0
160,5074,all,night_elf,['Sethanon'],['Sethanon#2349'],['p080'],4,10,0,0
161,5074,all,random,['BalVenom'],['BalVenom#1321'],[''],4,6,0,0
162,5073,all,undead,['MrClipboard'],['MrClipboard#1318'],[''],4,5,0,0
163,5073,all,night_elf,['Eonianski'],['Eonianski#2169'],['p089'],4,6,0,0
164,5072,all,random,['armatura'],['armatura#2299'],['p089'],4,6,0,0
165,5072,all,human,['MORGAN'],['MORGAN#13640'],[''],4,5,0,0
166,5072,all,human,['dragon'],['dragon#219726'],[''],4,5,0,0
167,5072,all,night_elf,['Pablowar'],['Pablowar#11364'],[''],4,4,0,0
168,5072,all,human,['Epithelium'],['Epithelium#2527'],['p042'],4,2,1,0
169,5072,all,orc,['VenaSeneK'],['VenaSeneK#1857'],['p042'],4,7,0,0
170,5072,all,human,['Reality'],['Reality#2684'],['p047'],4,7,0,0
171,5071,all,orc,['Pain'],['Pain#26963'],[''],4,7,0,0
172,5071,all,undead,['FatalAngel'],['FatalAngel#2383'],['p052'],4,7,0,0
173,5070,all,human,['fab'],['fab#2620'],[''],4,4,0,0
174,5070,all,undead,['moad'],['moad#2207'],['p006'],4,7,0,0
175,5070,all,random,['SAMSON'],['SAMSON#22936'],[''],4,9,0,0
176,5070,all,random,['Reality'],['Reality#2684'],['p047'],4,6,0,0
177,5070,all,human,['Noxegon'],['Noxegon#2568'],[''],4,41,3,0
178,5069,all,human,['Mestreyoda'],['Mestreyoda#1297'],[''],4,13,1,0
179,5069,all,human,['guysuce'],['guysuce#2705'],[''],4,3,0,0
180,5069,all,undead,['fiend'],['fiend#11550'],[''],4,7,0,0
181,5069,all,undead,['Urican'],['Urican#2946'],[''],4,5,0,0
182,5069,all,random,['wat'],['wat#11535'],[''],4,4,0,0
183,5068,all,undead,['YURIY777'],['YURIY777#21570'],['p001'],4,7,0,0
184,5068,all,orc,['Rain'],['Rain#18773'],['p075'],4,16,2,0
185,5068,all,undead,['Fragmentator'],['Fragmentator#21574'],['p041'],4,4,0,0
186,5068,all,human,['Chriss'],['Chriss#2645'],['p030'],4,6,0,0
187,5068,all,human,['Frostmourne'],['Frostmourne#21392'],['p007'],4,14,2,0
188,5067,all,orc,['ElectroNico'],['ElectroNico#2159'],[''],4,5,0,0
189,5067,all,undead,['DeadlyMouse'],['DeadlyMouse#2166243'],[''],4,3,0,0
190,5067,all,human,['DeadlyMouse'],['DeadlyMouse#2166243'],[''],4,4,0,0
191,5067,all,random,['MrManiacal'],['MrManiacal#3862'],[''],4,6,0,0
192,5066,all,undead,['Hextr'],['Hextr#21905'],['p026'],4,4,0,0
193,5066,all,random,['fietje58'],['fietje58#2211'],['p052'],4,5,0,0
194,5066,all,random,['vmini88'],['vmini88#3112'],['p086'],4,8,0,0
195,5066,all,human,['ZhavitShakir'],['ZhavitShakir#1243'],[''],4,3,0,0
196,5066,all,human,['JonKiL1'],['JonKiL1#2882'],['p055'],4,9,0,0
197,5065,all,random,['OLDnoob'],['OLDnoob#21266'],[''],4,5,0,0
198,5065,all,random,['Yahoo'],['Yahoo#21294'],['p003'],4,4,0,0
199,5065,all,random,['GuR'],['GuR#21857'],['p056'],4,6,0,0
200,5064,all,random,['GrizzlyStyle'],['GrizzlyStyle#2487'],['p086'],4,24,2,0
201,5064,all,random,['SuperNova'],['SuperNova#14937'],[''],4,4,0,0
202,5064,all,orc,['asd'],['asd#211192'],[''],4,4,0,0
203,5063,all,orc,['ncShot'],['ncShot#1705'],[''],4,4,0,0
204,5063,all,night_elf,['MrClipboard'],['MrClipboard#1318'],[''],4,5,0,0
205,5063,all,human,['Arketh'],['Arketh#21985'],['p004'],4,3,0,0
206,5063,all,undead,['OwlClaw'],['OwlClaw#21212'],['p049'],4,6,0,0
207,5063,all,night_elf,['Placuu'],['Placuu#2396'],['p001'],4,4,0,0
208,5063,all,night_elf,['brandastic'],['brandastic#2111'],['p028'],4,4,0,0
209,5063,all,random,['Inferno83'],['Inferno83#1590'],[''],4,3,0,0
210,5062,all,human,['JohnyMac'],['JohnyMac#2603'],[''],4,10,1,0
211,5062,all,night_elf,['Huskydogg'],['Huskydogg#2201'],[''],4,5,0,0
212,5062,all,orc,['BOXERABDEEP'],['BOXERABDEEP#2611'],['p001'],4,5,0,0
213,5061,all,human,['pome1o'],['pome1o#1812'],[''],4,4,0,0
214,5061,all,night_elf,['trebor'],['trebor#31905'],[''],4,3,0,0
215,5061,all,undead,['Mogs'],['Mogs#21577'],['p019'],4,10,1,0
216,5060,all,human,['Chromium007'],['Chromium007#3179'],[''],4,4,0,0
217,5060,all,orc,['sadness'],['sadness#31451'],['p003'],4,62,4,0
218,5060,all,human,['PlatnumPimp'],['PlatnumPimp#1215'],[''],4,32,2,0
219,5060,all,orc,['fulltime'],['fulltime#1380'],[''],4,6,0,0
220,5060,all,orc,['Joseph'],['Joseph#15242'],[''],4,4,0,0
221,5060,all,undead,['오태식'],['오태식#31597'],[''],4,12,0,0
222,5059,all,night_elf,['KutilTim'],['KutilTim#2697'],['p003'],4,26,4,0
223,5059,all,orc,['Gromkirk'],['Gromkirk#1407'],[''],4,6,0,0
224,5059,all,random,['nem1roff'],['nem1roff#2506'],['p095'],4,4,0,0
225,5059,all,orc,['Elly'],['Elly#21965'],[''],4,2,1,0
226,5059,all,night_elf,['jjlla'],['jjlla#2651'],[''],4,6,0,0
227,5058,all,orc,['ubilkrakena'],['ubilkrakena#2905'],[''],4,5,0,0
228,5058,all,random,['moad'],['moad#2207'],['p006'],4,3,0,0
229,5058,all,undead,['LordVS'],['LordVS#11517'],[''],4,3,0,0
230,5058,all,human,['DOOMHAMMER'],['DOOMHAMMER#21670'],['p039'],4,4,0,0
231,5057,all,human,['TOASTDUCK'],['TOASTDUCK#1764'],[''],4,5,0,0
232,5056,all,night_elf,['Arketh'],['Arketh#21985'],['p004'],4,3,0,0
233,5056,all,human,['jskshin'],['jskshin#3825'],[''],4,4,0,0
234,5056,all,orc,['VladoS23'],['VladoS23#21572'],['p034'],4,5,0,0
235,5055,all,human,['EGAO'],['EGAO#21822'],['p051'],4,3,0,0
236,5055,all,random,['Mastoc'],['Mastoc#2829'],['p035'],4,3,0,0
237,5055,all,random,['guysuce'],['guysuce#2705'],[''],4,9,0,0
238,5055,all,random,['guysuce'],['guysuce#2705'],[''],4,6,0,0
239,5055,all,random,['Frog'],['Frog#13347'],[''],4,21,1,0
240,5055,all,orc,['Hammer'],['Hammer#13539'],[''],4,4,0,0
241,5055,all,human,['Satoshi'],['Satoshi#11562'],['p027'],4,4,0,0
242,5055,all,random,['ooAUSPICEoo'],['ooAUSPICEoo#1415'],[''],4,5,0,0
243,5055,all,orc,['HellScream'],['HellScream#2524'],['p004'],4,4,0,0
244,5054,all,orc,['armatura'],['armatura#2299'],['p089'],4,4,0,0
245,5054,all,night_elf,['ApoC'],['ApoC#1493'],[''],4,3,0,0
246,5054,all,random,['qdar'],['qdar#21723'],['p086'],4,3,0,0
247,5054,all,night_elf,['Frostseeker'],['Frostseeker#2254'],['p045'],4,5,0,0
248,5054,all,orc,['Baxer'],['Baxer#21422'],['p018'],4,3,0,0
249,5053,all,undead,['CreepBlade'],['CreepBlade#1213'],[''],4,3,0,0
250,5053,all,orc,['Frozzog'],['Frozzog#2732'],[''],4,7,0,0
251,5053,all,human,['speedtwenty'],['speedtwenty#3406'],[''],4,4,0,0
252,5053,all,random,['gagaraien'],['gagaraien#1214'],[''],4,4,0,0
253,5052,all,night_elf,['GlobalEviL'],['GlobalEviL#21858'],['p109'],4,4,0,0
254,5052,all,orc,['MageInfâme'],['MageInfâme#21459'],['p040'],4,3,0,0
255,5051,all,human,['Ondine'],['Ondine#21466'],['p077'],4,11,3,0
256,5051,all,human,['Ozono'],['Ozono#21639'],['p030'],4,7,0,0
257,5050,all,night_elf,['meryen'],['meryen#3904'],['p045'],4,3,0,0
258,5050,all,orc,['billy'],['billy#2125'],['p059'],4,4,0,0
259,5050,all,orc,['Milins'],['Milins#2500'],['p001'],4,3,0,0
260,5050,all,random,['SilkForCalde'],['SilkForCalde#11484'],[''],4,3,0,0
261,5050,all,human,['김홍태'],['김홍태#31589'],['p035'],4,4,0,0
262,5050,all,human,['FatalAngel'],['FatalAngel#2383'],['p052'],4,4,0,0
263,5049,all,orc,['Sargeras'],['Sargeras#11580'],[''],4,4,0,0
264,5049,all,random,['Costo'],['Costo#2783'],['p052'],4,4,0,0
265,5049,all,undead,['trebor'],['trebor#31905'],[''],4,3,0,0
266,5049,all,orc,['Gin'],['Gin#2970'],[''],4,3,0,0
267,5049,all,human,['Hello'],['Hello#23905'],['p002'],4,2,1,0
268,5049,all,night_elf,['Grave'],['Grave#22407'],['p045'],4,3,0,0
269,5049,all,undead,['LuckyPants'],['LuckyPants#168984'],[''],4,32,2,0
270,5048,all,random,['Koljorthus'],['Koljorthus#2885'],[''],4,3,0,0
271,5048,all,human,['bestgiaco'],['bestgiaco#2685'],[''],4,4,0,0
272,5048,all,orc,['Reezord'],['Reezord#21926'],[''],4,3,0,0
273,5048,all,human,['ActionJaxon'],['ActionJaxon#1280'],['p030'],4,65,5,0
274,5047,all,random,['defnotacop'],['defnotacop#2585'],['p039'],4,4,0,0
275,5047,all,orc,['Black'],['Black#2207'],['p003'],4,5,0,0
276,5047,all,human,['z5ikh1xytfy9'],['z5ikh1xytfy9#2971'],[''],4,3,0,0
277,5047,all,orc,['sadness'],['sadness#31451'],['p003'],4,32,2,0
278,5047,all,random,['Baxer'],['Baxer#21422'],['p018'],4,3,0,0
279,5046,all,human,['tgrubbs'],['tgrubbs#1527'],[''],4,4,0,0
280,5046,all,random,['NorbertHUN'],['NorbertHUN#21239'],['p054'],4,3,0,0
281,5046,all,night_elf,['Butters'],['Butters#13770'],[''],4,6,0,0
282,5045,all,random,['整潔的米色烏賊'],['整潔的米色烏賊#33273'],[''],4,5,0,0
283,5045,all,human,['kingjerry198'],['kingjerry198#3474'],[''],4,3,0,0
284,5045,all,random,['WilliamKarl'],['WilliamKarl#3492'],[''],4,3,0,0
285,5045,all,orc,['hxzealot'],['hxzealot#4423'],[''],4,25,2,0
286,5045,all,orc,['guru'],['guru#2451'],['p054'],4,4,0,0
287,5044,all,undead,['GTDavid'],['GTDavid#1715'],[''],4,3,0,0
288,5044,all,orc,['KRA1D'],['KRA1D#21854'],['p027'],4,4,0,0
289,5044,all,night_elf,['SOUNDBYELECT'],['SOUNDBYELECT#2347'],['p048'],4,3,0,0
290,5044,all,undead,['WarHammer14'],['WarHammer14#21177'],['p018'],4,3,0,0
291,5044,all,orc,['DeRetour'],['DeRetour#21911'],['p003'],4,4,0,0
292,5043,all,orc,['Etho'],['Etho#21815'],['p001'],4,3,0,0
293,5043,all,undead,['MrBlack'],['MrBlack#11100'],[''],4,3,0,0
294,5043,all,human,['Irencame'],['Irencame#3979'],[''],4,3,0,0
295,5043,all,human,['ILLUSIONary'],['ILLUSIONary#21912'],['p030'],4,4,0,0
296,5043,all,orc,['Zongo'],['Zongo#1944'],[''],4,5,0,0
297,5043,all,human,['brandastic'],['brandastic#2111'],['p028'],4,3,0,0
298,5043,all,random,['BoByNiO'],['BoByNiO#2414'],['p037'],4,4,0,0
299,5042,all,night_elf,['Mzee'],['Mzee#21370'],[''],4,13,1,0
300,5041,all,undead,['vitowlr'],['vitowlr#1742'],[''],4,4,0,0
301,5041,all,night_elf,['ShadowStorm'],['ShadowStorm#211874'],['p004'],4,3,0,0
302,5041,all,orc,['silentDaWar'],['silentDaWar#1251'],[''],4,3,0,0
303,5041,all,human,['흩겹창살겹흩창살'],['흩겹창살겹흩창살#3893'],[''],4,7,0,0
304,5040,all,orc,['Boragius'],['Boragius#1241'],['p113'],4,3,0,0
305,5039,all,orc,['ComeWithMe'],['ComeWithMe#2623'],['p001'],4,5,0,0
306,5038,all,human,['Snebzor'],['Snebzor#1511'],[''],4,3,0,0
307,5038,all,random,['Lazica'],['Lazica#2715'],['p055'],4,3,0,0
308,5038,all,undead,['acemdrgn'],['acemdrgn#2537'],[''],4,4,0,0
309,5038,all,random,['흩겹창살겹흩창살'],['흩겹창살겹흩창살#3893'],[''],4,3,0,0
310,5038,all,random,['Flyfisher'],['Flyfisher#1727'],[''],4,3,0,0
311,5037,all,human,['armatura'],['armatura#2299'],['p089'],4,4,0,0
312,5037,all,night_elf,['Captain'],['Captain#23335'],['p001'],4,3,0,0
313,5037,all,night_elf,['흩겹창살겹흩창살'],['흩겹창살겹흩창살#3893'],[''],4,3,0,0
314,5036,all,human,['BloodOxide'],['BloodOxide#11686'],[''],4,15,1,0
315,5036,all,orc,['Ondine'],['Ondine#21466'],['p077'],4,3,0,0
316,5036,all,night_elf,['IrN'],['IrN#21949'],['p004'],4,5,0,0
317,5035,all,undead,['Melvicios'],['Melvicios#2542'],[''],4,3,0,0
318,5035,all,random,['FunkyBB'],['FunkyBB#1810'],[''],4,3,0,0
319,5035,all,night_elf,['Germanium'],['Germanium#11508'],[''],4,3,0,0
320,5034,all,undead,['TOCKA3EJIEHA'],['TOCKA3EJIEHA#2873'],['p029'],4,3,0,0
321,5034,all,orc,['Apocalyptika'],['Apocalyptika#2395'],['p037'],4,4,0,0
322,5034,all,random,['Liqs'],['Liqs#21977'],['p004'],4,3,0,0
323,5034,all,undead,['Anysnix'],['Anysnix#6789'],[''],4,3,0,0
324,5034,all,night_elf,['Rivjern'],['Rivjern#2352'],['p046'],4,3,0,0
325,5033,all,orc,['Boneshatter'],['Boneshatter#2142'],['p026'],4,3,0,0
326,5033,all,orc,['PinkPony'],['PinkPony#21258'],['p003'],4,14,1,0
327,5032,all,human,['PhilipKDik'],['PhilipKDik#2144'],['p089'],4,6,0,0
328,5032,all,random,['MerLiN'],['MerLiN#13929'],[''],4,4,0,0
329,5032,all,random,['Nightmare'],['Nightmare#26759'],['p068'],4,3,0,0
330,5032,all,random,['TwentyTwoCm'],['TwentyTwoCm#2527'],['p053'],4,3,0,0
331,5031,all,night_elf,['Nile'],['Nile#1156'],[''],4,3,0,0
332,5031,all,orc,['Likki'],['Likki#3201'],[''],4,6,0,0
333,5030,all,human,['Coconuter'],['Coconuter#1626'],[''],4,3,0,0
334,5030,all,undead,['MisterMoro'],['MisterMoro#21769'],[''],4,3,0,0
335,5030,all,human,['Adventurer'],['Adventurer#146541871'],[''],4,3,0,0
336,5030,all,undead,['Yahoo'],['Yahoo#21294'],['p003'],4,9,1,0
337,5030,all,human,['RRTTSS'],['RRTTSS#21316'],['p003'],4,35,3,0
338,5029,all,human,['ubilkrakena'],['ubilkrakena#2905'],[''],4,3,0,0
339,5028,all,orc,['lymmeln'],['lymmeln#2473'],['p068'],4,3,0,0
