rank,mmr,searchRace,race,toonname,battleTag,avatarId,division,wins,losses,draws
60,6103,undead,undead,['Smallmealkit'],['Smallmealkit#3455'],['p007'],5,41,1,0
61,6101,undead,undead,['Mryagut'],['Mryagut#2306'],['p004'],5,19,5,0
62,6096,undead,undead,['DDealer88'],['DDealer88#2779'],['p044'],5,207,97,0
63,6094,undead,undead,['수성의마녀'],['수성의마녀#3868'],[''],5,18,3,0
64,6090,undead,undead,['iweardiapers'],['iweardiapers#2551'],[''],5,51,20,0
65,6087,undead,undead,['wild'],['wild#22338'],['p041'],5,166,62,0
66,6082,undead,undead,['oT100u'],['oT100u#2291'],['p119'],5,181,35,0
67,6082,undead,undead,['Hummi'],['Hummi#21247'],['p022'],5,12,1,0
68,6077,undead,undead,['OldLeeCBH'],['OldLeeCBH#1429'],[''],5,43,19,0
69,6071,undead,undead,['Destroyer'],['Destroyer#111986'],['p106'],5,17,2,0
70,6070,undead,undead,['LuGard0'],['LuGard0#2929'],['p106'],5,12,8,0
71,6065,undead,undead,['VictorZorin'],['VictorZorin#2269'],['p104'],5,76,35,0
72,6064,undead,undead,['ImNoobUD'],['ImNoobUD#2629'],['p001'],5,55,30,0
73,6064,undead,undead,['ElyXIan'],['ElyXIan#11847'],[''],5,19,2,0
74,6063,undead,undead,['KishMish'],['KishMish#21893'],['p069'],5,14,1,0
75,6062,undead,undead,['Jeremiah'],['Jeremiah#21196'],['p088'],5,40,9,0
76,6058,undead,undead,['Gulman'],['Gulman#21760'],['p085'],5,45,15,0
77,6055,undead,undead,['Romurito'],['Romurito#2565'],[''],5,29,8,0
78,6051,undead,undead,['Upgrayedd'],['Upgrayedd#2344'],[''],5,44,17,0
79,6049,undead,undead,['Obito'],['Obito#13337'],[''],5,9,0,0
80,6049,undead,undead,['ChinaRain'],['ChinaRain#2843'],[''],5,33,12,0
81,6046,undead,undead,['langzi'],['langzi#31861'],['p039'],5,55,23,0
82,6046,undead,undead,['DesertFox'],['DesertFox#31642'],[''],5,11,2,0
83,6037,undead,undead,['Rastin'],['Rastin#21786'],['p083'],5,12,0,0
84,6034,undead,undead,['qzf1603'],['qzf1603#2219'],[''],5,13,2,0
85,6031,undead,undead,['P07470'],['P07470#11292'],[''],5,44,14,0
86,6027,undead,undead,['xiaoshuangsh'],['xiaoshuangsh#1847'],[''],5,131,84,0
87,6027,undead,undead,['qwdrG0d'],['qwdrG0d#2102'],['p041'],5,17,4,0
88,6027,undead,undead,['Krazy'],['Krazy#11328'],['p045'],5,20,3,0
89,6027,undead,undead,['КвасныйДворф'],['КвасныйДворф#29446'],['p110'],5,48,14,0
90,6026,undead,undead,['BIG'],['BIG#22230'],['p068'],5,9,0,0
91,6025,undead,undead,['Moon'],['Moon#35134'],['p003'],5,14,1,0
92,6023,undead,undead,['FrashQ'],['FrashQ#2343'],['p040'],5,22,9,0
93,6021,undead,undead,['VeriTyEter'],['VeriTyEter#2753'],['p001'],5,21,9,0
94,6020,undead,undead,['biliXiaoShi'],['biliXiaoShi#1820'],['p001'],5,39,15,0
95,6017,undead,undead,['noobsaibot'],['noobsaibot#21560'],['p001'],5,139,79,0
96,6017,undead,undead,['ZLATAN'],['ZLATAN#22404'],['p043'],5,113,55,0
97,6015,undead,undead,['iceweever'],['iceweever#3248'],[''],5,42,21,0
98,6012,undead,undead,['yanot'],['yanot#2329'],['p088'],5,43,11,0
99,6012,undead,undead,['yanot'],['yanot#2329'],['p088'],5,16,1,0
100,6012,undead,undead,['yanot'],['yanot#2329'],['p088'],5,34,14,0
101,6012,undead,undead,['ecLPhenom'],['ecLPhenom#2507'],['p054'],5,53,25,0
102,6011,undead,undead,['Romurito'],['Romurito#2565'],[''],5,76,36,0
103,6008,undead,undead,['dokigirl'],['dokigirl#1922'],[''],5,14,2,0
104,6007,undead,undead,['Helix'],['Helix#31840'],[''],5,49,18,0
105,6003,undead,undead,['패깡이'],['패깡이#3150'],[''],5,40,6,0
106,6002,undead,undead,['JustValle'],['JustValle#1982'],['p055'],5,24,8,0
107,6000,undead,undead,['thx4nothing'],['thx4nothing#11837'],['p003'],5,42,8,0
108,6000,undead,undead,['ArkantosJudi'],['ArkantosJudi#1354'],['p027'],5,15,1,0
109,5999,undead,undead,['Eastin'],['Eastin#2795'],[''],4,15,3,0
110,5994,undead,undead,['darkgod'],['darkgod#31491'],[''],4,151,109,0
111,5993,undead,undead,['NewVince'],['NewVince#2663'],['p113'],4,10,0,0
112,5990,undead,undead,['기계제작법및실습'],['기계제작법및실습#3451'],[''],4,1108,661,0
113,5981,undead,undead,['Debugger'],['Debugger#21154'],['p001'],4,11,0,0
114,5978,undead,undead,['HeHaBucT1'],['HeHaBucT1#2373'],['p004'],4,104,59,0
115,5974,undead,undead,['ViCtOry'],['ViCtOry#2784'],['p116'],4,18,3,0
116,5972,undead,undead,['SoYmaFans'],['SoYmaFans#1524'],[''],4,49,24,0
117,5961,undead,undead,['LFM'],['LFM#21463'],['p040'],4,29,7,0
118,5961,undead,undead,['fost'],['fost#21878'],[''],4,19,7,0
119,5958,undead,undead,['GreyWorm'],['GreyWorm#3164'],[''],4,13,3,0
120,5957,undead,undead,['AntiMatter'],['AntiMatter#31733'],[''],4,14,3,0
121,5950,undead,undead,['Pokrface'],['Pokrface#1405'],[''],4,24,5,0
122,5947,undead,undead,['aFUndead'],['aFUndead#1579'],['p068'],4,22,8,0
123,5943,undead,undead,['Hanys'],['Hanys#2309'],['p041'],4,9,2,0
124,5943,undead,undead,['Fenix'],['Fenix#13178'],['p045'],4,12,3,0
125,5937,undead,undead,['ChinaRain'],['ChinaRain#2843'],[''],4,62,29,0
126,5936,undead,undead,['Hsiao'],['Hsiao#31241'],[''],4,13,1,0
127,5933,undead,undead,['Polyscias'],['Polyscias#31788'],[''],4,19,5,0
128,5932,undead,undead,['rotab'],['rotab#2612'],['p020'],4,36,13,0
129,5932,undead,undead,['猪肛'],['猪肛#3829'],[''],4,108,69,0
130,5931,undead,undead,['KiLleRFuN'],['KiLleRFuN#11516'],[''],4,8,0,0
131,5930,undead,undead,['qzf1603'],['qzf1603#2219'],[''],4,32,20,0
132,5929,undead,undead,['날아라뚱이뚱아'],['날아라뚱이뚱아#3773'],[''],4,155,91,0
133,5927,undead,undead,['Susiria'],['Susiria#11313'],[''],4,13,2,0
134,5926,undead,undead,['Avernus'],['Avernus#2393'],['p111'],4,21,5,0
135,5923,undead,undead,['takim'],['takim#21858'],['p031'],4,26,5,0
136,5920,undead,undead,['LingYao'],['LingYao#31685'],[''],4,7,0,0
137,5919,undead,undead,['AriesRose'],['AriesRose#3696'],[''],4,40,15,0
138,5918,undead,undead,['ElyXIan'],['ElyXIan#11847'],[''],4,24,6,0
139,5918,undead,undead,['LioN'],['LioN#3977'],[''],4,9,1,0
140,5918,undead,undead,['tickle'],['tickle#11598'],[''],4,8,0,0
141,5917,undead,undead,['power'],['power#22779'],['p036'],4,83,35,0
142,5912,undead,undead,['가치죽자'],['가치죽자#3542'],[''],4,24,9,0
143,5911,undead,undead,['MySelf'],['MySelf#3207'],[''],4,40,17,0
144,5910,undead,undead,['zhihe'],['zhihe#31991'],['p001'],4,43,12,0
145,5908,undead,undead,['Blast'],['Blast#22768'],['p109'],4,45,10,0
146,5907,undead,undead,['Ebashka'],['Ebashka#21151'],['p046'],4,16,4,0
147,5904,undead,undead,['flatnean'],['flatnean#3299'],[''],4,65,32,0
148,5902,undead,undead,['OoO'],['OoO#22770'],['p004'],4,6,0,0
149,5899,undead,undead,['Gaspari'],['Gaspari#21992'],['p119'],4,19,3,0
150,5898,undead,undead,['狂奔的泰迪熊'],['狂奔的泰迪熊#3853'],[''],4,17,7,0
151,5895,undead,undead,['Mouse'],['Mouse#31112'],['p001'],4,24,9,0
152,5895,undead,undead,['Nag'],['Nag#2985'],['p041'],4,46,23,0
153,5893,undead,undead,['pipixia'],['pipixia#31624'],[''],4,41,20,0
154,5892,undead,undead,['EneRumata'],['EneRumata#2394'],['p025'],4,7,0,0
155,5891,undead,undead,['Angelxuemen'],['Angelxuemen#3482'],[''],4,10,2,0
156,5890,undead,undead,['qzf1603'],['qzf1603#2219'],[''],4,18,6,0
157,5890,undead,undead,['Obito'],['Obito#13337'],[''],4,19,3,0
158,5889,undead,undead,['Swaggie'],['Swaggie#11149'],[''],4,180,108,0
159,5886,undead,undead,['Chaganaga'],['Chaganaga#2391'],['p044'],4,101,57,0
160,5885,undead,undead,['PPPPPP9'],['PPPPPP9#2535'],[''],4,34,15,0
161,5877,undead,undead,['DeadlyFeet'],['DeadlyFeet#1349598'],[''],4,61,39,0
162,5874,undead,undead,['punzer'],['punzer#1278'],[''],4,32,16,0
163,5867,undead,undead,['花玖瑟'],['花玖瑟#3129'],[''],4,72,36,0
164,5864,undead,undead,['DeadlyFeet'],['DeadlyFeet#1349598'],[''],4,123,88,0
165,5859,undead,undead,['Light'],['Light#32951'],[''],4,13,2,0
166,5856,undead,undead,['Colorado16'],['Colorado16#11383'],[''],4,6,0,0
167,5854,undead,undead,['llllllllll'],['llllllllll#11340'],[''],4,21,6,0
168,5852,undead,undead,['canonInD'],['canonInD#11118'],[''],4,69,41,0
169,5850,undead,undead,['windlove'],['windlove#31200'],[''],4,20,3,0
170,5850,undead,undead,['Obito'],['Obito#13337'],[''],4,14,3,0
171,5849,undead,undead,['Jaood'],['Jaood#21322'],['p007'],4,39,11,0
172,5849,undead,undead,['VasHeR'],['VasHeR#1982'],[''],4,22,5,0
173,5848,undead,undead,['StarrySkyCup'],['StarrySkyCup#3509'],[''],4,40,27,0
174,5847,undead,undead,['LDK'],['LDK#21919'],['p038'],4,42,22,0
175,5846,undead,undead,['Meecro'],['Meecro#11704'],['p006'],4,12,2,0
176,5842,undead,undead,['Sumpfmaus'],['Sumpfmaus#220667'],[''],4,10,1,0
177,5839,undead,undead,['Melon'],['Melon#2220'],[''],4,25,10,0
178,5838,undead,undead,['congchong'],['congchong#3777'],[''],4,18,4,0
179,5838,undead,undead,['Gugaz'],['Gugaz#2876'],['p109'],4,52,26,0
180,5837,undead,undead,['Cute'],['Cute#11282'],[''],4,6,0,0
181,5836,undead,undead,['懦夫救星'],['懦夫救星#31184'],[''],4,20,6,0
182,5835,undead,undead,['ViBE'],['ViBE#1578'],['p006'],4,16,2,0
183,5835,undead,undead,['Phoenixes'],['Phoenixes#3168'],[''],4,7,0,0
184,5835,undead,undead,['Raven'],['Raven#212908'],['p016'],4,12,3,0
185,5830,undead,undead,['XingKong'],['XingKong#31370'],[''],4,151,104,0
186,5828,undead,undead,['Victory'],['Victory#1116'],['p112'],4,16,4,0
187,5827,undead,undead,['我是女生'],['我是女生#31670'],[''],4,71,50,0
188,5826,undead,undead,['Lucian'],['Lucian#22595'],['p029'],4,16,2,0
189,5826,undead,undead,['YoungUndead'],['YoungUndead#2289'],['p054'],4,18,7,0
190,5825,undead,undead,['pawcio'],['pawcio#2479'],['p081'],4,17,4,0
191,5825,undead,undead,['SIMMONS'],['SIMMONS#31724'],[''],4,9,2,0
192,5823,undead,undead,['aFUndead'],['aFUndead#1579'],['p068'],4,66,37,0
193,5822,undead,undead,['Cbsholy'],['Cbsholy#1241'],[''],4,8,0,0
194,5819,undead,undead,['lymmeln'],['lymmeln#2473'],['p001'],4,13,5,0
195,5818,undead,undead,['Jenya'],['Jenya#11427'],[''],4,30,14,0
196,5817,undead,undead,['КвасныйДворф'],['КвасныйДворф#29446'],['p110'],4,10,0,0
197,5814,undead,undead,['Arkan'],['Arkan#21314'],[''],4,7,1,0
198,5812,undead,undead,['SUNWELL'],['SUNWELL#21362'],['p042'],4,5,0,0
199,5809,undead,undead,['EliteSAric'],['EliteSAric#2117'],['p039'],4,8,1,0
200,5808,undead,undead,['AMPHIBIUS'],['AMPHIBIUS#21905'],['p051'],4,21,5,0
201,5807,undead,undead,['SourTe'],['SourTe#3164'],[''],4,185,143,0
202,5805,undead,undead,['AzureSeal'],['AzureSeal#2445'],['p029'],4,6,1,0
203,5804,undead,undead,['kamftiger'],['kamftiger#21160'],[''],4,10,1,0
204,5804,undead,undead,['SenatorChess'],['SenatorChess#2188'],['p052'],4,5,0,0
205,5802,undead,undead,['NIko'],['NIko#32429'],[''],4,26,20,0
206,5801,undead,undead,['orfey'],['orfey'],['p001'],4,50,28,0
207,5801,undead,undead,['BuNDaQ'],['BuNDaQ#21881'],['p105'],4,197,105,0
208,5800,undead,undead,['AriesRoseTR'],['AriesRoseTR#3218'],[''],4,11,3,0
209,5798,undead,undead,['Vidou'],['Vidou#2101'],[''],4,103,64,0
210,5797,undead,undead,['Makiavelli'],['Makiavelli#21196'],['p057'],4,106,70,0
211,5796,undead,undead,['MrRogers'],['MrRogers#11395'],[''],4,17,6,0
212,5795,undead,undead,['Reason'],['Reason#21955'],['p103'],4,22,12,0
213,5783,undead,undead,['llllllllll'],['llllllllll#11340'],[''],4,71,45,0
214,5781,undead,undead,['Gonzalez'],['Gonzalez#11626'],[''],4,9,2,0
215,5780,undead,undead,['언니저년이야'],['언니저년이야#3277'],[''],4,48,20,0
216,5779,undead,undead,['Azzinoth'],['Azzinoth#2437'],['p088'],4,30,9,0
217,5777,undead,undead,['Keane'],['Keane#31651'],[''],4,7,0,0
218,5777,undead,undead,['Shaky'],['Shaky#21680'],['p044'],4,11,3,0
219,5775,undead,undead,['Lord'],['Lord#23492'],['p051'],4,20,11,0
220,5774,undead,undead,['Zeggsy'],['Zeggsy#21588'],['p081'],4,6,2,0
221,5773,undead,undead,['QzTrynfly'],['QzTrynfly#2957'],['p081'],4,22,11,0
222,5773,undead,undead,['zsef'],['zsef#1826'],[''],4,7,1,0
223,5768,undead,undead,['huiye'],['huiye#31321'],[''],4,53,23,0
224,5768,undead,undead,['thx4nothing'],['thx4nothing#11837'],['p003'],4,76,19,0
225,5768,undead,undead,['Araphis'],['Araphis#2374'],['p035'],4,7,0,0
226,5767,undead,undead,['iNitsuA'],['iNitsuA#3329'],[''],4,59,34,0
227,5766,undead,undead,['cacxa27'],['cacxa27#2297'],[''],4,6,0,0
228,5766,undead,undead,['wine'],['wine#31702'],[''],4,157,116,0
229,5766,undead,undead,['PLZLEAVEDUCK'],['PLZLEAVEDUCK#1467'],[''],4,6,0,0
230,5764,undead,undead,['Thaedalius'],['Thaedalius#1362'],['p098'],4,11,3,0
231,5763,undead,undead,['Gogoplata'],['Gogoplata#21125'],['p088'],4,10,1,0
232,5761,undead,undead,['ghost'],['ghost#310768'],[''],4,7,0,0
233,5759,undead,undead,['Only'],['Only#31257'],['p053'],4,24,8,0
234,5758,undead,undead,['Ezeu'],['Ezeu#11911'],[''],4,29,13,0
235,5758,undead,undead,['Cloud'],['Cloud#16562'],['p028'],4,7,0,0
236,5757,undead,undead,['d2r2'],['d2r2#21733'],['p028'],4,25,10,0
237,5757,undead,undead,['GunEgg'],['GunEgg#3700'],[''],4,8,9,0
238,5756,undead,undead,['Zomboes'],['Zomboes#2832'],['p109'],4,6,0,0
239,5751,undead,undead,['Unknown'],['Unknown#26983'],['p086'],4,8,2,0
240,5750,undead,undead,['BallSavage'],['BallSavage#11730'],[''],4,6,0,0
241,5746,undead,undead,['Kitakita'],['Kitakita#21257'],[''],4,9,2,0
242,5746,undead,undead,['PREBZ'],['PREBZ#21852'],['p081'],4,14,4,0
243,5743,undead,undead,['FollowSerrey'],['FollowSerrey#2869'],['p084'],4,10,3,0
244,5742,undead,undead,['mushroom'],['mushroom#31473'],[''],4,39,20,0
245,5742,undead,undead,['BuRnY'],['BuRnY#2782'],['p051'],4,8,1,0
246,5740,undead,undead,['Aventurier'],['Aventurier#235112513'],[''],4,8,3,0
247,5740,undead,undead,['HoWarD'],['HoWarD#21143'],['p121'],4,12,4,0
248,5738,undead,undead,['supernatual'],['supernatual#3677'],[''],4,8,0,0
249,5737,undead,undead,['vblsota776'],['vblsota776#2407'],['p001'],4,99,55,0
250,5736,undead,undead,['Shadow'],['Shadow#37361'],[''],4,114,82,0
251,5734,undead,undead,['Xorc'],['Xorc#21217'],['p081'],4,52,28,0
252,5732,undead,undead,['EspañaOgro'],['EspañaOgro#3611'],['p034'],4,20,2,0
253,5732,undead,undead,['NovA'],['NovA#27213'],['p042'],4,8,2,0
254,5730,undead,undead,['windlove'],['windlove#31200'],[''],4,16,4,0
255,5730,undead,undead,['LGEkris'],['LGEkris#1740'],[''],4,109,64,0
256,5730,undead,undead,['eagle'],['eagle#23708'],['p043'],4,295,215,0
257,5729,undead,undead,['OSCAR'],['OSCAR#15271'],[''],4,7,0,0
258,5728,undead,undead,['UderFov'],['UderFov#3948'],[''],4,10,3,0
259,5728,undead,undead,['KUHHHdark'],['KUHHHdark#1588'],[''],4,12,6,0
260,5725,undead,undead,['Madoka12'],['Madoka12#1159'],[''],4,19,9,0
261,5724,undead,undead,['Reinforced'],['Reinforced#6349'],[''],4,14,0,0
262,5724,undead,undead,['OSCAR'],['OSCAR#15271'],[''],4,10,2,0
263,5721,undead,undead,['Steve'],['Steve#32282'],[''],4,27,16,0
264,5720,undead,undead,['AlgaOfficial'],['AlgaOfficial#2894'],['p001'],4,15,6,0
265,5717,undead,undead,['Trynfly'],['Trynfly#21767'],['p052'],4,19,9,0
266,5717,undead,undead,['IHaveNoSoul'],['IHaveNoSoul#21971'],['p116'],4,60,25,0
267,5716,undead,undead,['Little33'],['Little33#2579'],[''],4,276,201,0
268,5716,undead,undead,['Heartless94'],['Heartless94#2415'],['p035'],4,9,2,0
269,5715,undead,undead,['Montage'],['Montage#31229'],[''],4,17,5,0
270,5715,undead,undead,['RPTRFoggy'],['RPTRFoggy#2278'],['p004'],4,23,6,0
271,5714,undead,undead,['Mouse'],['Mouse#31112'],['p001'],4,5,0,0
272,5714,undead,undead,['테드의뜨거운눈빛'],['테드의뜨거운눈빛#3404'],[''],4,12,3,0
273,5712,undead,undead,['Brujo'],['Brujo#21260'],['p054'],4,100,63,0
274,5711,undead,undead,['flyhappy'],['flyhappy#1259'],[''],4,15,6,0
275,5711,undead,undead,['RiZE'],['RiZE#21638'],['p003'],4,25,11,0
276,5709,undead,undead,['jingzhe'],['jingzhe#11209'],[''],4,12,3,0
277,5707,undead,undead,['DarkWaRren'],['DarkWaRren#21713'],['p041'],4,27,16,0
278,5706,undead,undead,['QzTrynfly'],['QzTrynfly#2443'],['p006'],4,28,14,0
279,5705,undead,undead,['hunterkiller'],['hunterkiller#31777'],[''],4,6,1,0
280,5704,undead,undead,['Drizzt'],['Drizzt#22757'],['p085'],4,21,7,0
281,5702,undead,undead,['gigahertz'],['gigahertz#21517'],['p077'],4,6,0,0
282,5702,undead,undead,['we8765'],['we8765#3939'],[''],4,25,9,0
283,5702,undead,undead,['Kanogunz'],['Kanogunz#3920'],['p025'],4,10,3,0
284,5701,undead,undead,['okmystyle'],['okmystyle#1614'],[''],4,22,5,0
285,5701,undead,undead,['Aventador'],['Aventador#11850'],[''],4,7,0,0
286,5701,undead,undead,['GhostDragon'],['GhostDragon#2175165'],['p043'],4,11,4,0
287,5700,undead,undead,['Schmuuu'],['Schmuuu#2958'],['p110'],4,69,41,0
288,5698,undead,undead,['EchoGoodman'],['EchoGoodman#2734'],['p052'],4,18,10,0
289,5698,undead,undead,['Grubby'],['Grubby#21816'],['p073'],4,7,1,0
290,5696,undead,undead,['hewuwa'],['hewuwa#3518'],[''],4,29,14,0
291,5696,undead,undead,['AlyLuna'],['AlyLuna#3589'],[''],4,7,0,0
292,5696,undead,undead,['KushMaster'],['KushMaster#1814'],[''],4,5,0,0
293,5696,undead,undead,['FrOmHELL'],['FrOmHELL#2998'],['p109'],4,10,2,0
294,5694,undead,undead,['XDPP'],['XDPP#3898'],[''],4,6,0,0
295,5692,undead,undead,['Monkeyblyat'],['Monkeyblyat#2521'],['p042'],4,5,0,0
296,5691,undead,undead,['solo'],['solo#2612'],['p041'],4,68,34,0
297,5687,undead,undead,['a787359297'],['a787359297#3157'],[''],4,251,192,0
298,5686,undead,undead,['Area51'],['Area51#11163'],['p017'],4,22,8,0
299,5684,undead,undead,['Ren'],['Ren#22168'],['p039'],4,13,7,0
300,5681,undead,undead,['Light'],['Light#32951'],[''],4,5,0,0
301,5679,undead,undead,['magichugo'],['magichugo#1882'],[''],4,33,18,0
302,5677,undead,undead,['Iker'],['Iker#2603'],[''],4,36,18,0
303,5676,undead,undead,['gls1987'],['gls1987#2295'],[''],4,10,3,0
304,5675,undead,undead,['ilu'],['ilu#1790'],[''],4,9,1,0
305,5674,undead,undead,['Freezing'],['Freezing#2180'],['p020'],4,10,0,0
306,5674,undead,undead,['ChaNaSS'],['ChaNaSS#2569'],[''],4,8,0,0
307,5673,undead,undead,['EzzEmEm'],['EzzEmEm#2579'],['p042'],4,220,130,0
308,5670,undead,undead,['RETRy'],['RETRy#21601'],['p001'],4,6,0,0
309,5670,undead,undead,['BurnOne'],['BurnOne#2730'],['p038'],4,5,0,0
310,5669,undead,undead,['Sunny'],['Sunny#23708'],['p093'],4,9,1,0
311,5669,undead,undead,['Priscillaaa'],['Priscillaaa#1370'],[''],4,16,6,0
312,5668,undead,undead,['a787359297'],['a787359297#3157'],[''],4,17,7,0
313,5667,undead,undead,['Baroque'],['Baroque#11865'],[''],4,32,8,0
314,5667,undead,undead,['침펄퐁'],['침펄퐁#3208'],[''],4,6,1,0
315,5665,undead,undead,['Strider'],['Strider#12713'],[''],4,12,3,0
316,5664,undead,undead,['Karmel'],['Karmel#21378'],['p039'],4,62,35,0
317,5663,undead,undead,['ХитрыйЭльф'],['ХитрыйЭльф#21518'],['p081'],4,34,26,0
318,5662,undead,undead,['Henke'],['Henke#21148'],['p076'],4,6,0,0
319,5662,undead,undead,['AuroraElf'],['AuroraElf#3714'],[''],4,144,101,0
320,5661,undead,undead,['KeVForSure'],['KeVForSure#2628'],['p018'],4,35,15,0
321,5659,undead,undead,['Oakenshield'],['Oakenshield#31565'],[''],4,51,29,0
322,5659,undead,undead,['llllllIllllI'],['llllllIllllI#1813'],['p110'],4,8,2,0
323,5659,undead,undead,['Freshmaker'],['Freshmaker#21553'],['p044'],4,16,7,0
324,5657,undead,undead,['Desmik'],['Desmik#2765'],[''],4,282,185,0
325,5656,undead,undead,['ElyXIan'],['ElyXIan#11847'],[''],4,37,14,0
326,5656,undead,undead,['fenghuang'],['fenghuang#12942'],[''],4,9,1,0
327,5655,undead,undead,['Genshin'],['Genshin#21121'],['p054'],4,40,22,0
328,5655,undead,undead,['jau69'],['jau69#1873'],['p044'],4,19,7,0
329,5654,undead,undead,['hiroandobey'],['hiroandobey#2982'],['p051'],4,11,3,0
330,5653,undead,undead,['Drobek'],['Drobek#21927'],[''],4,9,3,0
331,5653,undead,undead,['zatknisosalo'],['zatknisosalo#2805'],['p082'],4,44,25,0
