rank,mmr,searchRace,race,toonname,battleTag,avatarId,division,wins,losses,draws
26,6429,orc,orc,['SageMage'],['SageMage#25557'],['p001'],5,29,2,0
27,6427,orc,orc,['Plumgrell'],['Plumgrell#22359'],['p033'],5,28,3,0
28,6410,orc,orc,['SageMage'],['SageMage#25557'],['p001'],5,49,14,0
29,6410,orc,orc,['Savior'],['Savior#2657'],['p074'],5,65,13,0
30,6404,orc,orc,['Ryg'],['Ryg#21340'],[''],5,41,6,0
31,6404,orc,orc,['Nazgrel'],['Nazgrel#21652'],['p051'],5,40,6,0
32,6402,orc,orc,['cheeron'],['cheeron#1320'],['p036'],5,22,2,0
33,6399,orc,orc,['AzureShark'],['AzureShark#22959'],[''],5,32,4,0
34,6399,orc,orc,['Tojara'],['Tojara#21532'],['p034'],5,24,1,0
35,6397,orc,orc,['Nazgrel'],['Nazgrel#21652'],['p051'],5,15,0,0
36,6395,orc,orc,['Alexchen'],['Alexchen#1810'],[''],5,61,14,0
37,6385,orc,orc,['Tojara'],['Tojara#21532'],['p034'],5,27,2,0
38,6383,orc,orc,['Tojara'],['Tojara#21532'],['p034'],5,27,0,0
39,6375,orc,orc,['Plumgrell'],['Plumgrell#22359'],['p033'],5,16,1,0
40,6368,orc,orc,['Ryg'],['Ryg#21340'],[''],5,16,0,0
41,6367,orc,orc,['Tawny'],['Tawny#21981'],[''],5,27,2,0
42,6361,orc,orc,['Pjotr'],['Pjotr#21594'],['p095'],5,20,1,0
43,6354,orc,orc,['perfi'],['perfi#1418'],['p003'],5,43,1,0
44,6339,orc,orc,['LaprasOP'],['LaprasOP#2358'],[''],5,16,0,0
45,6338,orc,orc,['firstlove'],['firstlove#31881'],[''],5,68,15,0
46,6335,orc,orc,['TapioN'],['TapioN#2351'],['p006'],5,22,2,0
47,6335,orc,orc,['LaWn'],['LaWn#21202'],['p006'],5,240,108,0
48,6331,orc,orc,['SageMage'],['SageMage#25557'],['p001'],5,15,0,0
49,6326,orc,orc,['Tawny'],['Tawny#21981'],[''],5,22,0,0
50,6324,orc,orc,['Resc'],['Resc#21631'],['p003'],5,15,1,0
51,6312,orc,orc,['Pjotr'],['Pjotr#21594'],['p095'],5,19,1,0
52,6311,orc,orc,['Plumgrell'],['Plumgrell#22359'],['p033'],5,14,0,0
53,6311,orc,orc,['battlemage99'],['battlemage99#1199'],['p054'],5,15,0,0
54,6310,orc,orc,['Timbo'],['Timbo#2904'],['p029'],5,59,14,0
55,6301,orc,orc,['Tawny'],['Tawny#21981'],[''],5,18,0,0
56,6297,orc,orc,['Pjotr'],['Pjotr#21594'],['p095'],5,39,11,0
57,6289,orc,orc,['Anythings'],['Anythings#2698'],['p119'],5,19,1,0
58,6279,orc,orc,['Keane'],['Keane#31651'],[''],5,95,35,0
59,6275,orc,orc,['DiegoH'],['DiegoH#21188'],[''],5,116,46,0
60,6274,orc,orc,['Roberto1992'],['Roberto1992#2937'],['p035'],5,35,8,0
61,6269,orc,orc,['KillOutMouse'],['KillOutMouse#3188'],[''],5,29,5,0
62,6260,orc,orc,['MrBadGuy'],['MrBadGuy#21691'],['p094'],5,140,56,0
63,6257,orc,orc,['高启强'],['高启强#3101'],['p007'],5,150,70,0
64,6256,orc,orc,['Ryg'],['Ryg#21340'],[''],5,12,0,0
65,6255,orc,orc,['KishMish'],['KishMish#21893'],['p069'],5,31,4,0
66,6251,orc,orc,['Susiria'],['Susiria#11313'],[''],5,13,0,0
67,6249,orc,orc,['Titouan'],['Titouan#2912'],['p008'],5,20,2,0
68,6234,orc,orc,['power'],['power#22779'],['p036'],5,54,19,0
69,6225,orc,orc,['Balthier'],['Balthier#21393'],[''],5,23,0,0
70,6213,orc,orc,['Genshin'],['Genshin#21121'],['p054'],5,22,4,0
71,6212,orc,orc,['Lalo'],['Lalo#22248'],['p054'],5,58,21,0
72,6210,orc,orc,['Markan'],['Markan#21979'],['p073'],5,320,143,0
73,6205,orc,orc,['BlowUp'],['BlowUp#21316'],['p074'],5,280,131,0
74,6196,orc,orc,['Terompoindue'],['Terompoindue#2659'],['p037'],5,31,9,0
75,6195,orc,orc,['wuyeyoumin'],['wuyeyoumin#11316'],[''],5,90,30,0
76,6193,orc,orc,['RPTRFoggy'],['RPTRFoggy#2278'],['p004'],5,31,8,0
77,6193,orc,orc,['Cash'],['Cash#21394'],['p099'],5,17,2,0
78,6186,orc,orc,['skyplague'],['skyplague#11228'],[''],5,92,35,0
79,6180,orc,orc,['FanDeBiao'],['FanDeBiao#2156'],[''],5,42,13,0
80,6166,orc,orc,['Nick47695'],['Nick47695#4222'],[''],5,81,30,0
81,6163,orc,orc,['DanGer'],['DanGer#2365'],['p003'],5,33,6,0
82,6159,orc,orc,['fenerbahce'],['fenerbahce#21691'],['p031'],5,637,348,0
83,6156,orc,orc,['SleepyJoe'],['SleepyJoe#11300'],[''],5,134,21,0
84,6152,orc,orc,['ElyXIan'],['ElyXIan#11847'],[''],5,39,4,0
85,6145,orc,orc,['Obito'],['Obito#13337'],[''],5,24,4,0
86,6145,orc,orc,['NadroY'],['NadroY#21612'],['p003'],5,44,16,0
87,6143,orc,orc,['마루11'],['마루11#31689'],[''],5,112,24,0
88,6142,orc,orc,['TrickyHunter'],['TrickyHunter#2149557'],['p037'],5,26,1,0
89,6134,orc,orc,['Wind'],['Wind#22529'],['p003'],5,36,10,0
90,6129,orc,orc,['jackyM'],['jackyM#11375'],[''],5,33,7,0
91,6120,orc,orc,['Zjwcly'],['Zjwcly#3354'],['p045'],5,10,1,0
92,6118,orc,orc,['SushiCore'],['SushiCore#2867'],['p121'],5,67,30,0
93,6113,orc,orc,['Jellzor'],['Jellzor#2813'],['p086'],5,22,2,0
94,6110,orc,orc,['yanot'],['yanot#2329'],['p088'],5,22,2,0
95,6107,orc,orc,['yanot'],['yanot#2329'],['p088'],5,46,14,0
96,6102,orc,orc,['물탱크'],['물탱크#31430'],[''],5,20,8,0
97,6102,orc,orc,['HelloFriend'],['HelloFriend#21126'],['p085'],5,25,3,0
98,6099,orc,orc,['Templario'],['Templario#11745'],[''],5,18,1,0
99,6093,orc,orc,['Debugger'],['Debugger#21154'],['p001'],5,87,36,0
100,6093,orc,orc,['Cloud'],['Cloud#16562'],['p028'],5,24,9,0
101,6092,orc,orc,['PanzerKakke'],['PanzerKakke#2343'],[''],5,9,0,0
102,6092,orc,orc,['BurnOne'],['BurnOne#2730'],['p038'],5,12,0,0
103,6085,orc,orc,['wedgs'],['wedgs#3661'],[''],5,78,44,0
104,6084,orc,orc,['Anastasia'],['Anastasia#22904'],['p035'],5,38,4,0
105,6068,orc,orc,['Wichtelman'],['Wichtelman#2581'],['p035'],5,47,24,0
106,6065,orc,orc,['키큰잿빛곰'],['키큰잿빛곰#31789'],[''],5,11,0,0
107,6065,orc,orc,['БуйнийФінгон'],['БуйнийФінгон#2488'],['p094'],5,59,19,0
108,6063,orc,orc,['SIMMONS'],['SIMMONS#31724'],[''],5,28,6,0
109,6060,orc,orc,['Dzdrprm'],['Dzdrprm#2997'],['p095'],5,83,52,0
110,6060,orc,orc,['유튜브가라비'],['유튜브가라비#3271'],['p037'],5,164,94,0
111,6059,orc,orc,['Ape'],['Ape#31484'],[''],5,12,0,0
112,6058,orc,orc,['SatiiNi'],['SatiiNi#21864'],['p054'],5,37,14,0
113,6051,orc,orc,['dewrfph'],['dewrfph#3113'],[''],5,15,1,0
114,6044,orc,orc,['Fossi'],['Fossi#21835'],['p012'],5,12,1,0
115,6043,orc,orc,['AbuseAboutME'],['AbuseAboutME#2366'],['p094'],5,324,155,0
116,6043,orc,orc,['aFUndead'],['aFUndead#1579'],['p068'],5,123,51,0
117,6043,orc,orc,['Tak3r'],['Tak3r#1770'],['p074'],5,30,8,0
118,6042,orc,orc,['NikoMalick'],['NikoMalick#2811'],['p121'],5,9,0,0
119,6041,orc,orc,['Gaebolgfans'],['Gaebolgfans#1784'],[''],5,22,6,0
120,6038,orc,orc,['Krazy'],['Krazy#11328'],['p045'],5,14,1,0
121,6037,orc,orc,['Knut'],['Knut#22546'],['p069'],5,45,18,0
122,6035,orc,orc,['djhoijl'],['djhoijl#3361'],[''],5,16,4,0
123,6035,orc,orc,['SchreDDeR'],['SchreDDeR#21781'],['p068'],5,74,31,0
124,6032,orc,orc,['다람쥐'],['다람쥐#3858'],[''],5,25,5,0
125,6027,orc,orc,['Hjyenhkeyooo'],['Hjyenhkeyooo#1169'],[''],5,52,23,0
126,6024,orc,orc,['Kapsul'],['Kapsul#21395'],['p033'],5,20,5,0
127,6024,orc,orc,['kqtaevp'],['kqtaevp#3171'],[''],5,10,0,0
128,6022,orc,orc,['GrandTurismo'],['GrandTurismo#21238'],['p085'],5,11,1,0
129,6021,orc,orc,['虐杀芒果黑胖狗儿'],['虐杀芒果黑胖狗儿#3748'],[''],5,76,32,0
130,6020,orc,orc,['RiverFlow'],['RiverFlow#1456'],[''],5,18,2,0
131,6020,orc,orc,['eRRePe'],['eRRePe#2745'],['p056'],5,15,3,0
132,6018,orc,orc,['GottaBe'],['GottaBe#3311'],[''],5,93,45,0
133,6016,orc,orc,['Andrea'],['Andrea#31640'],[''],5,10,0,0
134,6013,orc,orc,['Rob'],['Rob#24463'],['p030'],5,21,4,0
135,6013,orc,orc,['КвасныйДворф'],['КвасныйДворф#29446'],['p110'],5,18,3,0
136,6007,orc,orc,['Axslav'],['Axslav#11455'],[''],5,14,2,0
137,6006,orc,orc,['iYm'],['iYm#2769'],['p054'],5,17,2,0
138,6006,orc,orc,['Teo'],['Teo#23801'],['p086'],5,13,2,0
139,6003,orc,orc,['싸이'],['싸이#31698'],[''],5,44,18,0
140,6002,orc,orc,['Destroyer'],['Destroyer#111986'],['p106'],5,28,6,0
141,6002,orc,orc,['phiL'],['phiL#24589'],['p031'],5,16,4,0
142,5995,orc,orc,['MassAppeal'],['MassAppeal#21761'],['p095'],4,10,5,0
143,5994,orc,orc,['Relax'],['Relax#22275'],['p086'],4,13,2,0
144,5993,orc,orc,['Romurito'],['Romurito#2565'],[''],4,84,44,0
145,5993,orc,orc,['OrkBeserk'],['OrkBeserk#1285'],[''],4,22,11,0
146,5990,orc,orc,['qiuqiufather'],['qiuqiufather#1805'],[''],4,26,12,0
147,5990,orc,orc,['Reason'],['Reason#21955'],['p103'],4,31,13,0
148,5987,orc,orc,['UderFov'],['UderFov#3948'],[''],4,19,3,0
149,5987,orc,orc,['Jane'],['Jane#22434'],[''],4,24,7,0
150,5987,orc,orc,['FpX'],['FpX#2323'],['p048'],4,42,10,0
151,5981,orc,orc,['MrRock'],['MrRock#11350'],[''],4,11,5,0
152,5981,orc,orc,['Sirius'],['Sirius#24527'],['p085'],4,30,7,0
153,5981,orc,orc,['sCiMiTar'],['sCiMiTar#22984'],['p090'],4,28,11,0
154,5979,orc,orc,['qzl2023'],['qzl2023#3333'],[''],4,55,30,0
155,5978,orc,orc,['coolrunnings'],['coolrunnings#21915'],['p085'],4,32,12,0
156,5977,orc,orc,['genduke'],['genduke#2937'],[''],4,329,203,0
157,5973,orc,orc,['TiesioG'],['TiesioG#2430'],['p001'],4,12,1,0
158,5972,orc,orc,['genduke'],['genduke#2937'],[''],4,84,45,0
159,5971,orc,orc,['creoyoshiki'],['creoyoshiki#1224'],[''],4,16,2,0
160,5970,orc,orc,['Teddster'],['Teddster#1274'],['p036'],4,10,3,0
161,5970,orc,orc,['Jeremiah'],['Jeremiah#21196'],['p088'],4,25,12,0
162,5968,orc,orc,['bajqghh'],['bajqghh#3710'],[''],4,18,4,0
163,5968,orc,orc,['bSg'],['bSg#1259'],[''],4,70,32,0
164,5965,orc,orc,['NewVince'],['NewVince#2663'],['p113'],4,15,3,0
165,5957,orc,orc,['Polyscias'],['Polyscias#31788'],[''],4,54,26,0
166,5950,orc,orc,['WZQ'],['WZQ#11347'],['p068'],4,16,4,0
167,5945,orc,orc,['fullofdrugs'],['fullofdrugs#2651'],[''],4,11,0,0
168,5945,orc,orc,['Kiosuke123'],['Kiosuke123#1997'],[''],4,21,3,0
169,5943,orc,orc,['yanot'],['yanot#2329'],['p088'],4,35,3,0
170,5942,orc,orc,['CR7'],['CR7#32943'],[''],4,12,2,0
171,5941,orc,orc,['daidai7788'],['daidai7788#1237'],[''],4,7,0,0
172,5939,orc,orc,['uAllGod'],['uAllGod#3237'],[''],4,76,38,0
173,5937,orc,orc,['SilentStorm'],['SilentStorm#115678'],[''],4,21,3,0
174,5932,orc,orc,['FanDeBiao'],['FanDeBiao#2156'],[''],4,7,0,0
175,5932,orc,orc,['DesertFox'],['DesertFox#31642'],[''],4,12,1,0
176,5930,orc,orc,['Kanogunz'],['Kanogunz#3920'],['p025'],4,11,0,0
177,5929,orc,orc,['Romurito'],['Romurito#2565'],[''],4,207,110,0
178,5929,orc,orc,['Chanji'],['Chanji#21896'],['p109'],4,17,2,0
179,5929,orc,orc,['ilares'],['ilares#2227'],['p050'],4,34,13,0
180,5928,orc,orc,['Bananenbrot'],['Bananenbrot#21503'],['p089'],4,32,12,0
181,5928,orc,orc,['Flank'],['Flank#2646'],['p113'],4,9,0,0
182,5926,orc,orc,['j3Googs'],['j3Googs#2427'],[''],4,31,15,0
183,5922,orc,orc,['AMPHIBIUS'],['AMPHIBIUS#21905'],['p051'],4,41,20,0
184,5922,orc,orc,['rdlfjjq'],['rdlfjjq#3606'],[''],4,17,2,0
185,5922,orc,orc,['유튜브가라비'],['유튜브가라비#3271'],['p037'],4,187,115,0
186,5921,orc,orc,['Keane'],['Keane#31651'],[''],4,62,37,0
187,5920,orc,orc,['thelion'],['thelion#11756'],[''],4,10,0,0
188,5920,orc,orc,['Gonzalez'],['Gonzalez#11626'],[''],4,15,5,0
189,5919,orc,orc,['NuttyJim'],['NuttyJim#11439'],[''],4,38,14,0
190,5919,orc,orc,['Bladestorm'],['Bladestorm#21464'],['p097'],4,66,34,0
191,5919,orc,orc,['Soljanka'],['Soljanka#1246'],['p109'],4,9,0,0
192,5918,orc,orc,['thx4nothing'],['thx4nothing#11837'],['p003'],4,54,10,0
193,5917,orc,orc,['Cat'],['Cat#17928'],[''],4,55,18,0
194,5915,orc,orc,['Edek'],['Edek#1800'],['p113'],4,24,8,0
195,5914,orc,orc,['EquaLiZe'],['EquaLiZe#2182'],['p095'],4,49,25,0
196,5910,orc,orc,['SGAshua'],['SGAshua#1667'],[''],4,18,8,0
197,5909,orc,orc,['mik300'],['mik300#2232'],['p035'],4,81,41,0
198,5908,orc,orc,['Tractor'],['Tractor#21408'],['p035'],4,11,1,0
199,5907,orc,orc,['gretepj'],['gretepj#3546'],[''],4,10,1,0
200,5907,orc,orc,['RustSatyr'],['RustSatyr#22859'],['p053'],4,13,2,0
201,5907,orc,orc,['Nooby4N'],['Nooby4N#21735'],['p117'],4,25,11,0
202,5906,orc,orc,['KeNzO'],['KeNzO#2609'],['p038'],4,24,5,0
203,5905,orc,orc,['LennardJones'],['LennardJones#2547'],[''],4,22,10,0
204,5904,orc,orc,['Snaurtle'],['Snaurtle#1819'],[''],4,23,7,0
205,5904,orc,orc,['BLRMISHA'],['BLRMISHA#2962'],['p003'],4,41,14,0
206,5902,orc,orc,['Bok'],['Bok#2229'],['p003'],4,8,0,0
207,5892,orc,orc,['LioN'],['LioN#3977'],[''],4,20,9,0
208,5889,orc,orc,['IAMflower'],['IAMflower#1556'],[''],4,11,1,0
209,5889,orc,orc,['Zergheld'],['Zergheld#213245'],[''],4,12,3,0
210,5888,orc,orc,['nurderfcb199'],['nurderfcb199#2474'],['p003'],4,21,6,0
211,5888,orc,orc,['GLGL13'],['GLGL13#2892'],['p033'],4,8,1,0
212,5888,orc,orc,['saxony'],['saxony#21733'],[''],4,11,1,0
213,5887,orc,orc,['ElyXIan'],['ElyXIan#11847'],[''],4,51,16,0
214,5887,orc,orc,['qzl2023'],['qzl2023#3333'],[''],4,116,74,0
215,5885,orc,orc,['havfunnnnn'],['havfunnnnn#3205'],[''],4,10,0,0
216,5884,orc,orc,['CrAzYMiCrO'],['CrAzYMiCrO#2465'],['p052'],4,13,5,0
217,5884,orc,orc,['creoyoshiki'],['creoyoshiki#1224'],[''],4,20,6,0
218,5882,orc,orc,['Urdad'],['Urdad#31554'],[''],4,129,86,0
219,5881,orc,orc,['Ape'],['Ape#31484'],[''],4,28,15,0
220,5880,orc,orc,['qwdrG0d'],['qwdrG0d#2102'],['p041'],4,19,7,0
221,5879,orc,orc,['Urdad'],['Urdad#31554'],[''],4,112,71,0
222,5875,orc,orc,['kqtaevp'],['kqtaevp#3171'],[''],4,12,3,0
223,5873,orc,orc,['날아라뚱이뚱아'],['날아라뚱이뚱아#3773'],[''],4,12,3,0
224,5872,orc,orc,['Obito'],['Obito#13337'],[''],4,13,2,0
225,5869,orc,orc,['daFreeman'],['daFreeman#1572'],[''],4,13,2,0
226,5867,orc,orc,['spycreed'],['spycreed#2536'],['p009'],4,11,1,0
227,5865,orc,orc,['AndYou'],['AndYou#31146'],[''],4,7,0,0
228,5864,orc,orc,['LioN'],['LioN#3977'],[''],4,11,2,0
229,5864,orc,orc,['KurdishRoots'],['KurdishRoots#2965'],['p091'],4,25,12,0
230,5861,orc,orc,['bez'],['bez#11718'],[''],4,9,1,0
231,5861,orc,orc,['양념바르기장인'],['양념바르기장인#3895'],['p033'],4,14,5,0
232,5860,orc,orc,['Zjwcly'],['Zjwcly#3354'],['p045'],4,30,10,0
233,5858,orc,orc,['Johnbrzenk'],['Johnbrzenk#2728'],['p100'],4,20,9,0
234,5855,orc,orc,['crazytiger'],['crazytiger#31426'],[''],4,24,8,0
235,5855,orc,orc,['SaulApeMan'],['SaulApeMan#2163'],['p094'],4,63,40,0
236,5854,orc,orc,['Monsieur'],['Monsieur#21520'],['p005'],4,6,0,0
237,5851,orc,orc,['Action'],['Action#21630'],['p085'],4,53,16,0
238,5848,orc,orc,['NICKTHEBOT'],['NICKTHEBOT#1745'],['p008'],4,11,2,0
239,5846,orc,orc,['vvasilev'],['vvasilev#21362'],['p094'],4,9,1,0
240,5846,orc,orc,['MensaMember'],['MensaMember#2170'],['p075'],4,149,79,0
241,5844,orc,orc,['Leytun'],['Leytun#1477'],[''],4,18,2,0
242,5843,orc,orc,['시드니'],['시드니#3334'],[''],4,30,14,0
243,5843,orc,orc,['DrStudent'],['DrStudent#2556'],[''],4,14,4,0
244,5842,orc,orc,['Bheren'],['Bheren#1734'],['p094'],4,107,39,0
245,5841,orc,orc,['Mike'],['Mike#22150'],['p001'],4,179,128,0
246,5840,orc,orc,['BIG'],['BIG#22230'],['p068'],4,7,0,0
247,5839,orc,orc,['Phoenixes'],['Phoenixes#3168'],[''],4,12,3,0
248,5839,orc,orc,['TrapGang'],['TrapGang#2192'],['p004'],4,55,28,0
249,5838,orc,orc,['ChinaRain'],['ChinaRain#2843'],[''],4,62,33,0
250,5838,orc,orc,['엉큼한거북이'],['엉큼한거북이#323747'],[''],4,65,38,0
251,5838,orc,orc,['Arx'],['Arx#1383'],['p033'],4,131,98,0
252,5837,orc,orc,['ins4nly'],['ins4nly#2513'],['p035'],4,15,5,0
253,5836,orc,orc,['bodhisattva'],['bodhisattva#21586'],['p033'],4,6,0,0
254,5835,orc,orc,['crusader'],['crusader#2611'],['p074'],4,26,11,0
255,5834,orc,orc,['KeVForSure'],['KeVForSure#2628'],['p018'],4,24,14,0
256,5828,orc,orc,['狂奔的泰迪熊'],['狂奔的泰迪熊#3853'],[''],4,9,1,0
257,5828,orc,orc,['ViCtOry'],['ViCtOry#2784'],['p116'],4,18,5,0
258,5828,orc,orc,['SneakyTurtle'],['SneakyTurtle#1183515'],['p011'],4,13,4,0
259,5826,orc,orc,['AriesRoseTR'],['AriesRoseTR#3218'],[''],4,29,8,0
260,5826,orc,orc,['Sunny'],['Sunny#23708'],['p093'],4,8,0,0
261,5825,orc,orc,['Streuner'],['Streuner#1397'],['p036'],4,14,4,0
262,5823,orc,orc,['IAMKyle'],['IAMKyle#11217'],[''],4,10,2,0
263,5823,orc,orc,['GhOosT'],['GhOosT#11911'],['p033'],4,25,5,0
264,5822,orc,orc,['funnylife'],['funnylife#31222'],[''],4,120,73,0
265,5818,orc,orc,['CoralHawk'],['CoralHawk#13404'],[''],4,16,5,0
266,5817,orc,orc,['nikolavp'],['nikolavp'],[''],4,8,0,0
267,5814,orc,orc,['BabyKnight'],['BabyKnight#2677'],['p073'],4,81,44,0
268,5814,orc,orc,['iseeddppl'],['iseeddppl#2696'],['p113'],4,7,0,0
269,5813,orc,orc,['im486'],['im486#3997'],[''],4,558,304,0
270,5811,orc,orc,['HeyyArtur'],['HeyyArtur#2745'],[''],4,16,7,0
271,5810,orc,orc,['godsendeath'],['godsendeath#2836'],['p052'],4,110,66,0
272,5809,orc,orc,['zeLt'],['zeLt#2310'],['p088'],4,30,14,0
273,5809,orc,orc,['JohnMcLame'],['JohnMcLame#21481'],['p033'],4,9,1,0
274,5808,orc,orc,['MeowManChild'],['MeowManChild#1887'],['p002'],4,23,11,0
275,5807,orc,orc,['Joseph'],['Joseph#15242'],[''],4,7,0,0
276,5806,orc,orc,['WuXin'],['WuXin#11176'],[''],4,34,15,0
277,5805,orc,orc,['JugandoEbrio'],['JugandoEbrio#1248'],['p034'],4,13,1,0
278,5804,orc,orc,['Anticyclone'],['Anticyclone#21514'],['p052'],4,7,0,0
279,5804,orc,orc,['iNSUPERABLE'],['iNSUPERABLE#11842'],['p116'],4,24,10,0
280,5801,orc,orc,['borismirheis'],['borismirheis#2574'],['p088'],4,8,0,0
281,5800,orc,orc,['Bamsen'],['Bamsen#21378'],['p019'],4,329,244,0
282,5799,orc,orc,['AltQQ'],['AltQQ#21125'],['p068'],4,15,6,0
283,5798,orc,orc,['김탱'],['김탱#3647'],['p034'],4,467,289,0
284,5798,orc,orc,['GetMeOut'],['GetMeOut#2278'],[''],4,14,5,0
285,5798,orc,orc,['Youngbrave'],['Youngbrave#1694'],[''],4,9,0,0
286,5797,orc,orc,['CloudORCer'],['CloudORCer#1789'],[''],4,21,12,0
287,5797,orc,orc,['Gogoplata'],['Gogoplata#21125'],['p088'],4,7,0,0
288,5795,orc,orc,['Maxxiko'],['Maxxiko#2671'],['p110'],4,109,17,0
289,5795,orc,orc,['Nimaj'],['Nimaj#21971'],['p052'],4,6,0,0
290,5790,orc,orc,['philiwarrior'],['philiwarrior#2184'],['p033'],4,6,0,0
291,5786,orc,orc,['Melon'],['Melon#2220'],[''],4,16,7,0
292,5784,orc,orc,['doney'],['doney#2881'],['p022'],4,15,1,0
293,5783,orc,orc,['LingYao'],['LingYao#31685'],[''],4,23,10,0
294,5782,orc,orc,['Darkclowns'],['Darkclowns#2185'],['p004'],4,33,16,0
295,5782,orc,orc,['RiskyMove'],['RiskyMove#21867'],['p088'],4,16,9,0
296,5780,orc,orc,['Alucard'],['Alucard#24106'],['p097'],4,32,15,0
297,5779,orc,orc,['XccelerateZ'],['XccelerateZ#1589'],['p029'],4,6,0,0
298,5778,orc,orc,['王恒父伯骨灰奶粉'],['王恒父伯骨灰奶粉#3826'],['p002'],4,35,22,0
299,5778,orc,orc,['Meecro'],['Meecro#11704'],['p006'],4,16,4,0
300,5778,orc,orc,['Heartless94'],['Heartless94#2415'],['p035'],4,19,8,0
301,5777,orc,orc,['syNtec'],['syNtec#21170'],['p018'],4,7,0,0
302,5776,orc,orc,['ElyXIan'],['ElyXIan#11847'],[''],4,22,3,0
303,5776,orc,orc,['Helix'],['Helix#31840'],[''],4,19,0,0
304,5773,orc,orc,['Zacks'],['Zacks#21392'],[''],4,264,190,0
305,5772,orc,orc,['Revenge'],['Revenge#22371'],['p033'],4,7,0,0
306,5772,orc,orc,['Swaggie'],['Swaggie#11149'],[''],4,13,3,0
307,5770,orc,orc,['TwisteR'],['TwisteR#22120'],['p109'],4,6,0,0
308,5770,orc,orc,['ХитрыйЭльф'],['ХитрыйЭльф#21518'],['p081'],4,50,28,0
309,5768,orc,orc,['Upgrayedd'],['Upgrayedd#2344'],[''],4,23,12,0
310,5767,orc,orc,['SheiMin'],['SheiMin#21942'],['p003'],4,27,14,0
311,5764,orc,orc,['NIko'],['NIko#32429'],[''],4,11,3,0
312,5764,orc,orc,['Will'],['Will#11406'],[''],4,152,94,0
313,5763,orc,orc,['Jaood'],['Jaood#21322'],['p007'],4,17,4,0
314,5763,orc,orc,['BrianMoser'],['BrianMoser#2979'],['p099'],4,5,0,0
315,5763,orc,orc,['Zacks'],['Zacks#21392'],[''],4,64,38,0
316,5763,orc,orc,['Jalinbek'],['Jalinbek#11637'],['p073'],4,9,4,0
317,5762,orc,orc,['김탱'],['김탱#3647'],['p034'],4,177,127,0
318,5762,orc,orc,['VidaR'],['VidaR#21388'],['p003'],4,16,8,0
319,5761,orc,orc,['DBRMN'],['DBRMN#2698'],[''],4,31,16,0
320,5759,orc,orc,['Qbn'],['Qbn#2630'],['p117'],4,97,40,0
321,5759,orc,orc,['kosa'],['kosa#31248'],[''],4,276,164,0
322,5758,orc,orc,['Jubby'],['Jubby#11412'],[''],4,8,0,0
323,5755,orc,orc,['VictorZorin'],['VictorZorin#2269'],['p104'],4,12,4,0
324,5755,orc,orc,['Adventurer'],['Adventurer#130229664'],[''],4,6,1,0
325,5752,orc,orc,['toneri'],['toneri#2284'],[''],4,26,12,0
326,5752,orc,orc,['Gionne'],['Gionne#1255'],['p004'],4,178,102,0
327,5751,orc,orc,['yggaM'],['yggaM#21143'],['p116'],4,11,3,0
328,5751,orc,orc,['PSC'],['PSC#21925'],['p085'],4,20,11,0
329,5750,orc,orc,['paladin8400'],['paladin8400#1362'],[''],4,23,11,0
330,5750,orc,orc,['Melody'],['Melody#14881'],['p038'],4,79,50,0
